,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
6247,Optimization,Astro Engineering,History,Chemistry,English,Business,0,0
6248,Business,Machine Learning,Aero Engineering,English,Chinese,Spanish,1,0
6249,Spanish,History,Algebra,Machine Learning,Biology,Political Science,1,0
6250,Optimization,Political Science,Social Science,Business,Chorus1,Chorus2,0,1
6251,Physics,Aero Engineering,French,Social Science,Political Science,History,0,0
6252,Machine Learning,French,Social Science,Biology,English,Business,0,0
6253,History,Chemistry,English,Algebra,Political Science,Machine Learning,1,0
6254,English,Optimization,History,Social Science,Political Science,Chinese,0,0
6255,Machine Learning,Astro Engineering,Algebra,English,Spanish,History,0,0
6256,Chemistry,French,Chinese,Algebra,Optimization,Astro Engineering,1,0
6257,Algebra,Aero Engineering,Machine Learning,Biology,French,Social Science,0,0
6258,History,Chinese,Chemistry,French,Machine Learning,Biology,0,0
6259,Aero Engineering,Astro Engineering,Chinese,Business,Optimization,French,0,0
6260,Physics,Aero Engineering,Business,Optimization,Algebra,Biology,1,0
6261,Business,Social Science,Optimization,Machine Learning,Chorus1,Chorus2,0,1
6262,English,Chinese,Biology,Optimization,Chorus1,Chorus2,0,1
6263,Algebra,Chinese,Aero Engineering,Optimization,Machine Learning,Astro Engineering,0,0
6264,Astro Engineering,Optimization,Business,Spanish,Machine Learning,English,1,0
6265,Optimization,Biology,Aero Engineering,Machine Learning,Business,Spanish,1,0
6266,English,Biology,History,Optimization,Chorus1,Chorus2,0,1
6267,Machine Learning,Chinese,History,Algebra,Chorus1,Chorus2,0,1
6268,Optimization,Spanish,Biology,Business,Social Science,History,1,0
6269,Chinese,Business,Aero Engineering,Astro Engineering,Chemistry,French,1,0
6270,Biology,Chinese,History,Aero Engineering,Chorus1,Chorus2,0,1
6271,History,Chinese,Algebra,Astro Engineering,Business,English,0,0
6272,Astro Engineering,French,Chemistry,Chinese,Business,Political Science,0,0
6273,French,Political Science,Biology,Chinese,Business,Spanish,0,0
6274,Business,Biology,Astro Engineering,Social Science,Physics,Machine Learning,0,0
6275,Spanish,Chemistry,French,Physics,Chorus1,Chorus2,0,1
6276,Political Science,French,Astro Engineering,Aero Engineering,Chemistry,Social Science,1,0
6277,Machine Learning,English,Physics,Social Science,Biology,History,0,0
6278,Biology,Physics,French,Spanish,Political Science,Machine Learning,0,0
6279,Business,Social Science,Aero Engineering,Machine Learning,Chinese,French,1,0
6280,Machine Learning,Optimization,Biology,Chinese,Algebra,Business,1,0
6281,Biology,Aero Engineering,Chinese,Political Science,Optimization,Social Science,0,0
6282,History,Business,English,Algebra,Chorus1,Chorus2,0,1
6283,Business,Political Science,Physics,Aero Engineering,French,Social Science,0,0
6284,Social Science,History,Business,Algebra,Spanish,English,1,0
6285,French,Astro Engineering,Physics,Optimization,English,Chemistry,0,0
6286,Optimization,English,History,Physics,Social Science,Biology,0,0
6287,Machine Learning,Political Science,Business,English,Social Science,Aero Engineering,0,0
6288,Social Science,English,French,Biology,Machine Learning,Spanish,0,0
6289,Social Science,Algebra,Optimization,English,Political Science,History,1,0
6290,Chemistry,Algebra,French,Business,Optimization,Political Science,1,0
6291,Physics,Chemistry,Political Science,French,Astro Engineering,History,0,0
6292,Business,Physics,Astro Engineering,Machine Learning,Social Science,Biology,0,0
6293,History,Astro Engineering,Algebra,Aero Engineering,Political Science,Chemistry,0,0
6294,French,Social Science,Machine Learning,Chinese,Physics,English,0,0
6295,Machine Learning,Astro Engineering,English,Physics,Algebra,Aero Engineering,0,0
6296,Social Science,English,Spanish,Astro Engineering,Business,Chemistry,0,0
6297,Spanish,Chinese,Chemistry,Optimization,Biology,Algebra,0,0
6298,Political Science,Social Science,Aero Engineering,French,English,Chinese,1,0
6299,Political Science,Algebra,Aero Engineering,Optimization,Chinese,Astro Engineering,0,0
6300,Algebra,Spanish,Biology,Optimization,English,Astro Engineering,1,0
6301,Optimization,Chinese,Business,Aero Engineering,Chorus1,Chorus2,0,1
6302,French,Physics,Machine Learning,Spanish,History,Business,0,0
6303,Machine Learning,Aero Engineering,History,Physics,Chinese,Astro Engineering,0,0
6304,Optimization,French,English,History,Physics,Social Science,1,0
6305,History,Chinese,French,Political Science,Aero Engineering,Spanish,0,0
6306,Chemistry,Optimization,Algebra,Biology,Chinese,Social Science,1,0
6307,Chemistry,Biology,English,Optimization,Chorus1,Chorus2,0,1
6308,Spanish,Chemistry,French,Machine Learning,Business,Biology,0,0
6309,Machine Learning,English,Political Science,History,Spanish,Optimization,1,0
6310,Machine Learning,Astro Engineering,Business,Physics,Chorus1,Chorus2,0,1
6311,History,Business,Machine Learning,Biology,Political Science,Algebra,0,0
6312,Algebra,Astro Engineering,Biology,Business,Social Science,Physics,1,0
6313,English,French,Chemistry,Physics,Algebra,Astro Engineering,0,0
6314,Social Science,Optimization,Machine Learning,Political Science,Aero Engineering,Algebra,0,0
6315,Optimization,English,Political Science,Spanish,French,Algebra,0,0
6316,Astro Engineering,Physics,Political Science,Social Science,Chorus1,Chorus2,0,1
6317,Political Science,Algebra,Astro Engineering,Business,History,Machine Learning,0,0
6318,French,Business,English,Aero Engineering,Political Science,Machine Learning,0,0
6319,Aero Engineering,Astro Engineering,Political Science,Optimization,History,Machine Learning,0,0
6320,Algebra,Spanish,Machine Learning,Political Science,History,Optimization,0,0
6321,Chinese,French,Aero Engineering,Chemistry,Biology,English,0,0
6322,Business,Physics,Optimization,English,Algebra,Political Science,0,0
6323,Aero Engineering,Machine Learning,Algebra,Social Science,Biology,French,0,0
6324,Chinese,Political Science,Aero Engineering,Chemistry,Business,French,1,0
6325,Chinese,Social Science,Business,Spanish,Chemistry,History,0,0
6326,Aero Engineering,Political Science,Chemistry,Business,Chorus1,Chorus2,0,1
6327,Optimization,Business,Physics,History,Social Science,Algebra,0,0
6328,Political Science,Business,Optimization,Astro Engineering,Aero Engineering,Spanish,0,0
6329,Physics,English,Algebra,Chinese,Political Science,Machine Learning,1,0
6330,Physics,Aero Engineering,History,Spanish,Biology,Political Science,1,0
6331,Biology,Algebra,Aero Engineering,Optimization,Spanish,French,0,0
6332,Chinese,Machine Learning,French,Spanish,Political Science,Astro Engineering,0,0
6333,Business,Machine Learning,Chinese,Physics,Optimization,French,0,0
6334,Astro Engineering,Algebra,Machine Learning,English,History,Business,1,0
6335,Business,Spanish,Optimization,Chemistry,English,Political Science,1,0
6336,Chemistry,Astro Engineering,Social Science,Business,Physics,History,0,0
6337,Machine Learning,English,French,Physics,Algebra,Aero Engineering,0,0
6338,Optimization,Algebra,History,Astro Engineering,Chemistry,Political Science,1,0
6339,Business,Machine Learning,Astro Engineering,Political Science,Chemistry,Physics,0,0
6340,Machine Learning,Chemistry,Biology,Business,Spanish,French,0,0
6341,Machine Learning,History,Political Science,Chinese,Physics,Astro Engineering,0,0
6342,History,Business,Social Science,French,Chemistry,Aero Engineering,0,0
6343,History,Optimization,Physics,Chinese,Political Science,Social Science,1,0
6344,Spanish,Chemistry,Aero Engineering,Chinese,Political Science,Algebra,0,0
6345,Chemistry,Algebra,History,Machine Learning,Aero Engineering,Biology,0,0
6346,Chinese,Spanish,Algebra,Social Science,Chorus1,Chorus2,0,1
6347,Aero Engineering,Social Science,English,Political Science,French,Physics,0,0
6348,Spanish,History,Aero Engineering,Chinese,Astro Engineering,Algebra,0,0
6349,Chemistry,Political Science,Physics,History,Chorus1,Chorus2,0,1
6350,Machine Learning,Algebra,History,Social Science,Chemistry,French,1,0
6351,Astro Engineering,History,Physics,French,Optimization,Biology,0,0
6352,Spanish,Astro Engineering,Chemistry,Aero Engineering,Chorus1,Chorus2,0,1
6353,Political Science,Aero Engineering,Business,Social Science,Chorus1,Chorus2,0,1
6354,Astro Engineering,English,Spanish,Optimization,Political Science,Business,0,0
6355,Aero Engineering,Biology,Social Science,Physics,Spanish,Astro Engineering,0,0
6356,Chinese,Machine Learning,French,Algebra,Physics,Business,1,0
6357,History,Aero Engineering,Chinese,Machine Learning,Biology,Physics,0,0
6358,Spanish,French,Business,Algebra,Social Science,Biology,1,0
6359,Business,English,History,Astro Engineering,Optimization,Chemistry,0,0
6360,Chinese,Aero Engineering,Business,French,Political Science,Physics,0,0
6361,Physics,Social Science,Algebra,Chemistry,Chorus1,Chorus2,0,1
6362,Biology,Astro Engineering,English,Optimization,French,Social Science,0,0
6363,Business,Chemistry,Physics,Social Science,Chorus1,Chorus2,0,1
6364,Chinese,Political Science,Chemistry,Spanish,Chorus1,Chorus2,0,1
6365,Biology,Optimization,Aero Engineering,Physics,Astro Engineering,Spanish,0,0
6366,Business,French,Aero Engineering,Biology,English,Physics,0,0
6367,Chemistry,History,Business,Physics,Machine Learning,Social Science,1,0
6368,Social Science,Biology,Machine Learning,French,Chinese,Astro Engineering,0,0
6369,Political Science,Chemistry,Business,French,Physics,English,0,0
6370,Social Science,Political Science,History,Aero Engineering,Chemistry,English,1,0
6371,Physics,Machine Learning,Chemistry,English,Algebra,Biology,0,0
6372,Political Science,Algebra,Aero Engineering,Chinese,Chemistry,English,1,0
6373,Political Science,Physics,Astro Engineering,French,Chorus1,Chorus2,0,1
6374,Astro Engineering,Chinese,Algebra,Social Science,Machine Learning,Optimization,1,0
6375,Algebra,Spanish,English,Aero Engineering,Political Science,Biology,0,0
6376,Social Science,Chemistry,Machine Learning,Business,French,Chinese,0,0
6377,Biology,Aero Engineering,Machine Learning,Social Science,English,Algebra,0,0
6378,Machine Learning,Political Science,Business,Biology,Physics,Aero Engineering,0,0
6379,Business,Chinese,Optimization,Chemistry,Chorus1,Chorus2,0,1
6380,History,Astro Engineering,Social Science,Spanish,Biology,Political Science,0,0
6381,English,Physics,Spanish,Biology,Chorus1,Chorus2,0,1
6382,Chemistry,Optimization,French,English,Chorus1,Chorus2,0,1
6383,Machine Learning,Chinese,Algebra,Social Science,Biology,History,1,0
6384,Physics,Machine Learning,Political Science,Aero Engineering,Chorus1,Chorus2,0,1
6385,Machine Learning,Astro Engineering,Spanish,Aero Engineering,History,Business,0,0
6386,Machine Learning,Chinese,Astro Engineering,Optimization,Chemistry,English,0,0
6387,Spanish,Aero Engineering,Optimization,French,Chorus1,Chorus2,0,1
6388,Aero Engineering,English,Algebra,Machine Learning,Chemistry,Social Science,0,0
6389,Chinese,Political Science,Optimization,Algebra,Machine Learning,Social Science,0,0
6390,Social Science,Business,English,Algebra,Chorus1,Chorus2,0,1
6391,Chemistry,Astro Engineering,Social Science,Algebra,Aero Engineering,Political Science,0,0
6392,History,Business,Biology,Spanish,Algebra,Physics,0,0
6393,Optimization,Business,Chemistry,Political Science,Chorus1,Chorus2,0,1
6394,Physics,Machine Learning,Astro Engineering,French,Spanish,Business,0,0
6395,English,Political Science,History,Biology,Optimization,Social Science,0,0
6396,Political Science,Machine Learning,History,Social Science,Optimization,English,0,0
6397,Algebra,Chemistry,Biology,Machine Learning,Chorus1,Chorus2,0,1
6398,Optimization,Astro Engineering,Business,Physics,Chorus1,Chorus2,0,1
6399,Physics,Machine Learning,History,Optimization,Algebra,Political Science,0,0
6400,Aero Engineering,Spanish,Physics,Optimization,Chorus1,Chorus2,0,1
6401,Biology,Algebra,History,Astro Engineering,Chemistry,Political Science,0,0
6402,Physics,English,Chinese,Astro Engineering,French,Algebra,0,0
6403,Spanish,Chemistry,Chinese,Political Science,Business,Machine Learning,0,0
6404,Chinese,Machine Learning,Spanish,Algebra,Chemistry,Biology,0,0
6405,Spanish,Chemistry,Business,English,Algebra,Machine Learning,0,0
6406,Aero Engineering,Social Science,French,History,Chorus1,Chorus2,0,1
6407,Business,History,Social Science,Aero Engineering,Algebra,English,0,0
6408,English,Chinese,Physics,French,Business,Optimization,0,0
6409,Aero Engineering,Political Science,Physics,Biology,Social Science,Algebra,0,0
6410,Algebra,Aero Engineering,French,Machine Learning,Social Science,Astro Engineering,0,0
6411,Aero Engineering,History,Chinese,Chemistry,Spanish,Biology,1,0
6412,Social Science,Aero Engineering,Business,History,French,Political Science,0,0
6413,French,English,Machine Learning,Aero Engineering,Chorus1,Chorus2,0,1
6414,Physics,History,Machine Learning,Spanish,Chorus1,Chorus2,0,1
6415,Aero Engineering,Spanish,Biology,Social Science,Chorus1,Chorus2,0,1
6416,Spanish,Physics,Chinese,Business,French,Biology,0,0
6417,History,French,Chemistry,Optimization,Aero Engineering,Algebra,0,0
6418,Physics,French,English,History,Chemistry,Optimization,1,0
6419,History,Optimization,Physics,French,Algebra,Aero Engineering,0,0
6420,Political Science,Astro Engineering,Business,English,Chorus1,Chorus2,0,1
6421,Chinese,Business,Biology,Astro Engineering,Aero Engineering,Social Science,0,0
6422,Algebra,Social Science,Biology,Optimization,Astro Engineering,Physics,0,0
6423,Social Science,Machine Learning,Political Science,Astro Engineering,Biology,History,0,0
6424,History,Machine Learning,Physics,Astro Engineering,Biology,Aero Engineering,1,0
6425,Chinese,Aero Engineering,Astro Engineering,Chemistry,Business,Physics,0,0
6426,Spanish,Social Science,French,Optimization,Biology,English,0,0
6427,English,History,Algebra,Optimization,Political Science,French,0,0
6428,French,English,Political Science,Aero Engineering,History,Machine Learning,1,0
6429,Biology,Physics,Social Science,Business,English,Aero Engineering,1,0
6430,Astro Engineering,Optimization,Algebra,Biology,Chorus1,Chorus2,0,1
6431,Political Science,Machine Learning,Aero Engineering,Business,Social Science,Astro Engineering,0,0
6432,Astro Engineering,Chemistry,Business,History,Chorus1,Chorus2,0,1
6433,Aero Engineering,Machine Learning,Astro Engineering,Chinese,Optimization,Chemistry,0,0
6434,Optimization,Spanish,English,Chemistry,Chorus1,Chorus2,0,1
6435,Biology,Business,Physics,History,Optimization,Machine Learning,0,0
6436,Aero Engineering,Chemistry,Algebra,Physics,Chinese,History,0,0
6437,English,Biology,Chinese,Chemistry,Social Science,Optimization,0,0
6438,Chemistry,History,Optimization,Astro Engineering,Chorus1,Chorus2,0,1
6439,Biology,Chemistry,Optimization,English,Aero Engineering,Algebra,1,0
6440,Chinese,Business,French,Biology,Optimization,Physics,0,0
6441,Chinese,Spanish,Biology,Political Science,Machine Learning,Social Science,0,0
6442,Aero Engineering,French,Business,Spanish,Chinese,Astro Engineering,0,0
6443,Chinese,Spanish,Biology,Optimization,Physics,Aero Engineering,1,0
6444,Social Science,History,Chinese,Spanish,Business,Optimization,0,0
6445,Social Science,History,Business,Biology,Aero Engineering,Chemistry,1,0
6446,Chemistry,Aero Engineering,Biology,Spanish,Social Science,English,0,0
6447,Spanish,Social Science,French,Astro Engineering,Machine Learning,History,1,0
6448,Aero Engineering,Political Science,Biology,Astro Engineering,Chorus1,Chorus2,0,1
6449,English,Social Science,Aero Engineering,History,Machine Learning,Astro Engineering,1,0
6450,Chinese,Business,English,Aero Engineering,Chorus1,Chorus2,0,1
6451,Business,Spanish,French,Aero Engineering,Political Science,Astro Engineering,0,0
6452,Aero Engineering,Chemistry,English,Physics,Social Science,Chinese,0,0
6453,Physics,Algebra,Chinese,Business,Chemistry,Machine Learning,0,0
6454,Chemistry,Business,Algebra,Astro Engineering,Chorus1,Chorus2,0,1
6455,Physics,English,Biology,Spanish,Political Science,Optimization,0,0
6456,Spanish,Astro Engineering,Physics,Social Science,French,Chemistry,0,0
6457,Spanish,Physics,English,Aero Engineering,Astro Engineering,Algebra,0,0
6458,Chinese,French,Physics,Algebra,Social Science,Biology,0,0
6459,History,Optimization,Political Science,Spanish,Social Science,Algebra,0,0
6460,Social Science,Machine Learning,English,Spanish,Biology,History,1,0
6461,Aero Engineering,Social Science,Algebra,Spanish,Physics,Biology,0,0
6462,French,English,Machine Learning,Chemistry,Physics,Biology,1,0
6463,Physics,Astro Engineering,Aero Engineering,Political Science,Spanish,Machine Learning,0,0
6464,Political Science,Aero Engineering,Chemistry,Spanish,Astro Engineering,Biology,0,0
6465,Astro Engineering,Physics,Chemistry,Spanish,Aero Engineering,Social Science,0,0
6466,Physics,Aero Engineering,Spanish,Business,Social Science,Political Science,0,0
6467,Business,Chinese,Machine Learning,English,Optimization,Spanish,0,0
6468,Spanish,Optimization,Chinese,French,Aero Engineering,Business,1,0
6469,Spanish,Physics,Aero Engineering,Algebra,Chorus1,Chorus2,0,1
6470,Spanish,Astro Engineering,Social Science,Biology,Chemistry,English,1,0
6471,Physics,Biology,Chemistry,Algebra,Chorus1,Chorus2,0,1
6472,Political Science,Machine Learning,Social Science,Physics,Business,Chemistry,1,0
6473,Spanish,French,Optimization,Physics,Social Science,Business,0,0
6474,Political Science,Chemistry,Aero Engineering,Biology,Machine Learning,Physics,1,0
6475,Machine Learning,English,Chemistry,Spanish,History,Aero Engineering,0,0
6476,Astro Engineering,Political Science,French,Optimization,Machine Learning,History,0,0
6477,Political Science,Astro Engineering,Biology,Business,English,French,0,0
6478,Political Science,Chinese,Algebra,Machine Learning,Business,Spanish,0,0
6479,Business,Physics,Algebra,Astro Engineering,Machine Learning,French,1,0
6480,Biology,Spanish,Business,Chinese,Optimization,Political Science,1,0
6481,Spanish,Algebra,Business,Physics,Aero Engineering,Optimization,0,0
6482,Political Science,Business,Chemistry,Optimization,Aero Engineering,Astro Engineering,0,0
6483,Optimization,Social Science,Spanish,Machine Learning,Algebra,English,0,0
6484,French,Optimization,Astro Engineering,Aero Engineering,Political Science,Biology,0,0
6485,Biology,Optimization,Algebra,History,Physics,French,0,0
6486,Chemistry,Chinese,History,Political Science,Business,Optimization,0,0
6487,Biology,Chemistry,Chinese,Machine Learning,Algebra,Physics,0,0
6488,Aero Engineering,Spanish,English,Machine Learning,Social Science,Optimization,0,0
6489,Business,Social Science,Aero Engineering,English,Chorus1,Chorus2,0,1
6490,French,History,Astro Engineering,Biology,Chorus1,Chorus2,0,1
6491,French,Optimization,English,Physics,Chorus1,Chorus2,0,1
6492,Physics,Social Science,Astro Engineering,History,English,Algebra,0,0
6493,Astro Engineering,Business,History,Algebra,Political Science,French,0,0
6494,Aero Engineering,Spanish,Chinese,Biology,Social Science,Algebra,1,0
6495,Biology,History,Machine Learning,French,Chinese,Optimization,0,0
6496,Algebra,History,Astro Engineering,English,Optimization,Machine Learning,0,0
6497,Biology,English,Optimization,Spanish,French,Physics,1,0
6498,Spanish,Machine Learning,Business,Political Science,English,Physics,0,0
6499,English,Machine Learning,Spanish,Social Science,Chorus1,Chorus2,0,1
6500,Machine Learning,Business,French,Physics,Optimization,Political Science,1,0
6501,Political Science,Social Science,Chinese,Physics,English,Chemistry,1,0
6502,Biology,Chinese,Physics,Optimization,Machine Learning,Spanish,0,0
6503,Business,Optimization,French,History,Biology,Astro Engineering,0,0
6504,Chinese,Chemistry,History,Business,Political Science,Physics,0,0
6505,Aero Engineering,Biology,Physics,Business,Political Science,Astro Engineering,1,0
6506,Chinese,Spanish,Algebra,French,History,Biology,0,0
6507,Spanish,Optimization,English,Social Science,Chorus1,Chorus2,0,1
6508,Chinese,Algebra,Aero Engineering,Optimization,Business,French,1,0
6509,English,Aero Engineering,Chemistry,Astro Engineering,Business,Physics,1,0
6510,Biology,French,Business,Chinese,Chorus1,Chorus2,0,1
6511,Aero Engineering,English,Biology,Spanish,Chorus1,Chorus2,0,1
6512,History,Chemistry,Astro Engineering,Machine Learning,Optimization,Political Science,0,0
6513,Biology,Business,Optimization,Astro Engineering,Chorus1,Chorus2,0,1
6514,Political Science,Physics,Biology,Chinese,Optimization,Social Science,0,0
6515,Physics,Aero Engineering,Spanish,Optimization,Biology,Social Science,0,0
6516,Chinese,Algebra,French,Machine Learning,Aero Engineering,Spanish,0,0
6517,Astro Engineering,Machine Learning,Political Science,Spanish,Chemistry,Social Science,1,0
6518,Political Science,Chemistry,Social Science,Business,Astro Engineering,English,1,0
6519,Aero Engineering,Chemistry,Optimization,Astro Engineering,Political Science,Social Science,1,0
6520,Social Science,Biology,Physics,Chemistry,Astro Engineering,Chinese,0,0
6521,French,Social Science,Algebra,Astro Engineering,Optimization,Political Science,0,0
6522,Business,Machine Learning,Social Science,Aero Engineering,Chorus1,Chorus2,0,1
6523,Optimization,Chemistry,Political Science,Astro Engineering,Aero Engineering,English,1,0
6524,English,Spanish,Astro Engineering,Physics,Chorus1,Chorus2,0,1
6525,Optimization,Astro Engineering,English,Social Science,Aero Engineering,Political Science,0,0
6526,Chinese,Optimization,Physics,Biology,English,Machine Learning,0,0
6527,Chinese,Social Science,French,Machine Learning,Optimization,Political Science,0,0
6528,Social Science,Physics,Spanish,Chinese,Chorus1,Chorus2,0,1
6529,Social Science,English,Physics,Biology,Algebra,Aero Engineering,1,0
6530,Chinese,History,Business,Political Science,Chemistry,Physics,0,0
6531,English,Chinese,Optimization,Spanish,Astro Engineering,Algebra,0,0
6532,Biology,French,Physics,Political Science,Machine Learning,History,0,0
6533,Chemistry,Algebra,Social Science,Aero Engineering,Astro Engineering,Spanish,0,0
6534,Business,History,Machine Learning,Chemistry,Social Science,French,0,0
6535,French,Algebra,Political Science,Spanish,Chorus1,Chorus2,0,1
6536,English,Business,Machine Learning,Optimization,Chorus1,Chorus2,0,1
6537,French,Optimization,Political Science,Chinese,Chorus1,Chorus2,0,1
6538,Algebra,Physics,History,Chinese,Chemistry,Business,0,0
6539,English,Optimization,Machine Learning,Spanish,Chorus1,Chorus2,0,1
6540,Physics,Chinese,Political Science,Algebra,Optimization,Business,0,0
6541,History,Optimization,Business,Machine Learning,Social Science,Physics,1,0
6542,Machine Learning,Social Science,Chinese,Business,Aero Engineering,Chemistry,0,0
6543,Astro Engineering,Algebra,Machine Learning,Physics,Chorus1,Chorus2,0,1
6544,Chemistry,Biology,English,Physics,Astro Engineering,Spanish,1,0
6545,Machine Learning,Optimization,English,Chinese,Political Science,Business,1,0
6546,Physics,Optimization,Astro Engineering,Spanish,Biology,Machine Learning,0,0
6547,History,English,Optimization,Chinese,Machine Learning,Biology,0,0
6548,Optimization,History,Biology,Spanish,English,Political Science,0,0
6549,Optimization,Political Science,Chemistry,Business,Machine Learning,Social Science,0,0
6550,English,Chemistry,Algebra,French,Physics,Chinese,0,0
6551,Astro Engineering,Biology,Physics,Algebra,Chorus1,Chorus2,0,1
6552,History,Biology,Spanish,Political Science,Chorus1,Chorus2,0,1
6553,Political Science,English,Chinese,Social Science,Biology,Astro Engineering,1,0
6554,English,Chemistry,French,Social Science,Chinese,Machine Learning,1,0
6555,Business,Social Science,Machine Learning,Astro Engineering,Chemistry,Optimization,0,0
6556,Political Science,Social Science,Machine Learning,French,Algebra,Aero Engineering,0,0
6557,Optimization,Algebra,English,Chemistry,Physics,Political Science,0,0
6558,Astro Engineering,Machine Learning,English,Physics,Optimization,Chinese,0,0
6559,Chemistry,Spanish,Machine Learning,Physics,Business,Astro Engineering,0,0
6560,Spanish,History,Algebra,Political Science,Business,French,1,0
6561,Chemistry,Political Science,Optimization,Algebra,Astro Engineering,Machine Learning,0,0
6562,History,Social Science,Chinese,Political Science,Machine Learning,Aero Engineering,1,0
6563,Optimization,Chemistry,English,French,Aero Engineering,Physics,0,0
6564,Algebra,Astro Engineering,French,Chinese,History,Business,0,0
6565,Business,Astro Engineering,English,Spanish,Aero Engineering,Biology,0,0
6566,Chemistry,Algebra,Machine Learning,Astro Engineering,English,Aero Engineering,0,0
6567,Astro Engineering,History,Business,Physics,Chemistry,Political Science,0,0
6568,Machine Learning,Biology,Spanish,French,Social Science,Algebra,0,0
6569,History,Chinese,Algebra,Aero Engineering,Physics,French,0,0
6570,French,Algebra,Social Science,History,Physics,Machine Learning,0,0
6571,Social Science,Astro Engineering,Machine Learning,History,Chorus1,Chorus2,0,1
6572,Political Science,Biology,Physics,Aero Engineering,Business,Chinese,0,0
6573,Business,Machine Learning,History,Optimization,Physics,Aero Engineering,0,0
6574,Political Science,History,Chemistry,Optimization,Physics,English,1,0
6575,Business,French,Optimization,Spanish,Algebra,Social Science,0,0
6576,French,Optimization,Biology,Astro Engineering,Algebra,Social Science,1,0
6577,Spanish,Social Science,English,French,Biology,Aero Engineering,0,0
6578,History,Physics,Optimization,Chinese,Business,Aero Engineering,0,0
6579,Chemistry,Business,Social Science,French,Machine Learning,Chinese,0,0
6580,Optimization,Algebra,History,Aero Engineering,Social Science,Machine Learning,0,0
6581,History,Astro Engineering,Aero Engineering,Political Science,Chorus1,Chorus2,0,1
6582,French,Algebra,English,Aero Engineering,Chemistry,Physics,1,0
6583,French,Political Science,Algebra,History,Machine Learning,English,0,0
6584,Physics,Machine Learning,Chemistry,English,Spanish,Astro Engineering,1,0
6585,Chemistry,Optimization,Physics,Aero Engineering,Machine Learning,Political Science,0,0
6586,Aero Engineering,Social Science,Machine Learning,Spanish,Chorus1,Chorus2,0,1
6587,History,Spanish,Business,Physics,French,Astro Engineering,0,0
6588,Biology,Astro Engineering,Political Science,Optimization,Chorus1,Chorus2,0,1
6589,Physics,Chemistry,Aero Engineering,French,Optimization,Social Science,0,0
6590,Business,Chinese,Social Science,Chemistry,Algebra,History,0,0
6591,French,Chemistry,Social Science,Physics,English,Machine Learning,1,0
6592,Political Science,English,Chinese,History,Chorus1,Chorus2,0,1
6593,Spanish,Chemistry,History,Machine Learning,Business,Biology,0,0
6594,Chinese,Astro Engineering,Social Science,Optimization,French,Political Science,1,0
6595,Machine Learning,Political Science,Social Science,Chinese,Algebra,Business,0,0
6596,Political Science,History,Spanish,French,Social Science,Chinese,0,0
6597,English,Political Science,Spanish,History,Chorus1,Chorus2,0,1
6598,Biology,History,Algebra,English,Political Science,Optimization,0,0
6599,Business,Aero Engineering,Machine Learning,Physics,Chorus1,Chorus2,0,1
6600,Physics,History,Chemistry,Astro Engineering,Political Science,Social Science,1,0
6601,Aero Engineering,Optimization,Political Science,Algebra,Spanish,Chemistry,0,0
6602,Chinese,English,Astro Engineering,History,Business,Machine Learning,0,0
6603,Algebra,Social Science,Chinese,Aero Engineering,Optimization,French,0,0
6604,Machine Learning,Biology,Business,Algebra,Chemistry,Social Science,1,0
6605,Machine Learning,Aero Engineering,Chemistry,Algebra,Chinese,Astro Engineering,0,0
6606,Business,Machine Learning,Aero Engineering,English,Chorus1,Chorus2,0,1
6607,Social Science,Chemistry,Physics,Spanish,Machine Learning,Business,0,0
6608,Optimization,History,Aero Engineering,French,Machine Learning,English,0,0
6609,History,Astro Engineering,Optimization,English,Algebra,Aero Engineering,0,0
6610,Machine Learning,Physics,Algebra,Biology,English,Optimization,0,0
6611,Chemistry,Spanish,Physics,Political Science,Chorus1,Chorus2,0,1
6612,Algebra,Business,Chemistry,French,Chorus1,Chorus2,0,1
6613,Business,Physics,Social Science,History,Biology,Chemistry,1,0
6614,Aero Engineering,Spanish,Machine Learning,Biology,Algebra,Astro Engineering,0,0
6615,Astro Engineering,Chemistry,Aero Engineering,Social Science,Physics,Algebra,1,0
6616,Aero Engineering,Optimization,Social Science,Business,Chorus1,Chorus2,0,1
6617,Biology,History,English,Chemistry,Physics,Social Science,0,0
6618,Social Science,Spanish,English,Biology,Chorus1,Chorus2,0,1
6619,Optimization,Machine Learning,Astro Engineering,Political Science,Physics,Spanish,1,0
6620,Optimization,Spanish,Social Science,English,Business,Chemistry,0,0
6621,Political Science,Optimization,English,Astro Engineering,Chorus1,Chorus2,0,1
6622,Algebra,Political Science,Machine Learning,French,Chorus1,Chorus2,0,1
6623,Business,French,Optimization,Machine Learning,Aero Engineering,Social Science,0,0
6624,Spanish,Chemistry,English,Astro Engineering,Political Science,Chinese,0,0
6625,Spanish,Political Science,English,Physics,Chorus1,Chorus2,0,1
6626,History,Spanish,Social Science,Political Science,Chinese,Machine Learning,0,0
6627,Chemistry,Optimization,History,Physics,Chorus1,Chorus2,0,1
6628,Machine Learning,Spanish,Aero Engineering,Chemistry,History,English,1,0
6629,Biology,Physics,Business,Machine Learning,English,Algebra,0,0
6630,Physics,Optimization,English,Political Science,Social Science,Astro Engineering,0,0
6631,Machine Learning,English,Chinese,History,Optimization,Physics,0,0
