,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
3788,Astro Engineering,Chinese,Business,Political Science,Optimization,Machine Learning,0,0
3789,Astro Engineering,English,Aero Engineering,Physics,French,Business,0,0
3790,History,English,Political Science,Machine Learning,Business,Chemistry,0,0
3791,Astro Engineering,English,Machine Learning,Physics,Biology,French,1,0
3792,English,Physics,Social Science,Optimization,History,Business,1,0
3793,English,Chinese,Aero Engineering,Spanish,Chorus1,Chorus2,0,1
3794,Algebra,Spanish,Business,French,Physics,Social Science,0,0
3795,Chinese,Business,Physics,Political Science,Biology,Spanish,0,0
3796,Social Science,Business,Optimization,Aero Engineering,Chinese,Astro Engineering,1,0
3797,Astro Engineering,Political Science,Business,Spanish,History,Social Science,0,0
3798,Machine Learning,Algebra,Astro Engineering,French,History,Business,0,0
3799,Biology,Machine Learning,Spanish,Optimization,Chorus1,Chorus2,0,1
3800,Physics,English,Chinese,Business,Chemistry,Machine Learning,0,0
3801,History,Social Science,Aero Engineering,Machine Learning,Physics,Optimization,0,0
3802,Aero Engineering,Machine Learning,Chemistry,English,Biology,Optimization,1,0
3803,Aero Engineering,Spanish,English,French,Business,Biology,0,0
3804,History,Algebra,Aero Engineering,Machine Learning,Biology,Political Science,0,0
3805,French,History,Astro Engineering,Spanish,Chemistry,Political Science,0,0
3806,Spanish,Chemistry,Optimization,Machine Learning,Aero Engineering,English,0,0
3807,Political Science,History,Optimization,Chinese,Physics,Astro Engineering,1,0
3808,Spanish,Social Science,Biology,History,English,Optimization,0,0
3809,Social Science,French,Political Science,Astro Engineering,Optimization,Machine Learning,0,0
3810,Chinese,Biology,Optimization,Astro Engineering,English,French,0,0
3811,Spanish,Astro Engineering,Physics,Chemistry,Chorus1,Chorus2,0,1
3812,Business,Machine Learning,Optimization,English,French,Chinese,1,0
3813,Political Science,Chemistry,Physics,Machine Learning,Chorus1,Chorus2,0,1
3814,Machine Learning,Chinese,Biology,Optimization,Chorus1,Chorus2,0,1
3815,Algebra,Astro Engineering,Social Science,Chinese,Chorus1,Chorus2,0,1
3816,Algebra,Biology,Aero Engineering,French,Astro Engineering,History,0,0
3817,Physics,Chemistry,English,Algebra,Political Science,Biology,1,0
3818,Physics,Astro Engineering,Aero Engineering,Chemistry,Algebra,Social Science,0,0
3819,Biology,Physics,Chemistry,Optimization,French,Aero Engineering,1,0
3820,Chinese,Machine Learning,English,Chemistry,French,Spanish,0,0
3821,Physics,Business,Political Science,Social Science,Astro Engineering,Chemistry,0,0
3822,English,French,Political Science,Algebra,Optimization,Biology,0,0
3823,French,Business,Aero Engineering,History,Chorus1,Chorus2,0,1
3824,History,Physics,Machine Learning,Optimization,Chorus1,Chorus2,0,1
3825,History,Biology,French,Chinese,Chemistry,Algebra,0,0
3826,Astro Engineering,Optimization,Chemistry,French,Algebra,Chinese,0,0
3827,Business,Spanish,History,Physics,Machine Learning,Astro Engineering,0,0
3828,Social Science,Physics,Business,Biology,Chinese,Astro Engineering,1,0
3829,Chemistry,Business,Optimization,English,Chinese,Aero Engineering,0,0
3830,Chinese,Spanish,Optimization,Astro Engineering,Chorus1,Chorus2,0,1
3831,Spanish,Physics,Chemistry,Business,Algebra,Biology,1,0
3832,Spanish,French,Social Science,Political Science,Chinese,Business,0,0
3833,Physics,English,Chemistry,Political Science,Biology,Business,0,0
3834,French,Physics,Business,Biology,Aero Engineering,Machine Learning,0,0
3835,Astro Engineering,Political Science,Spanish,French,Aero Engineering,Machine Learning,0,0
3836,Political Science,Algebra,Chinese,Spanish,Social Science,Astro Engineering,0,0
3837,Biology,Physics,Chemistry,Machine Learning,Algebra,Aero Engineering,0,0
3838,Business,Algebra,Aero Engineering,Spanish,French,Social Science,0,0
3839,Biology,Political Science,History,Astro Engineering,Chorus1,Chorus2,0,1
3840,Astro Engineering,Biology,Chemistry,Spanish,Political Science,English,0,0
3841,Physics,French,Optimization,Machine Learning,Biology,Political Science,0,0
3842,English,Astro Engineering,Machine Learning,Biology,Algebra,Aero Engineering,0,0
3843,English,Business,Algebra,Political Science,Chemistry,History,1,0
3844,Machine Learning,Aero Engineering,History,English,Chorus1,Chorus2,0,1
3845,Machine Learning,Physics,English,Biology,Chorus1,Chorus2,0,1
3846,Aero Engineering,Chinese,Machine Learning,French,Political Science,Social Science,1,0
3847,Biology,English,Machine Learning,History,Political Science,Spanish,1,0
3848,Algebra,English,History,Optimization,Social Science,Business,0,0
3849,Physics,Business,French,Algebra,Machine Learning,Social Science,0,0
3850,Business,Spanish,English,Optimization,Aero Engineering,Chemistry,0,0
3851,Astro Engineering,Political Science,Algebra,French,Chorus1,Chorus2,0,1
3852,Chemistry,Social Science,Biology,Political Science,Chinese,Machine Learning,0,0
3853,Optimization,Machine Learning,Astro Engineering,Algebra,Chorus1,Chorus2,0,1
3854,Physics,Chemistry,Spanish,Astro Engineering,Chorus1,Chorus2,0,1
3855,Social Science,Chemistry,Business,Aero Engineering,Chorus1,Chorus2,0,1
3856,History,Political Science,Optimization,Biology,Aero Engineering,French,1,0
3857,History,Algebra,Aero Engineering,Chemistry,Business,Chinese,0,0
3858,History,Chinese,Optimization,Political Science,Chemistry,English,1,0
3859,Political Science,English,Algebra,Astro Engineering,Physics,Spanish,0,0
3860,English,Spanish,Algebra,Political Science,Chorus1,Chorus2,0,1
3861,French,Political Science,History,Optimization,Machine Learning,Chemistry,0,0
3862,Chemistry,Spanish,Business,Biology,Astro Engineering,Algebra,1,0
3863,French,Political Science,Chinese,Physics,Biology,Spanish,1,0
3864,Biology,Chinese,Optimization,Chemistry,Algebra,Machine Learning,0,0
3865,Algebra,Social Science,Chemistry,Aero Engineering,History,Biology,1,0
3866,Optimization,Political Science,Chemistry,Astro Engineering,Chinese,Algebra,0,0
3867,History,Chemistry,Spanish,Optimization,Business,Algebra,0,0
3868,Algebra,Chemistry,Physics,Spanish,English,Aero Engineering,0,0
3869,English,Physics,Astro Engineering,French,History,Business,0,0
3870,Optimization,Algebra,English,Spanish,Chorus1,Chorus2,0,1
3871,French,History,Business,Algebra,Physics,Spanish,0,0
3872,French,Chinese,Biology,Machine Learning,Spanish,Business,0,0
3873,Astro Engineering,Optimization,Chinese,Aero Engineering,Chorus1,Chorus2,0,1
3874,Business,Optimization,Biology,French,Social Science,Political Science,0,0
3875,History,Algebra,Physics,English,Astro Engineering,Spanish,0,0
3876,English,History,Astro Engineering,Political Science,Algebra,Business,0,0
3877,Physics,Machine Learning,English,Social Science,Biology,Business,0,0
3878,Spanish,English,Aero Engineering,Social Science,Chorus1,Chorus2,0,1
3879,Political Science,Astro Engineering,Chinese,Machine Learning,French,Biology,0,0
3880,Astro Engineering,Aero Engineering,Machine Learning,History,Business,Social Science,1,0
3881,French,Social Science,Aero Engineering,Physics,Spanish,Astro Engineering,0,0
3882,Physics,Political Science,Business,Optimization,Astro Engineering,History,0,0
3883,English,Optimization,French,Biology,Chorus1,Chorus2,0,1
3884,Astro Engineering,History,Chinese,Optimization,Aero Engineering,Algebra,0,0
3885,History,Political Science,Social Science,Optimization,Physics,Biology,1,0
3886,Business,Spanish,Biology,English,Algebra,Political Science,1,0
3887,History,Biology,Business,Machine Learning,Physics,Social Science,0,0
3888,Physics,Social Science,Machine Learning,French,English,Chemistry,1,0
3889,Chinese,Political Science,History,Algebra,Chorus1,Chorus2,0,1
3890,Aero Engineering,Chinese,Astro Engineering,French,Machine Learning,Social Science,0,0
3891,Chemistry,Optimization,Physics,Astro Engineering,Aero Engineering,Algebra,1,0
3892,Spanish,History,Political Science,Biology,Chemistry,Aero Engineering,0,0
3893,History,Chinese,Political Science,Biology,Chorus1,Chorus2,0,1
3894,Aero Engineering,Algebra,History,Machine Learning,Chorus1,Chorus2,0,1
3895,Business,Physics,History,Spanish,Machine Learning,English,0,0
3896,Spanish,Machine Learning,Chinese,Business,Social Science,French,0,0
3897,Astro Engineering,Aero Engineering,Social Science,Physics,French,Biology,0,0
3898,Algebra,Astro Engineering,Social Science,Biology,Physics,Optimization,0,0
3899,Political Science,History,Aero Engineering,Business,Spanish,French,1,0
3900,Algebra,Machine Learning,Chinese,History,Physics,French,1,0
3901,Business,Social Science,French,History,Aero Engineering,Optimization,1,0
3902,Machine Learning,History,Chemistry,Political Science,Spanish,Biology,0,0
3903,English,Astro Engineering,Spanish,Algebra,Chemistry,Aero Engineering,1,0
3904,Social Science,History,Spanish,French,Chorus1,Chorus2,0,1
3905,French,Optimization,Spanish,Chinese,Chorus1,Chorus2,0,1
3906,Chemistry,Machine Learning,Physics,Algebra,French,Astro Engineering,1,0
3907,Optimization,Spanish,Machine Learning,Chinese,History,Aero Engineering,0,0
3908,Optimization,Machine Learning,French,History,Chorus1,Chorus2,0,1
3909,French,Business,Biology,Optimization,Astro Engineering,Algebra,0,0
3910,Chemistry,Business,Optimization,Physics,Political Science,Social Science,0,0
3911,Physics,English,French,Business,Chorus1,Chorus2,0,1
3912,French,Algebra,Political Science,History,Chorus1,Chorus2,0,1
3913,English,Biology,Political Science,Aero Engineering,Social Science,Business,0,0
3914,Aero Engineering,Physics,English,Chemistry,Chorus1,Chorus2,0,1
3915,Biology,English,Optimization,Aero Engineering,French,Political Science,1,0
3916,French,Spanish,Aero Engineering,Business,Algebra,Machine Learning,1,0
3917,Biology,French,Spanish,Physics,Chorus1,Chorus2,0,1
3918,Algebra,French,Business,Aero Engineering,Chorus1,Chorus2,0,1
3919,Biology,Social Science,History,Optimization,Chorus1,Chorus2,0,1
3920,Social Science,History,Physics,Chinese,English,Aero Engineering,1,0
3921,History,French,Machine Learning,Aero Engineering,Chorus1,Chorus2,0,1
3922,English,Spanish,Social Science,Political Science,Chemistry,Biology,0,0
3923,Business,Machine Learning,French,Optimization,Chorus1,Chorus2,0,1
3924,Chemistry,Chinese,Political Science,Spanish,Social Science,English,0,0
3925,Social Science,Chemistry,Algebra,History,Political Science,Aero Engineering,0,0
3926,Physics,Biology,Optimization,Political Science,English,Chemistry,1,0
3927,Astro Engineering,Machine Learning,Physics,Social Science,Chinese,English,0,0
3928,Political Science,Machine Learning,Business,Biology,Chinese,Aero Engineering,0,0
3929,French,Aero Engineering,Spanish,Political Science,Biology,Business,0,0
3930,Political Science,English,Physics,Chinese,Machine Learning,Optimization,0,0
3931,French,Algebra,Machine Learning,Optimization,Chorus1,Chorus2,0,1
3932,Spanish,Physics,Algebra,Social Science,Chinese,Machine Learning,0,0
3933,Aero Engineering,Spanish,Machine Learning,English,Optimization,Political Science,0,0
3934,Astro Engineering,Spanish,Political Science,Machine Learning,Chorus1,Chorus2,0,1
3935,Political Science,Spanish,Algebra,History,Astro Engineering,Optimization,0,0
3936,Physics,Algebra,Business,History,Social Science,Astro Engineering,0,0
3937,English,Machine Learning,Physics,Astro Engineering,Chorus1,Chorus2,0,1
3938,Political Science,History,Algebra,Machine Learning,Chinese,Biology,1,0
3939,Machine Learning,Algebra,Social Science,Physics,History,Chemistry,1,0
3940,Astro Engineering,Spanish,Physics,Aero Engineering,Social Science,Chinese,0,0
3941,Political Science,Chemistry,Physics,Social Science,Spanish,Chinese,0,0
3942,Machine Learning,Biology,English,Aero Engineering,Political Science,Social Science,1,0
3943,English,French,Physics,Biology,Algebra,Social Science,0,0
3944,Astro Engineering,Political Science,Business,Spanish,Biology,Social Science,1,0
3945,Spanish,Biology,Algebra,French,Astro Engineering,Machine Learning,0,0
3946,English,Aero Engineering,Astro Engineering,Chemistry,Business,Social Science,0,0
3947,Optimization,Physics,Algebra,Business,Chorus1,Chorus2,0,1
3948,French,Business,Astro Engineering,Optimization,Physics,Machine Learning,1,0
3949,Physics,Spanish,Chinese,Business,English,Biology,1,0
3950,Aero Engineering,English,Business,Optimization,Machine Learning,Chinese,0,0
3951,Aero Engineering,Physics,French,Machine Learning,History,Spanish,0,0
3952,Social Science,French,Chemistry,Aero Engineering,Algebra,Astro Engineering,0,0
3953,Algebra,Chemistry,Social Science,French,Chorus1,Chorus2,0,1
3954,Algebra,Biology,Business,History,Chemistry,Political Science,1,0
3955,Business,Physics,Optimization,English,Chorus1,Chorus2,0,1
3956,Spanish,Political Science,Algebra,French,Physics,Social Science,1,0
3957,Chinese,Spanish,Astro Engineering,History,Physics,English,0,0
3958,Optimization,Algebra,Social Science,English,Business,Chemistry,0,0
3959,History,Optimization,French,Spanish,Chorus1,Chorus2,0,1
3960,French,Political Science,English,Spanish,Astro Engineering,Optimization,0,0
3961,Political Science,Biology,English,French,Chorus1,Chorus2,0,1
3962,Algebra,Chinese,Spanish,English,Business,Chemistry,0,0
3963,Social Science,Spanish,Machine Learning,Aero Engineering,Chorus1,Chorus2,0,1
3964,Chemistry,Machine Learning,English,Algebra,Physics,Chinese,0,0
3965,Chinese,Optimization,French,Physics,History,Algebra,1,0
3966,Physics,Astro Engineering,Algebra,Chemistry,Chorus1,Chorus2,0,1
3967,Physics,English,Machine Learning,Political Science,Algebra,Social Science,0,0
3968,Optimization,History,Physics,Astro Engineering,Chorus1,Chorus2,0,1
3969,Algebra,Spanish,Machine Learning,French,English,Physics,0,0
3970,History,Machine Learning,English,Physics,Astro Engineering,Algebra,0,0
3971,Political Science,Business,History,Chemistry,Machine Learning,Chinese,0,0
3972,Spanish,Political Science,Business,English,Algebra,Social Science,0,0
3973,Astro Engineering,French,Machine Learning,Biology,Physics,History,0,0
3974,Business,Machine Learning,Political Science,History,Aero Engineering,English,1,0
3975,Political Science,Algebra,Physics,Social Science,Spanish,Aero Engineering,0,0
3976,Spanish,Biology,Algebra,Aero Engineering,Political Science,History,0,0
3977,Machine Learning,Optimization,Aero Engineering,French,Chemistry,English,0,0
3978,Optimization,Social Science,Machine Learning,History,French,Business,1,0
3979,Astro Engineering,English,Algebra,French,Business,Political Science,0,0
3980,Chinese,Biology,Business,French,Chorus1,Chorus2,0,1
3981,Machine Learning,Chinese,Spanish,Aero Engineering,Astro Engineering,Chemistry,0,0
3982,French,Business,Machine Learning,Spanish,Aero Engineering,Chemistry,1,0
3983,Biology,Machine Learning,Astro Engineering,History,Physics,Aero Engineering,0,0
3984,French,Social Science,Chemistry,Machine Learning,Spanish,Political Science,1,0
3985,History,Chemistry,Spanish,Aero Engineering,Business,Chinese,0,0
3986,Aero Engineering,Spanish,Chinese,French,Chorus1,Chorus2,0,1
3987,English,Chinese,Physics,Optimization,Chorus1,Chorus2,0,1
3988,Physics,Aero Engineering,Chinese,Astro Engineering,Chemistry,Social Science,0,0
3989,French,Political Science,Astro Engineering,Algebra,Spanish,Optimization,0,0
3990,Optimization,Spanish,Political Science,Chemistry,Chorus1,Chorus2,0,1
3991,French,Spanish,English,History,Biology,Political Science,0,0
3992,Optimization,Physics,Political Science,Machine Learning,English,Spanish,0,0
3993,French,Chinese,Optimization,History,English,Political Science,1,0
3994,Social Science,Business,Chemistry,Algebra,Chorus1,Chorus2,0,1
3995,Machine Learning,Chinese,Spanish,Aero Engineering,Physics,Social Science,0,0
3996,Political Science,French,Business,Spanish,Aero Engineering,English,0,0
3997,Chinese,Machine Learning,Astro Engineering,Political Science,Optimization,Chemistry,0,0
3998,Chemistry,Machine Learning,Optimization,French,Chorus1,Chorus2,0,1
3999,Algebra,Machine Learning,History,Optimization,Chemistry,Spanish,0,0
4000,Spanish,Chinese,Biology,History,Astro Engineering,French,0,0
4001,Physics,Biology,History,Social Science,Machine Learning,English,0,0
4002,Astro Engineering,Optimization,Chinese,Aero Engineering,Political Science,French,1,0
4003,Social Science,Optimization,Biology,English,Chorus1,Chorus2,0,1
4004,Physics,Biology,History,Political Science,French,English,0,0
4005,Business,Machine Learning,Social Science,Chemistry,Chorus1,Chorus2,0,1
4006,Spanish,Aero Engineering,French,Machine Learning,Political Science,Physics,0,0
4007,Chinese,French,Algebra,Optimization,Social Science,Spanish,0,0
4008,Astro Engineering,Algebra,Machine Learning,Biology,Chorus1,Chorus2,0,1
4009,Algebra,Biology,Physics,English,Aero Engineering,Astro Engineering,0,0
4010,Political Science,French,Chemistry,Aero Engineering,English,Social Science,0,0
4011,Business,Chinese,English,Optimization,Chorus1,Chorus2,0,1
4012,Machine Learning,Social Science,English,Aero Engineering,Astro Engineering,Biology,1,0
4013,Social Science,Business,Chemistry,History,Algebra,Machine Learning,1,0
4014,French,Chinese,Chemistry,Political Science,Astro Engineering,History,1,0
4015,Aero Engineering,Biology,Social Science,French,Machine Learning,Algebra,0,0
4016,Business,Algebra,Chemistry,English,Chorus1,Chorus2,0,1
4017,English,French,Optimization,Spanish,Algebra,Astro Engineering,0,0
4018,Physics,Optimization,Biology,History,Business,Social Science,0,0
4019,Physics,Political Science,Chemistry,Algebra,Biology,Aero Engineering,0,0
4020,Algebra,Chemistry,Optimization,Business,Aero Engineering,French,0,0
4021,French,Chinese,English,Physics,Spanish,Biology,0,0
4022,French,Machine Learning,Social Science,English,Algebra,Physics,0,0
4023,Astro Engineering,Chemistry,English,Business,Aero Engineering,History,0,0
4024,Political Science,Physics,English,Social Science,Biology,Optimization,1,0
4025,Spanish,Physics,Astro Engineering,Social Science,English,Machine Learning,0,0
4026,Algebra,Spanish,Chemistry,Astro Engineering,French,Aero Engineering,0,0
4027,Physics,Astro Engineering,Chinese,Political Science,Biology,French,0,0
4028,Physics,French,Optimization,Chinese,Social Science,Astro Engineering,0,0
4029,Physics,Chinese,Business,Biology,Spanish,History,0,0
4030,Algebra,Social Science,Astro Engineering,Business,Spanish,English,0,0
4031,Biology,Business,Social Science,Physics,Political Science,Aero Engineering,1,0
4032,Biology,Social Science,Machine Learning,Political Science,Algebra,Physics,1,0
4033,Spanish,Optimization,English,Biology,Chorus1,Chorus2,0,1
4034,Algebra,Machine Learning,Aero Engineering,Optimization,Chorus1,Chorus2,0,1
4035,Physics,Business,History,Spanish,French,English,1,0
4036,Optimization,History,French,Spanish,Chorus1,Chorus2,0,1
4037,Business,Astro Engineering,Physics,Chinese,Machine Learning,Algebra,1,0
4038,Biology,French,English,Business,Social Science,Aero Engineering,1,0
4039,French,Political Science,Aero Engineering,Business,Biology,History,0,0
4040,French,Optimization,Political Science,Biology,English,Spanish,0,0
4041,French,Optimization,Spanish,Physics,Business,Chinese,1,0
4042,Aero Engineering,English,French,Optimization,Astro Engineering,Business,0,0
4043,Optimization,Astro Engineering,Political Science,Aero Engineering,Spanish,Chemistry,0,0
4044,Algebra,Chinese,English,Spanish,Chemistry,Business,0,0
4045,Astro Engineering,Machine Learning,Business,Biology,Chinese,History,0,0
4046,French,History,Business,Chinese,Political Science,Optimization,1,0
4047,Chemistry,Algebra,Astro Engineering,Spanish,Chinese,Physics,0,0
4048,Astro Engineering,Social Science,History,Spanish,Political Science,Algebra,0,0
4049,Algebra,Aero Engineering,History,Business,Astro Engineering,Machine Learning,0,0
4050,English,Physics,Social Science,Political Science,Machine Learning,Optimization,0,0
4051,History,Social Science,Machine Learning,Spanish,Biology,Optimization,0,0
4052,Machine Learning,Spanish,Biology,Physics,Business,Social Science,1,0
4053,Chinese,Biology,French,English,Algebra,Social Science,0,0
4054,Optimization,Astro Engineering,Physics,French,Algebra,Biology,0,0
4055,History,Algebra,Political Science,Chemistry,Optimization,Business,1,0
4056,Machine Learning,French,History,Aero Engineering,Astro Engineering,Chinese,1,0
4057,History,Astro Engineering,English,Machine Learning,Biology,Physics,0,0
4058,Optimization,English,Chemistry,Machine Learning,Physics,French,0,0
4059,History,Chinese,Political Science,Biology,Astro Engineering,English,0,0
4060,English,Chinese,Algebra,Biology,Chorus1,Chorus2,0,1
4061,French,Political Science,English,Chemistry,Business,Physics,0,0
4062,Algebra,Physics,Astro Engineering,Social Science,Optimization,Chemistry,1,0
4063,Biology,Spanish,Aero Engineering,English,Chorus1,Chorus2,0,1
4064,English,Optimization,Biology,Machine Learning,Spanish,Astro Engineering,1,0
4065,Machine Learning,Physics,Aero Engineering,Optimization,Chemistry,English,0,0
4066,Biology,Machine Learning,Chemistry,Spanish,Aero Engineering,French,0,0
4067,Social Science,Political Science,Algebra,Astro Engineering,Spanish,Business,1,0
4068,History,Physics,Business,Chemistry,Aero Engineering,Biology,0,0
4069,Chinese,Business,Algebra,French,Chorus1,Chorus2,0,1
4070,History,Spanish,Social Science,Aero Engineering,Machine Learning,Astro Engineering,0,0
4071,Chemistry,History,Machine Learning,Biology,Chorus1,Chorus2,0,1
4072,Optimization,Business,Spanish,History,Chemistry,Social Science,0,0
4073,Spanish,History,Biology,Physics,Chorus1,Chorus2,0,1
4074,Spanish,History,French,English,Astro Engineering,Chemistry,0,0
4075,Physics,Biology,Algebra,French,Chorus1,Chorus2,0,1
4076,Political Science,Aero Engineering,Business,Chinese,Machine Learning,Spanish,0,0
4077,French,Spanish,Chinese,Political Science,History,Biology,0,0
4078,Machine Learning,Optimization,Business,History,Social Science,Astro Engineering,0,0
4079,Social Science,Business,Aero Engineering,Chinese,French,History,1,0
4080,Social Science,Machine Learning,Physics,Political Science,Chorus1,Chorus2,0,1
4081,Optimization,Machine Learning,Spanish,Chemistry,Algebra,Social Science,0,0
4082,Business,Machine Learning,Optimization,Biology,English,Aero Engineering,0,0
4083,History,English,Political Science,Physics,Business,Biology,0,0
4084,Physics,Algebra,Aero Engineering,Business,Chorus1,Chorus2,0,1
4085,Optimization,Astro Engineering,Physics,French,Chinese,Algebra,1,0
4086,Spanish,Algebra,History,Chemistry,Biology,Aero Engineering,0,0
4087,History,Social Science,Machine Learning,Spanish,Aero Engineering,Chinese,1,0
4088,Spanish,Business,Chemistry,English,Chinese,Astro Engineering,1,0
4089,Aero Engineering,Algebra,History,French,Social Science,Optimization,0,0
4090,Chemistry,Aero Engineering,English,Spanish,French,Political Science,1,0
4091,Biology,History,Physics,Aero Engineering,Political Science,Chinese,0,0
4092,Biology,Aero Engineering,English,Astro Engineering,Chorus1,Chorus2,0,1
4093,Political Science,French,Physics,English,Astro Engineering,History,1,0
4094,Chemistry,Optimization,French,Astro Engineering,Biology,Spanish,0,0
4095,Machine Learning,Chemistry,History,Biology,Chorus1,Chorus2,0,1
4096,Machine Learning,Aero Engineering,Chemistry,Chinese,Chorus1,Chorus2,0,1
4097,Business,Aero Engineering,Machine Learning,Biology,History,Algebra,1,0
4098,Political Science,French,Physics,Aero Engineering,Biology,History,0,0
4099,Social Science,History,Optimization,Business,Physics,Algebra,0,0
4100,Spanish,Optimization,Chinese,Machine Learning,English,Biology,0,0
4101,French,Algebra,Aero Engineering,Social Science,Business,Chinese,0,0
4102,Social Science,Physics,French,Biology,Chemistry,English,0,0
4103,English,Chemistry,Algebra,History,Machine Learning,Aero Engineering,1,0
4104,Business,Social Science,Optimization,Aero Engineering,Physics,Chinese,0,0
4105,Social Science,Algebra,Spanish,Aero Engineering,French,Chemistry,0,0
4106,Machine Learning,Political Science,History,Business,Spanish,Chinese,0,0
4107,Algebra,English,History,Machine Learning,Political Science,Business,0,0
4108,French,Physics,Social Science,Political Science,Algebra,English,1,0
4109,Political Science,Chinese,Business,Biology,Physics,Optimization,1,0
4110,Aero Engineering,Physics,Biology,Spanish,Machine Learning,Chinese,0,0
4111,Spanish,Social Science,Machine Learning,Chinese,Aero Engineering,French,0,0
4112,Political Science,French,Physics,Biology,English,Machine Learning,1,0
4113,Algebra,French,Business,Chinese,Machine Learning,Astro Engineering,0,0
4114,Chemistry,Political Science,Biology,Social Science,French,Astro Engineering,0,0
4115,Chemistry,Machine Learning,Business,Aero Engineering,Physics,History,0,0
4116,Machine Learning,History,French,Algebra,Optimization,Astro Engineering,1,0
4117,Chinese,Astro Engineering,Social Science,Physics,Biology,Political Science,1,0
4118,French,Chemistry,Physics,Business,Optimization,Biology,1,0
4119,Physics,Chinese,Social Science,English,Chorus1,Chorus2,0,1
4120,Machine Learning,Physics,Optimization,Business,French,English,0,0
4121,Business,Astro Engineering,Aero Engineering,Chemistry,Biology,Political Science,0,0
4122,Astro Engineering,Physics,Business,French,Chorus1,Chorus2,0,1
4123,Chemistry,Algebra,Aero Engineering,Spanish,Chinese,Machine Learning,0,0
4124,French,History,Spanish,Optimization,Chemistry,Business,0,0
4125,Algebra,Biology,Social Science,Physics,Machine Learning,English,0,0
4126,Chinese,Political Science,Machine Learning,Optimization,Chorus1,Chorus2,0,1
4127,Optimization,Algebra,English,Chinese,Machine Learning,Social Science,0,0
4128,Business,Aero Engineering,Optimization,Biology,Machine Learning,Algebra,0,0
4129,Aero Engineering,Political Science,Spanish,Chinese,Chorus1,Chorus2,0,1
4130,Optimization,Aero Engineering,Biology,Astro Engineering,Spanish,Machine Learning,0,0
4131,French,Political Science,History,Physics,Chorus1,Chorus2,0,1
4132,Algebra,History,Business,Spanish,Physics,Chinese,1,0
4133,Aero Engineering,Biology,Political Science,Astro Engineering,Chemistry,Machine Learning,0,0
4134,Optimization,Algebra,Spanish,English,Astro Engineering,Chemistry,1,0
4135,Optimization,Chemistry,Aero Engineering,Biology,Political Science,Astro Engineering,0,0
4136,Physics,Biology,Business,History,Chemistry,Chinese,0,0
4137,Machine Learning,Business,Political Science,Aero Engineering,English,French,0,0
4138,English,Chinese,Optimization,Business,Astro Engineering,Political Science,0,0
4139,Political Science,Chemistry,Aero Engineering,Optimization,Chorus1,Chorus2,0,1
4140,French,Optimization,Machine Learning,Biology,History,English,0,0
4141,Optimization,Political Science,Machine Learning,Chinese,Chemistry,English,0,0
4142,Astro Engineering,Business,Biology,English,Machine Learning,History,1,0
4143,English,Chinese,Social Science,Business,French,Astro Engineering,0,0
4144,French,Social Science,Chinese,Astro Engineering,Chorus1,Chorus2,0,1
4145,Biology,Spanish,Astro Engineering,Social Science,Algebra,French,0,0
4146,Algebra,French,Aero Engineering,Business,Astro Engineering,Biology,0,0
4147,English,Chemistry,Machine Learning,Political Science,Algebra,Business,0,0
4148,Aero Engineering,Business,Political Science,Biology,Physics,History,0,0
4149,Aero Engineering,Algebra,Physics,History,Chemistry,Optimization,0,0
4150,Spanish,Political Science,Machine Learning,Physics,French,English,0,0
4151,Business,Chemistry,Political Science,Astro Engineering,Chorus1,Chorus2,0,1
4152,Biology,Political Science,Chinese,Chemistry,Aero Engineering,Optimization,0,0
4153,Social Science,History,Physics,Biology,Political Science,Optimization,0,0
4154,Chinese,Chemistry,French,Biology,Physics,Astro Engineering,1,0
4155,History,Machine Learning,Chemistry,Biology,Chorus1,Chorus2,0,1
4156,Algebra,Business,Aero Engineering,History,Spanish,Chemistry,0,0
4157,Biology,Social Science,Spanish,Algebra,Chinese,Optimization,0,0
4158,Business,Political Science,Aero Engineering,Physics,History,Spanish,0,0
4159,Aero Engineering,Social Science,Business,English,Chorus1,Chorus2,0,1
4160,Biology,Algebra,English,Chemistry,Spanish,Business,1,0
4161,Social Science,Spanish,French,Biology,English,Business,0,0
4162,History,Spanish,Physics,Business,French,Aero Engineering,1,0
4163,English,Machine Learning,Algebra,Aero Engineering,History,French,0,0
4164,French,Spanish,Physics,Social Science,Astro Engineering,Business,0,0
4165,Biology,Chinese,Physics,Chemistry,Chorus1,Chorus2,0,1
4166,Aero Engineering,Physics,Machine Learning,Business,Astro Engineering,History,0,0
4167,Business,English,Political Science,Biology,Chemistry,Algebra,1,0
4168,Business,Social Science,Physics,Aero Engineering,Biology,History,0,0
4169,French,Spanish,History,Political Science,Aero Engineering,Astro Engineering,0,0
4170,Chinese,French,Astro Engineering,Algebra,Social Science,Biology,0,0
4171,Astro Engineering,Optimization,Spanish,Aero Engineering,Chorus1,Chorus2,0,1
4172,Machine Learning,Business,Astro Engineering,Chinese,Algebra,Chemistry,1,0
4173,Astro Engineering,English,Social Science,Machine Learning,Chemistry,Chinese,0,0
4174,Spanish,Optimization,Machine Learning,History,Physics,Aero Engineering,0,0
4175,Business,Chemistry,Biology,Political Science,Chinese,Astro Engineering,0,0
4176,Machine Learning,Biology,Political Science,Chemistry,Chorus1,Chorus2,0,1
