,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
1907,Optimization,Business,Machine Learning,Algebra,Chemistry,French,0,0
1908,Spanish,English,Social Science,Biology,Astro Engineering,Chinese,0,0
1909,Physics,Optimization,Spanish,Astro Engineering,Aero Engineering,Machine Learning,1,0
1910,Aero Engineering,Spanish,English,Physics,Social Science,Machine Learning,0,0
1911,Algebra,Social Science,Biology,Chemistry,Optimization,English,0,0
1912,Astro Engineering,Spanish,Political Science,French,Chemistry,English,1,0
1913,Aero Engineering,French,Algebra,Chinese,Spanish,Physics,0,0
1914,Spanish,Algebra,Chemistry,Astro Engineering,Business,Optimization,1,0
1915,Chemistry,Spanish,Astro Engineering,Aero Engineering,French,Social Science,0,0
1916,Spanish,Machine Learning,Chemistry,French,Aero Engineering,Political Science,0,0
1917,Chinese,Astro Engineering,Aero Engineering,Social Science,Chorus1,Chorus2,0,1
1918,English,Astro Engineering,Social Science,Spanish,Political Science,Chemistry,0,0
1919,French,Spanish,History,Chinese,Political Science,English,0,0
1920,Physics,English,Biology,Optimization,Chorus1,Chorus2,0,1
1921,Business,Spanish,English,Astro Engineering,Political Science,Physics,0,0
1922,Algebra,Social Science,History,Aero Engineering,Chinese,Machine Learning,1,0
1923,Chemistry,Physics,Algebra,Astro Engineering,Spanish,Biology,0,0
1924,Chemistry,Spanish,Aero Engineering,Astro Engineering,Chorus1,Chorus2,0,1
1925,Algebra,Astro Engineering,Social Science,French,Political Science,Machine Learning,1,0
1926,Chemistry,Biology,Chinese,Optimization,Astro Engineering,Aero Engineering,1,0
1927,Social Science,French,Algebra,Optimization,Chorus1,Chorus2,0,1
1928,Machine Learning,Political Science,Chinese,Astro Engineering,Spanish,Social Science,0,0
1929,English,Algebra,Biology,French,Social Science,History,0,0
1930,Business,History,Astro Engineering,Machine Learning,Chorus1,Chorus2,0,1
1931,Physics,Spanish,Optimization,Biology,Astro Engineering,Aero Engineering,0,0
1932,Social Science,English,Aero Engineering,Business,Chorus1,Chorus2,0,1
1933,Social Science,Machine Learning,Business,Chemistry,Political Science,Optimization,0,0
1934,Social Science,Algebra,English,Optimization,Aero Engineering,Machine Learning,0,0
1935,English,Biology,Machine Learning,History,Optimization,French,1,0
1936,History,Spanish,Physics,English,Optimization,Aero Engineering,0,0
1937,Business,French,Aero Engineering,Machine Learning,Political Science,Spanish,0,0
1938,Optimization,Machine Learning,History,Chinese,Social Science,Algebra,1,0
1939,History,French,Business,English,Machine Learning,Astro Engineering,1,0
1940,Social Science,Business,History,Physics,Algebra,Spanish,1,0
1941,English,Machine Learning,Astro Engineering,Social Science,History,Political Science,1,0
1942,History,English,Astro Engineering,Biology,Chorus1,Chorus2,0,1
1943,Physics,Astro Engineering,Social Science,Chemistry,Biology,Spanish,1,0
1944,Optimization,History,Astro Engineering,French,Biology,Aero Engineering,0,0
1945,Aero Engineering,Chinese,Spanish,Social Science,Astro Engineering,French,0,0
1946,Spanish,Political Science,Biology,Algebra,Physics,English,0,0
1947,History,Aero Engineering,Physics,Spanish,Optimization,Algebra,0,0
1948,History,Algebra,Machine Learning,Optimization,Spanish,Chemistry,1,0
1949,Political Science,Machine Learning,Spanish,Chinese,Optimization,Astro Engineering,0,0
1950,Business,Algebra,English,Aero Engineering,Chorus1,Chorus2,0,1
1951,Chemistry,Aero Engineering,Business,Political Science,Algebra,Machine Learning,0,0
1952,Physics,Biology,Astro Engineering,Aero Engineering,Chemistry,Spanish,0,0
1953,French,Algebra,Biology,Chemistry,Chinese,Optimization,1,0
1954,French,Astro Engineering,Aero Engineering,Political Science,Algebra,Social Science,0,0
1955,Spanish,Astro Engineering,Chinese,Political Science,Social Science,Optimization,1,0
1956,Optimization,Spanish,French,Chemistry,Chorus1,Chorus2,0,1
1957,Chinese,Algebra,Astro Engineering,Optimization,Machine Learning,English,1,0
1958,History,Algebra,Physics,Political Science,French,Chinese,1,0
1959,Social Science,Spanish,Astro Engineering,Chinese,Machine Learning,French,0,0
1960,Physics,Political Science,Chemistry,French,English,Astro Engineering,1,0
1961,French,Algebra,Physics,Spanish,Astro Engineering,Political Science,0,0
1962,Astro Engineering,Algebra,Political Science,Physics,Business,Social Science,0,0
1963,French,Aero Engineering,Social Science,Algebra,English,Optimization,0,0
1964,Political Science,Spanish,French,Aero Engineering,Business,Machine Learning,0,0
1965,Astro Engineering,Aero Engineering,English,French,Physics,Chemistry,0,0
1966,Spanish,Aero Engineering,Business,Algebra,Astro Engineering,Biology,1,0
1967,English,History,Optimization,Machine Learning,Astro Engineering,French,0,0
1968,Political Science,Astro Engineering,Machine Learning,Algebra,Chorus1,Chorus2,0,1
1969,Machine Learning,Chinese,French,English,Political Science,Algebra,1,0
1970,Aero Engineering,Machine Learning,Physics,Spanish,Chorus1,Chorus2,0,1
1971,English,Political Science,Physics,Astro Engineering,Social Science,Chemistry,1,0
1972,Aero Engineering,Machine Learning,Astro Engineering,English,Chorus1,Chorus2,0,1
1973,Astro Engineering,Physics,Chinese,History,Algebra,Optimization,1,0
1974,Aero Engineering,French,Social Science,Chinese,Optimization,English,0,0
1975,Biology,Spanish,History,Physics,Chemistry,Chinese,0,0
1976,Chinese,Optimization,Business,Social Science,Astro Engineering,Biology,0,0
1977,Political Science,French,Biology,Physics,Business,English,1,0
1978,Chemistry,Machine Learning,Spanish,Business,Aero Engineering,Political Science,1,0
1979,Machine Learning,History,Physics,Algebra,Chinese,English,1,0
1980,Algebra,English,History,Spanish,Chorus1,Chorus2,0,1
1981,Biology,Optimization,Physics,Astro Engineering,French,English,0,0
1982,Political Science,Machine Learning,History,Astro Engineering,Biology,Chinese,0,0
1983,Business,Chinese,Aero Engineering,Biology,Machine Learning,English,0,0
1984,Algebra,Biology,Spanish,Machine Learning,Political Science,French,0,0
1985,Astro Engineering,Business,Aero Engineering,Chemistry,Spanish,English,1,0
1986,Chemistry,Astro Engineering,Biology,French,Aero Engineering,Political Science,0,0
1987,Machine Learning,Astro Engineering,Political Science,Spanish,French,Optimization,1,0
1988,Astro Engineering,Social Science,Optimization,Chinese,Biology,Chemistry,0,0
1989,History,Optimization,English,Physics,Spanish,French,0,0
1990,Optimization,Chinese,Astro Engineering,Aero Engineering,Chemistry,Physics,0,0
1991,Optimization,Social Science,Machine Learning,Chemistry,Business,Aero Engineering,0,0
1992,French,Algebra,Chemistry,Astro Engineering,Biology,Physics,0,0
1993,Social Science,Physics,Algebra,Biology,Chorus1,Chorus2,0,1
1994,English,Physics,Machine Learning,Algebra,Chorus1,Chorus2,0,1
1995,Spanish,Aero Engineering,Astro Engineering,Business,Chorus1,Chorus2,0,1
1996,Spanish,History,Astro Engineering,Biology,English,Chemistry,0,0
1997,Chinese,Machine Learning,Physics,Spanish,Social Science,Astro Engineering,0,0
1998,History,Spanish,Biology,Political Science,Physics,Aero Engineering,0,0
1999,Astro Engineering,Biology,French,Social Science,Chorus1,Chorus2,0,1
2000,Algebra,Spanish,Political Science,Social Science,Physics,Biology,0,0
2001,Political Science,History,Machine Learning,Aero Engineering,Optimization,Biology,0,0
2002,French,Political Science,History,Biology,Astro Engineering,Optimization,0,0
2003,Machine Learning,Business,History,Biology,Optimization,Chinese,1,0
2004,French,Chemistry,Business,Algebra,Political Science,Spanish,1,0
2005,French,English,Algebra,Political Science,Chorus1,Chorus2,0,1
2006,Biology,English,Spanish,French,Chorus1,Chorus2,0,1
2007,Social Science,Astro Engineering,Chinese,English,Chemistry,Biology,0,0
2008,Algebra,English,Optimization,Chinese,Business,Machine Learning,1,0
2009,Business,Physics,History,Algebra,Optimization,Biology,0,0
2010,Chinese,Social Science,Chemistry,Physics,Chorus1,Chorus2,0,1
2011,English,Aero Engineering,Optimization,Spanish,Political Science,Physics,0,0
2012,Physics,Machine Learning,English,Chinese,Astro Engineering,Algebra,1,0
2013,Political Science,Biology,Algebra,Chinese,English,Machine Learning,0,0
2014,Chemistry,Machine Learning,Aero Engineering,Physics,French,Biology,0,0
2015,Chinese,Social Science,Aero Engineering,Spanish,Chorus1,Chorus2,0,1
2016,Chemistry,Chinese,Social Science,Spanish,Chorus1,Chorus2,0,1
2017,Optimization,History,Political Science,Business,Physics,French,1,0
2018,English,History,Spanish,Aero Engineering,Social Science,Chinese,0,0
2019,Social Science,Algebra,French,Political Science,History,Aero Engineering,0,0
2020,Chemistry,Social Science,Spanish,Astro Engineering,English,Machine Learning,1,0
2021,French,Optimization,Political Science,Spanish,Chorus1,Chorus2,0,1
2022,Political Science,Chinese,Chemistry,History,Algebra,Optimization,0,0
2023,Biology,French,Chemistry,Algebra,Physics,Political Science,0,0
2024,Political Science,History,Machine Learning,Physics,Chinese,Astro Engineering,0,0
2025,Algebra,Social Science,Spanish,Astro Engineering,Optimization,Aero Engineering,0,0
2026,Physics,English,Biology,French,Chorus1,Chorus2,0,1
2027,History,Machine Learning,Biology,Social Science,French,Aero Engineering,0,0
2028,History,Chemistry,Physics,Optimization,Aero Engineering,French,0,0
2029,Chinese,Social Science,Biology,English,Algebra,Aero Engineering,0,0
2030,French,Chinese,Optimization,Social Science,Astro Engineering,Algebra,0,0
2031,Business,Chemistry,English,Biology,Spanish,Machine Learning,0,0
2032,Optimization,History,Business,Biology,Chorus1,Chorus2,0,1
2033,Biology,Machine Learning,English,Chinese,French,Optimization,0,0
2034,Social Science,Astro Engineering,Algebra,Machine Learning,Chinese,French,0,0
2035,Optimization,French,Chinese,Chemistry,Physics,Astro Engineering,0,0
2036,Chemistry,Astro Engineering,Business,French,English,Machine Learning,0,0
2037,Machine Learning,History,Algebra,Political Science,Chorus1,Chorus2,0,1
2038,Chinese,Business,English,Astro Engineering,Physics,Social Science,1,0
2039,Machine Learning,Political Science,Social Science,Business,English,French,0,0
2040,Algebra,History,Optimization,Spanish,Astro Engineering,Political Science,0,0
2041,Algebra,French,Astro Engineering,Chemistry,Aero Engineering,Social Science,0,0
2042,English,History,Optimization,Algebra,Chorus1,Chorus2,0,1
2043,Business,History,Astro Engineering,Biology,Algebra,Chinese,0,0
2044,History,Social Science,Physics,English,Business,Chemistry,1,0
2045,Aero Engineering,Optimization,Astro Engineering,Algebra,Business,English,1,0
2046,Biology,Physics,Machine Learning,Aero Engineering,Chorus1,Chorus2,0,1
2047,Biology,Spanish,Business,Chinese,History,French,0,0
2048,Physics,Business,English,French,Chemistry,Chinese,0,0
2049,Algebra,Optimization,Social Science,Physics,Chemistry,French,0,0
2050,Machine Learning,Physics,Business,Political Science,History,Chemistry,0,0
2051,Chemistry,Optimization,Biology,Aero Engineering,History,Astro Engineering,0,0
2052,Biology,Spanish,Chemistry,Aero Engineering,Astro Engineering,Physics,0,0
2053,Astro Engineering,History,Physics,Aero Engineering,French,Biology,0,0
2054,Physics,Optimization,English,Business,Algebra,History,0,0
2055,Biology,Spanish,Physics,Political Science,Astro Engineering,Business,0,0
2056,Spanish,Social Science,English,Chinese,Biology,Algebra,0,0
2057,Chinese,Physics,Machine Learning,Optimization,Social Science,Astro Engineering,0,0
2058,French,Spanish,Chinese,Machine Learning,Chorus1,Chorus2,0,1
2059,Political Science,Optimization,French,Social Science,Astro Engineering,Physics,0,0
2060,Optimization,Chinese,Chemistry,History,French,Physics,0,0
2061,Algebra,Social Science,History,Machine Learning,Political Science,Chinese,0,0
2062,Optimization,English,Chemistry,Biology,Machine Learning,Algebra,0,0
2063,Physics,French,Optimization,Algebra,Chorus1,Chorus2,0,1
2064,Chemistry,Social Science,Business,Astro Engineering,Aero Engineering,Optimization,0,0
2065,Machine Learning,English,French,Optimization,Algebra,Spanish,0,0
2066,Business,French,Chemistry,Biology,Aero Engineering,Physics,0,0
2067,Optimization,Chemistry,Spanish,History,Political Science,Aero Engineering,0,0
2068,Machine Learning,Physics,French,History,Astro Engineering,Chemistry,0,0
2069,French,Machine Learning,Business,Chinese,Astro Engineering,Optimization,0,0
2070,Business,History,Chinese,Social Science,Chorus1,Chorus2,0,1
2071,English,Business,Astro Engineering,Biology,Aero Engineering,French,0,0
2072,Algebra,Chemistry,Social Science,English,Political Science,French,1,0
2073,Chinese,Biology,Machine Learning,Social Science,Chemistry,Physics,0,0
2074,Social Science,Optimization,Astro Engineering,Spanish,Chorus1,Chorus2,0,1
2075,English,Chemistry,Chinese,Biology,Algebra,French,0,0
2076,Astro Engineering,Political Science,Social Science,French,English,Machine Learning,1,0
2077,Astro Engineering,Chemistry,Machine Learning,Physics,Social Science,Biology,0,0
2078,Spanish,Chemistry,Chinese,French,Biology,Algebra,0,0
2079,Physics,Machine Learning,History,Social Science,Biology,Algebra,1,0
2080,Chinese,Biology,Chemistry,Astro Engineering,Chorus1,Chorus2,0,1
2081,Astro Engineering,Chemistry,Spanish,French,Algebra,Machine Learning,0,0
2082,Algebra,Physics,French,History,Chorus1,Chorus2,0,1
2083,Optimization,History,Aero Engineering,English,Chemistry,Social Science,0,0
2084,Astro Engineering,Chemistry,French,Machine Learning,Chorus1,Chorus2,0,1
2085,Machine Learning,Optimization,Business,Physics,French,Spanish,0,0
2086,Machine Learning,Physics,Political Science,History,Spanish,Algebra,0,0
2087,Optimization,Spanish,English,Machine Learning,Chinese,Business,0,0
2088,History,English,Chemistry,Business,Chinese,Social Science,0,0
2089,History,Astro Engineering,Machine Learning,Political Science,Social Science,Aero Engineering,0,0
2090,Machine Learning,English,Biology,Social Science,Business,History,0,0
2091,Political Science,Biology,Chemistry,History,Algebra,Machine Learning,0,0
2092,Chinese,Physics,French,History,Biology,Chemistry,0,0
2093,French,Astro Engineering,English,Physics,Chorus1,Chorus2,0,1
2094,Machine Learning,Political Science,History,Aero Engineering,Social Science,Business,0,0
2095,Optimization,French,Machine Learning,Algebra,Chinese,Physics,0,0
2096,Algebra,Machine Learning,Chinese,French,Chorus1,Chorus2,0,1
2097,Political Science,Business,French,Machine Learning,Optimization,Chemistry,0,0
2098,Chemistry,French,Business,Social Science,Chorus1,Chorus2,0,1
2099,Algebra,English,Optimization,Social Science,French,Chemistry,0,0
2100,Biology,English,French,Machine Learning,Business,Chemistry,0,0
2101,Political Science,Chemistry,Business,Optimization,Chinese,Physics,0,0
2102,English,Chemistry,History,Business,Physics,Machine Learning,0,0
2103,Optimization,Chemistry,Business,Chinese,Physics,English,1,0
2104,Aero Engineering,French,Machine Learning,Chinese,Business,Astro Engineering,0,0
2105,Aero Engineering,Machine Learning,Business,Physics,Chorus1,Chorus2,0,1
2106,Biology,History,Spanish,English,Political Science,Optimization,1,0
2107,Aero Engineering,English,Business,Social Science,History,Astro Engineering,0,0
2108,Biology,Machine Learning,Astro Engineering,Social Science,Chorus1,Chorus2,0,1
2109,English,Physics,Machine Learning,Astro Engineering,French,Social Science,0,0
2110,Physics,Political Science,Aero Engineering,Spanish,English,Social Science,0,0
2111,Social Science,History,Algebra,Business,Chemistry,French,0,0
2112,Political Science,Chemistry,Business,Aero Engineering,History,Astro Engineering,0,0
2113,Chemistry,Optimization,Machine Learning,Spanish,Chorus1,Chorus2,0,1
2114,Physics,History,Optimization,Spanish,Chinese,Machine Learning,0,0
2115,Business,Political Science,Machine Learning,Biology,Social Science,Optimization,0,0
2116,Astro Engineering,Chemistry,Optimization,Physics,History,Political Science,0,0
2117,Machine Learning,Aero Engineering,Biology,Political Science,Algebra,Optimization,1,0
2118,Business,Political Science,History,Chinese,Aero Engineering,Chemistry,1,0
2119,English,Political Science,Chemistry,Machine Learning,Astro Engineering,Social Science,0,0
2120,Machine Learning,Social Science,Algebra,Spanish,History,Biology,0,0
2121,Political Science,Machine Learning,Optimization,Astro Engineering,Business,Algebra,1,0
2122,Biology,Physics,English,Chinese,Machine Learning,Social Science,1,0
2123,Political Science,Optimization,Astro Engineering,English,Chinese,Physics,1,0
2124,Spanish,Aero Engineering,Biology,Social Science,Chemistry,French,0,0
2125,Political Science,History,Astro Engineering,Optimization,Biology,Machine Learning,0,0
2126,Spanish,Political Science,Optimization,Social Science,Machine Learning,Aero Engineering,1,0
2127,Business,French,Aero Engineering,Optimization,Physics,Social Science,0,0
2128,Algebra,Optimization,Business,Chinese,Physics,Spanish,1,0
2129,Biology,Astro Engineering,Physics,Political Science,Chemistry,Machine Learning,1,0
2130,Chinese,Business,Biology,Chemistry,Chorus1,Chorus2,0,1
2131,Chinese,Biology,French,Physics,Chemistry,English,1,0
2132,Business,Social Science,Chinese,English,Algebra,Physics,1,0
2133,Aero Engineering,Spanish,Chemistry,Business,Chorus1,Chorus2,0,1
2134,Machine Learning,History,Business,Chinese,Chorus1,Chorus2,0,1
2135,Biology,French,Business,Astro Engineering,English,Social Science,0,0
2136,French,Social Science,Chinese,Chemistry,Chorus1,Chorus2,0,1
2137,Optimization,Biology,Aero Engineering,Political Science,Physics,Astro Engineering,0,0
2138,Business,Chemistry,Biology,Social Science,Physics,Spanish,1,0
2139,English,Aero Engineering,Political Science,Algebra,History,French,1,0
2140,Astro Engineering,Business,Spanish,Aero Engineering,Chinese,Machine Learning,0,0
2141,Machine Learning,History,Optimization,French,English,Aero Engineering,1,0
2142,Chemistry,Spanish,Political Science,Astro Engineering,Optimization,Aero Engineering,0,0
2143,English,Social Science,Spanish,Physics,Chorus1,Chorus2,0,1
2144,Optimization,Aero Engineering,Biology,Social Science,English,Astro Engineering,0,0
2145,Political Science,Business,French,Astro Engineering,Chorus1,Chorus2,0,1
2146,Machine Learning,Biology,French,Algebra,Optimization,Chemistry,1,0
2147,Machine Learning,Astro Engineering,French,English,History,Algebra,0,0
2148,Social Science,Optimization,French,History,Political Science,Spanish,1,0
2149,Astro Engineering,Chemistry,Algebra,Optimization,Machine Learning,English,0,0
2150,Astro Engineering,History,Political Science,Algebra,Chinese,Business,1,0
2151,Astro Engineering,Algebra,French,Machine Learning,Chinese,Optimization,0,0
2152,Chemistry,Aero Engineering,Machine Learning,Optimization,Chorus1,Chorus2,0,1
2153,English,Political Science,Business,Biology,Social Science,Physics,0,0
2154,Aero Engineering,Business,Algebra,Chinese,Biology,Chemistry,0,0
2155,Chinese,Physics,English,Spanish,Chorus1,Chorus2,0,1
2156,Chemistry,Business,Optimization,Chinese,Algebra,Biology,0,0
2157,Biology,Chinese,Physics,Political Science,French,History,0,0
2158,Optimization,Algebra,Business,Chinese,Spanish,Biology,1,0
2159,Spanish,Optimization,Biology,Aero Engineering,Chemistry,English,0,0
2160,Optimization,History,Machine Learning,Aero Engineering,Biology,Astro Engineering,1,0
2161,Physics,Chemistry,Business,Political Science,Algebra,Spanish,0,0
2162,Business,History,Optimization,Social Science,Chorus1,Chorus2,0,1
2163,Biology,Physics,Chemistry,French,Political Science,English,0,0
2164,French,Social Science,Aero Engineering,Physics,Optimization,Machine Learning,0,0
2165,English,Chinese,Political Science,Business,Aero Engineering,Social Science,1,0
2166,Aero Engineering,Chinese,Biology,Machine Learning,Chorus1,Chorus2,0,1
2167,Business,Aero Engineering,Machine Learning,Algebra,Astro Engineering,Chemistry,1,0
2168,Aero Engineering,Chinese,Chemistry,Astro Engineering,Algebra,History,0,0
2169,Chemistry,Biology,Chinese,Political Science,Social Science,Machine Learning,0,0
2170,Biology,Business,Spanish,Optimization,French,Physics,1,0
2171,Machine Learning,English,Chinese,Biology,Astro Engineering,Optimization,1,0
2172,Optimization,Biology,Aero Engineering,Business,French,Chinese,0,0
2173,Astro Engineering,Political Science,Optimization,Machine Learning,Aero Engineering,Biology,0,0
2174,Social Science,Astro Engineering,Optimization,Physics,Aero Engineering,Chinese,0,0
2175,Spanish,Chemistry,English,Optimization,Physics,Social Science,1,0
2176,Spanish,Aero Engineering,History,French,Optimization,Business,0,0
2177,French,Social Science,Astro Engineering,Spanish,Biology,History,0,0
2178,Business,Social Science,History,Astro Engineering,Machine Learning,Spanish,0,0
2179,Business,Astro Engineering,French,Chinese,Chorus1,Chorus2,0,1
2180,Physics,Algebra,Biology,Machine Learning,Business,Spanish,0,0
2181,Social Science,Optimization,Biology,French,Chemistry,English,0,0
2182,Algebra,French,History,Biology,Aero Engineering,English,0,0
2183,Chinese,Astro Engineering,Chemistry,Biology,French,Algebra,0,0
2184,Spanish,Physics,Political Science,Optimization,Algebra,French,0,0
2185,English,Chemistry,Spanish,Business,History,French,1,0
2186,Astro Engineering,Business,French,Biology,History,Chemistry,0,0
2187,Business,French,Chinese,History,Biology,Political Science,1,0
2188,Aero Engineering,Social Science,Biology,Business,French,Spanish,1,0
2189,Aero Engineering,Machine Learning,English,Biology,Chorus1,Chorus2,0,1
2190,Political Science,French,Business,Astro Engineering,History,Algebra,0,0
2191,Algebra,Social Science,Astro Engineering,English,Biology,Optimization,0,0
2192,Physics,Spanish,Chemistry,French,Astro Engineering,Optimization,1,0
2193,Machine Learning,Optimization,English,Astro Engineering,Algebra,Business,0,0
2194,Social Science,Optimization,Astro Engineering,Physics,Algebra,Biology,0,0
2195,Social Science,Optimization,Business,Chinese,Machine Learning,Algebra,1,0
2196,Political Science,Chemistry,Business,Physics,Machine Learning,Algebra,0,0
2197,Spanish,Optimization,Chemistry,French,Chinese,History,0,0
2198,Business,Social Science,Biology,French,English,Spanish,0,0
2199,French,Political Science,Chinese,Social Science,Machine Learning,Algebra,1,0
2200,Algebra,Physics,Social Science,Biology,Astro Engineering,Chemistry,0,0
2201,Biology,Business,Machine Learning,Social Science,Chemistry,Spanish,0,0
2202,Biology,French,History,Political Science,Optimization,Astro Engineering,0,0
2203,History,Astro Engineering,Machine Learning,English,Chinese,Business,0,0
2204,History,Aero Engineering,Astro Engineering,English,Chemistry,Business,1,0
2205,Biology,Chemistry,Physics,History,Astro Engineering,French,0,0
2206,Chinese,Machine Learning,Business,Chemistry,Aero Engineering,Spanish,0,0
2207,Optimization,English,Spanish,Biology,Chinese,History,0,0
2208,History,Optimization,Physics,Algebra,Aero Engineering,English,0,0
2209,Chemistry,Spanish,French,Aero Engineering,Chinese,Social Science,0,0
2210,Social Science,Chinese,Chemistry,Political Science,Algebra,Optimization,0,0
2211,Astro Engineering,Business,French,Machine Learning,Optimization,Aero Engineering,0,0
2212,Physics,Machine Learning,Social Science,Business,English,History,0,0
2213,Astro Engineering,Chinese,Optimization,French,Chorus1,Chorus2,0,1
2214,Biology,Chemistry,Optimization,Business,Chorus1,Chorus2,0,1
2215,Chinese,Aero Engineering,English,Biology,Machine Learning,French,0,0
2216,Algebra,Optimization,Physics,Chemistry,History,French,1,0
2217,Chemistry,Spanish,Physics,Optimization,History,Social Science,0,0
2218,Spanish,Biology,Chinese,Business,Political Science,Social Science,0,0
2219,Business,French,Biology,Chemistry,Spanish,Physics,0,0
2220,Spanish,Chinese,Physics,Algebra,French,Optimization,1,0
2221,Chemistry,Political Science,French,History,Biology,Business,1,0
2222,Business,Chemistry,History,Spanish,Biology,Social Science,0,0
2223,Biology,Astro Engineering,Political Science,Chinese,Optimization,French,0,0
2224,Aero Engineering,Political Science,Physics,Algebra,Business,Machine Learning,1,0
2225,Business,Aero Engineering,Physics,Optimization,Biology,Chemistry,0,0
2226,French,Social Science,History,Physics,Chemistry,Business,0,0
2227,Chinese,Aero Engineering,Astro Engineering,Business,Optimization,Biology,0,0
2228,Algebra,Chemistry,Political Science,Biology,Machine Learning,Astro Engineering,0,0
2229,Chinese,Political Science,Business,Algebra,English,Physics,1,0
2230,Social Science,Optimization,Business,Political Science,Chinese,Astro Engineering,0,0
2231,French,Spanish,Business,Biology,Optimization,Political Science,0,0
2232,Aero Engineering,Optimization,Business,Biology,Social Science,French,0,0
2233,Physics,French,Astro Engineering,Political Science,Chorus1,Chorus2,0,1
2234,Chinese,Spanish,Chemistry,Biology,Astro Engineering,French,0,0
2235,Business,Spanish,French,Political Science,Chemistry,Algebra,0,0
2236,Optimization,Algebra,Machine Learning,Social Science,Chorus1,Chorus2,0,1
2237,Physics,Spanish,Business,Machine Learning,Aero Engineering,Chinese,0,0
2238,Optimization,Machine Learning,Business,Chinese,French,Biology,0,0
2239,History,Social Science,Chinese,Political Science,Physics,Aero Engineering,0,0
2240,Chinese,French,Machine Learning,Chemistry,Social Science,Optimization,1,0
2241,French,Spanish,Machine Learning,Optimization,Political Science,Social Science,0,0
2242,Optimization,History,Business,Physics,Chorus1,Chorus2,0,1
2243,Astro Engineering,Optimization,French,Chemistry,History,Chinese,0,0
2244,French,Aero Engineering,Machine Learning,English,Business,Political Science,0,0
2245,Machine Learning,Algebra,Biology,Physics,Chorus1,Chorus2,0,1
2246,Biology,Chinese,Physics,Aero Engineering,Chorus1,Chorus2,0,1
2247,Political Science,History,Social Science,Chinese,French,Spanish,0,0
2248,Spanish,Machine Learning,Chinese,History,Chorus1,Chorus2,0,1
2249,Astro Engineering,Biology,French,Business,Chemistry,English,0,0
2250,Chinese,Aero Engineering,Algebra,Physics,Machine Learning,Political Science,1,0
2251,French,Business,Aero Engineering,History,Spanish,Social Science,0,0
2252,Spanish,Aero Engineering,Social Science,Physics,Algebra,Chinese,0,0
2253,Spanish,Machine Learning,Optimization,Astro Engineering,French,Chinese,0,0
2254,Astro Engineering,Aero Engineering,Physics,Machine Learning,Algebra,English,1,0
2255,French,Optimization,History,Biology,Astro Engineering,Aero Engineering,1,0
2256,Business,Political Science,History,Optimization,English,Chemistry,1,0
2257,Machine Learning,Business,Biology,Spanish,French,Astro Engineering,0,0
2258,Astro Engineering,Chinese,Chemistry,Aero Engineering,History,English,0,0
2259,Spanish,Social Science,French,Business,Chemistry,Algebra,0,0
2260,Business,Algebra,History,Spanish,Political Science,Physics,0,0
2261,Chemistry,Social Science,Chinese,Spanish,Aero Engineering,Optimization,0,0
2262,Aero Engineering,Astro Engineering,French,Business,Optimization,Physics,0,0
2263,Spanish,Social Science,English,French,Astro Engineering,Machine Learning,1,0
2264,Spanish,Algebra,Business,Chinese,Chorus1,Chorus2,0,1
2265,Optimization,Chemistry,Chinese,English,Political Science,Business,0,0
2266,English,Biology,Optimization,Aero Engineering,Social Science,Chemistry,0,0
2267,French,Chemistry,Social Science,Spanish,Physics,Algebra,0,0
2268,Chemistry,Political Science,Optimization,History,Spanish,French,0,0
2269,Business,Social Science,Physics,Optimization,Chorus1,Chorus2,0,1
2270,French,Algebra,Spanish,Biology,Optimization,Social Science,1,0
2271,Aero Engineering,French,Political Science,Machine Learning,History,Astro Engineering,0,0
2272,Political Science,Business,Social Science,Optimization,Chorus1,Chorus2,0,1
2273,Political Science,Machine Learning,Optimization,Spanish,Algebra,Astro Engineering,0,0
2274,Spanish,Chemistry,Algebra,Machine Learning,Astro Engineering,Chinese,0,0
2275,Optimization,Machine Learning,Aero Engineering,Physics,Spanish,English,0,0
2276,Social Science,French,Spanish,Aero Engineering,Chinese,English,0,0
2277,Machine Learning,Chemistry,History,Chinese,Chorus1,Chorus2,0,1
2278,Optimization,History,Chinese,English,Chemistry,Aero Engineering,1,0
2279,Political Science,English,Spanish,Physics,Aero Engineering,Astro Engineering,0,0
2280,Astro Engineering,Optimization,Aero Engineering,Algebra,Business,Biology,0,0
2281,Algebra,History,Optimization,Machine Learning,Aero Engineering,Political Science,0,0
2282,French,Aero Engineering,Chemistry,Spanish,Chorus1,Chorus2,0,1
2283,Machine Learning,Aero Engineering,Physics,English,Chorus1,Chorus2,0,1
2284,Chemistry,Spanish,Aero Engineering,History,Biology,Optimization,1,0
2285,History,Business,Social Science,Spanish,Chinese,Machine Learning,1,0
2286,Political Science,French,Astro Engineering,English,Social Science,Spanish,0,0
2287,Astro Engineering,Political Science,Chinese,Business,Aero Engineering,Chemistry,0,0
2288,Biology,Algebra,Spanish,French,History,Chinese,0,0
2289,Chinese,Business,Aero Engineering,Astro Engineering,Chorus1,Chorus2,0,1
2290,Physics,Optimization,Political Science,Aero Engineering,History,Chinese,0,0
2291,Social Science,Biology,Chemistry,Spanish,Chorus1,Chorus2,0,1
2292,Chemistry,English,History,Aero Engineering,French,Political Science,1,0
