,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
3998,Social Science,English,Chemistry,Algebra,Biology,Physics,0,0
3999,English,Astro Engineering,Social Science,Physics,Aero Engineering,Machine Learning,0,0
4000,Aero Engineering,Astro Engineering,Chemistry,Algebra,Chinese,Optimization,0,0
4001,Social Science,Astro Engineering,Political Science,Biology,History,Spanish,0,0
4002,Political Science,Algebra,Spanish,Chemistry,Chorus1,Chorus2,0,1
4003,Biology,Algebra,Business,Political Science,History,Physics,0,0
4004,Optimization,Social Science,Spanish,Machine Learning,Chorus1,Chorus2,0,1
4005,Political Science,English,Biology,History,Optimization,Social Science,0,0
4006,Machine Learning,Political Science,Spanish,English,Biology,Chinese,0,0
4007,Algebra,English,Business,Chinese,History,French,0,0
4008,Biology,French,Chemistry,Chinese,Chorus1,Chorus2,0,1
4009,French,Political Science,Business,Social Science,Chorus1,Chorus2,0,1
4010,Algebra,French,Political Science,Optimization,Chorus1,Chorus2,0,1
4011,Aero Engineering,Biology,Spanish,Optimization,Chinese,Political Science,0,0
4012,Spanish,Political Science,Biology,Astro Engineering,Business,French,1,0
4013,Political Science,Biology,Algebra,Chinese,Astro Engineering,Optimization,0,0
4014,Political Science,English,Social Science,Astro Engineering,Chorus1,Chorus2,0,1
4015,Chemistry,Machine Learning,Biology,French,Physics,Astro Engineering,1,0
4016,Spanish,Optimization,History,Aero Engineering,Business,Physics,0,0
4017,Optimization,Political Science,Machine Learning,English,Physics,Aero Engineering,0,0
4018,Political Science,Social Science,Machine Learning,Astro Engineering,Chemistry,Physics,0,0
4019,Spanish,Aero Engineering,Political Science,Social Science,Algebra,Astro Engineering,0,0
4020,Social Science,Political Science,English,Biology,Chorus1,Chorus2,0,1
4021,Aero Engineering,Machine Learning,Optimization,Chinese,Social Science,Chemistry,0,0
4022,French,Spanish,Astro Engineering,Aero Engineering,Chorus1,Chorus2,0,1
4023,Political Science,Algebra,Chemistry,Business,French,Spanish,0,0
4024,Algebra,History,Chemistry,Spanish,English,Biology,0,0
4025,Machine Learning,Social Science,Aero Engineering,Optimization,Algebra,Spanish,1,0
4026,Optimization,English,Chemistry,Machine Learning,History,French,0,0
4027,French,Social Science,Chemistry,Spanish,History,Chinese,0,0
4028,Chemistry,Biology,Physics,Spanish,Chorus1,Chorus2,0,1
4029,Business,Political Science,Algebra,Astro Engineering,History,Aero Engineering,0,0
4030,Political Science,Social Science,French,Machine Learning,Business,History,1,0
4031,Astro Engineering,Optimization,Chinese,Biology,Machine Learning,History,0,0
4032,Business,Social Science,Biology,French,Machine Learning,Physics,0,0
4033,Machine Learning,Physics,Spanish,Chemistry,Chorus1,Chorus2,0,1
4034,Business,Aero Engineering,Optimization,Astro Engineering,Algebra,Machine Learning,0,0
4035,Chemistry,Astro Engineering,Physics,English,Business,Spanish,1,0
4036,Biology,Business,Spanish,Political Science,Chinese,French,0,0
4037,Physics,Chinese,Astro Engineering,French,Biology,Machine Learning,0,0
4038,History,Astro Engineering,Political Science,Biology,Chinese,Social Science,0,0
4039,Aero Engineering,English,Social Science,Business,Chorus1,Chorus2,0,1
4040,Optimization,History,Chemistry,Business,Chorus1,Chorus2,0,1
4041,Political Science,Biology,English,French,Chorus1,Chorus2,0,1
4042,Business,Aero Engineering,History,Social Science,English,Spanish,0,0
4043,Chemistry,Biology,Social Science,Spanish,Optimization,Astro Engineering,1,0
4044,Political Science,Business,Aero Engineering,History,Chorus1,Chorus2,0,1
4045,Biology,French,Social Science,Spanish,History,Optimization,0,0
4046,French,Spanish,Biology,History,Machine Learning,Physics,0,0
4047,Political Science,English,Machine Learning,Aero Engineering,Physics,Spanish,1,0
4048,Physics,Spanish,Optimization,Chinese,Chorus1,Chorus2,0,1
4049,English,Spanish,Physics,Business,Algebra,Political Science,1,0
4050,Spanish,Business,Chemistry,History,Machine Learning,Astro Engineering,0,0
4051,Chemistry,English,History,Chinese,Chorus1,Chorus2,0,1
4052,Machine Learning,Biology,Physics,Chemistry,Aero Engineering,Business,0,0
4053,Business,Social Science,Astro Engineering,Biology,Optimization,Machine Learning,0,0
4054,History,Political Science,Chemistry,Biology,Physics,Machine Learning,1,0
4055,Physics,Biology,Political Science,Chemistry,Chorus1,Chorus2,0,1
4056,Chemistry,Aero Engineering,Machine Learning,Astro Engineering,Spanish,Optimization,0,0
4057,Chinese,French,Social Science,Machine Learning,Chemistry,Algebra,1,0
4058,Political Science,English,Algebra,Business,Social Science,Astro Engineering,0,0
4059,Chinese,Astro Engineering,Business,Aero Engineering,Algebra,Spanish,0,0
4060,Social Science,History,Optimization,Chemistry,Chorus1,Chorus2,0,1
4061,Physics,Chinese,Algebra,History,English,Spanish,0,0
4062,English,French,Optimization,Political Science,Business,Chinese,1,0
4063,Political Science,French,Chemistry,Physics,English,Chinese,0,0
4064,Political Science,History,Social Science,Chemistry,Physics,Astro Engineering,0,0
4065,Aero Engineering,French,Political Science,Social Science,Business,Physics,0,0
4066,English,Aero Engineering,Astro Engineering,Political Science,Chorus1,Chorus2,0,1
4067,Aero Engineering,History,Social Science,Physics,Biology,Machine Learning,0,0
4068,English,Chinese,Physics,Algebra,Astro Engineering,Social Science,0,0
4069,Chemistry,Biology,Algebra,Aero Engineering,English,History,0,0
4070,Biology,Aero Engineering,Chinese,French,Social Science,Chemistry,0,0
4071,French,Spanish,Algebra,History,Chorus1,Chorus2,0,1
4072,Spanish,Biology,Algebra,Social Science,Political Science,Optimization,0,0
4073,Social Science,Aero Engineering,Machine Learning,French,Optimization,Astro Engineering,1,0
4074,Machine Learning,Chemistry,Optimization,Spanish,Chinese,History,1,0
4075,French,Chinese,Optimization,Chemistry,Astro Engineering,Business,0,0
4076,Political Science,Algebra,Physics,Optimization,Social Science,Chemistry,1,0
4077,Biology,Optimization,Physics,Political Science,Chorus1,Chorus2,0,1
4078,Algebra,Astro Engineering,Chemistry,Political Science,Business,Optimization,0,0
4079,Chemistry,History,Optimization,Business,Chorus1,Chorus2,0,1
4080,Physics,Algebra,Spanish,Machine Learning,Chemistry,Optimization,0,0
4081,Physics,History,Algebra,Biology,Chorus1,Chorus2,0,1
4082,Aero Engineering,Political Science,Astro Engineering,History,Physics,Chinese,0,0
4083,Chemistry,Physics,Algebra,English,Business,Biology,0,0
4084,History,Chinese,Biology,Social Science,Chorus1,Chorus2,0,1
4085,Chemistry,Machine Learning,Algebra,Physics,Chorus1,Chorus2,0,1
4086,Chemistry,Algebra,French,Optimization,Social Science,History,0,0
4087,Chinese,Physics,French,Optimization,Spanish,Biology,0,0
4088,Biology,History,Chinese,Aero Engineering,Algebra,Chemistry,0,0
4089,Business,Astro Engineering,Chinese,Machine Learning,Algebra,Aero Engineering,0,0
4090,Aero Engineering,Spanish,Physics,Algebra,French,Optimization,1,0
4091,Chinese,Aero Engineering,Optimization,Machine Learning,French,English,0,0
4092,Optimization,History,Biology,Chemistry,Algebra,French,0,0
4093,Chinese,Biology,Spanish,French,Algebra,Political Science,1,0
4094,Social Science,Physics,History,Chemistry,English,Optimization,0,0
4095,French,Aero Engineering,History,Physics,Astro Engineering,Social Science,1,0
4096,Chinese,History,Machine Learning,Astro Engineering,Chorus1,Chorus2,0,1
4097,History,Optimization,Astro Engineering,French,Political Science,Social Science,1,0
4098,Chinese,Algebra,Physics,Political Science,History,Machine Learning,0,0
4099,Chemistry,Chinese,Biology,Machine Learning,Social Science,English,0,0
4100,Optimization,Business,Astro Engineering,Political Science,French,English,0,0
4101,Political Science,French,Business,Aero Engineering,Chorus1,Chorus2,0,1
4102,Biology,Political Science,Chinese,Physics,Algebra,Spanish,1,0
4103,Chemistry,Physics,Social Science,Political Science,Spanish,Machine Learning,1,0
4104,Chinese,French,Algebra,History,Social Science,Astro Engineering,0,0
4105,Biology,History,Business,Spanish,French,Astro Engineering,0,0
4106,Business,Optimization,Chinese,English,Biology,Aero Engineering,0,0
4107,History,Biology,Optimization,Physics,Spanish,Chemistry,0,0
4108,Physics,French,Chinese,Aero Engineering,Chemistry,Algebra,0,0
4109,Chinese,Business,History,Physics,Political Science,Biology,1,0
4110,Physics,Aero Engineering,Spanish,History,Social Science,Optimization,0,0
4111,Biology,English,Spanish,Aero Engineering,Chorus1,Chorus2,0,1
4112,Physics,Chemistry,Algebra,Astro Engineering,Political Science,Spanish,0,0
4113,Optimization,Political Science,Aero Engineering,Business,Chorus1,Chorus2,0,1
4114,Political Science,Machine Learning,Chemistry,Biology,Optimization,Spanish,0,0
4115,Physics,Astro Engineering,Spanish,Social Science,Chemistry,English,0,0
4116,Business,Chinese,English,Astro Engineering,Spanish,Algebra,0,0
4117,Business,Astro Engineering,Algebra,Social Science,Chemistry,History,0,0
4118,Machine Learning,History,Chinese,Social Science,Algebra,Astro Engineering,0,0
4119,History,Astro Engineering,English,Social Science,Chemistry,French,0,0
4120,Political Science,Algebra,Aero Engineering,History,Physics,Social Science,0,0
4121,Political Science,Business,Spanish,History,Physics,Machine Learning,0,0
4122,Business,Chemistry,French,Social Science,Physics,Optimization,1,0
4123,Physics,Aero Engineering,Spanish,Optimization,Astro Engineering,Political Science,0,0
4124,Chinese,Machine Learning,Physics,English,French,History,0,0
4125,English,Algebra,Spanish,Social Science,Business,Machine Learning,0,0
4126,Political Science,Spanish,Chinese,Chemistry,Chorus1,Chorus2,0,1
4127,Algebra,History,Astro Engineering,Optimization,Physics,English,1,0
4128,Optimization,Algebra,Aero Engineering,Social Science,History,English,1,0
4129,Biology,Political Science,French,Algebra,Chorus1,Chorus2,0,1
4130,French,Chemistry,Optimization,Biology,Political Science,History,0,0
4131,Optimization,Astro Engineering,Political Science,French,Algebra,Aero Engineering,1,0
4132,Chemistry,French,Social Science,Machine Learning,Algebra,Physics,0,0
4133,Machine Learning,Chemistry,History,Optimization,Aero Engineering,Business,0,0
4134,Spanish,Social Science,Optimization,Algebra,Business,Chemistry,0,0
4135,History,Social Science,Physics,Machine Learning,Chemistry,Chinese,0,0
4136,Astro Engineering,Aero Engineering,English,Physics,Algebra,Chinese,0,0
4137,French,Optimization,Biology,Chinese,Algebra,Political Science,0,0
4138,History,Political Science,Physics,Aero Engineering,Chorus1,Chorus2,0,1
4139,French,Social Science,Biology,Machine Learning,History,Business,0,0
4140,Chinese,Biology,Physics,Political Science,English,Optimization,0,0
4141,Algebra,Optimization,Chemistry,Social Science,Business,Machine Learning,1,0
4142,Astro Engineering,Social Science,Physics,Machine Learning,Chinese,History,0,0
4143,Optimization,Social Science,Spanish,Aero Engineering,Chorus1,Chorus2,0,1
4144,Optimization,Biology,Social Science,Chinese,Chemistry,Aero Engineering,1,0
4145,Aero Engineering,Astro Engineering,Physics,Spanish,Optimization,Business,0,0
4146,Astro Engineering,Algebra,English,History,Spanish,Biology,0,0
4147,Astro Engineering,Biology,Algebra,French,Aero Engineering,Business,0,0
4148,Social Science,Aero Engineering,Spanish,Algebra,Chorus1,Chorus2,0,1
4149,English,Political Science,Chemistry,Astro Engineering,French,Machine Learning,0,0
4150,Optimization,Social Science,Chinese,Aero Engineering,Physics,English,0,0
4151,History,English,Algebra,Business,Chorus1,Chorus2,0,1
4152,Chemistry,Aero Engineering,English,Astro Engineering,Business,Biology,0,0
4153,French,Biology,Machine Learning,Physics,Chemistry,Optimization,0,0
4154,Biology,Chemistry,Astro Engineering,Social Science,Chorus1,Chorus2,0,1
4155,French,English,Biology,Astro Engineering,Business,Social Science,1,0
4156,French,English,Spanish,Biology,Social Science,Business,0,0
4157,English,Business,Biology,Machine Learning,Chorus1,Chorus2,0,1
4158,Machine Learning,Spanish,Chinese,Social Science,French,Political Science,0,0
4159,French,Algebra,Spanish,Astro Engineering,Machine Learning,Physics,0,0
4160,Biology,Chinese,Astro Engineering,English,Aero Engineering,Political Science,0,0
4161,English,Biology,French,Machine Learning,Algebra,Chemistry,0,0
4162,Chinese,Political Science,Aero Engineering,Machine Learning,Physics,Social Science,0,0
4163,Biology,Spanish,Chemistry,Aero Engineering,Algebra,English,1,0
4164,Political Science,Social Science,Business,Chemistry,Chorus1,Chorus2,0,1
4165,English,Political Science,Chemistry,French,Algebra,History,0,0
4166,Chemistry,Biology,English,Aero Engineering,French,Algebra,0,0
4167,Aero Engineering,Business,Astro Engineering,History,Chinese,Social Science,0,0
4168,Chinese,History,Astro Engineering,Aero Engineering,Chemistry,Biology,1,0
4169,Chemistry,Political Science,English,Optimization,Astro Engineering,Biology,0,0
4170,Algebra,Social Science,History,English,Chorus1,Chorus2,0,1
4171,Algebra,French,History,Astro Engineering,English,Spanish,0,0
4172,Aero Engineering,Algebra,Machine Learning,Chemistry,Chorus1,Chorus2,0,1
4173,Chemistry,Chinese,Aero Engineering,Astro Engineering,Biology,History,0,0
4174,Physics,Optimization,Algebra,Spanish,Chinese,Business,0,0
4175,English,Optimization,Political Science,Algebra,Chinese,Biology,0,0
4176,Algebra,Social Science,Machine Learning,French,Chinese,Business,1,0
4177,Business,Astro Engineering,Machine Learning,Algebra,Political Science,French,0,0
4178,Astro Engineering,French,Chemistry,Aero Engineering,Biology,Machine Learning,1,0
4179,English,History,Chemistry,Biology,Business,Chinese,0,0
4180,French,Algebra,Aero Engineering,Business,Physics,Political Science,1,0
4181,Social Science,Physics,Biology,Machine Learning,Optimization,Business,0,0
4182,English,Spanish,Astro Engineering,Algebra,Social Science,Aero Engineering,1,0
4183,French,Biology,Political Science,Social Science,Chinese,Chemistry,0,0
4184,Biology,Business,Optimization,Machine Learning,Chorus1,Chorus2,0,1
4185,Social Science,French,Business,Chemistry,Biology,Physics,1,0
4186,Physics,Aero Engineering,Astro Engineering,Machine Learning,Chemistry,Business,1,0
4187,Optimization,Social Science,Machine Learning,Chemistry,Biology,Spanish,0,0
4188,Machine Learning,Business,Astro Engineering,Physics,Aero Engineering,Political Science,0,0
4189,History,English,French,Algebra,Chemistry,Biology,0,0
4190,Physics,Spanish,Social Science,Machine Learning,Chorus1,Chorus2,0,1
4191,History,Business,Biology,Optimization,Social Science,English,1,0
4192,Machine Learning,Astro Engineering,Chemistry,Social Science,Physics,Optimization,1,0
4193,Physics,French,Business,Spanish,History,Machine Learning,0,0
4194,Aero Engineering,French,Social Science,Optimization,Chemistry,Chinese,0,0
4195,Spanish,French,Physics,Algebra,Astro Engineering,History,1,0
4196,Algebra,Physics,Political Science,Business,French,Aero Engineering,0,0
4197,Social Science,Optimization,Business,Machine Learning,Political Science,Aero Engineering,0,0
4198,Spanish,Chemistry,Biology,Optimization,Chorus1,Chorus2,0,1
4199,Algebra,Social Science,Machine Learning,Optimization,Chemistry,Biology,1,0
4200,Business,Machine Learning,Social Science,Optimization,Spanish,History,0,0
4201,Social Science,Machine Learning,Chemistry,Algebra,French,History,0,0
4202,Spanish,English,Astro Engineering,Algebra,French,Chinese,0,0
4203,Optimization,Physics,English,Political Science,Business,Aero Engineering,1,0
4204,Social Science,Machine Learning,Chemistry,Optimization,French,English,0,0
4205,Algebra,Spanish,French,Social Science,Chinese,History,1,0
4206,English,French,Spanish,Chemistry,Chinese,History,1,0
4207,Algebra,Chinese,History,English,Biology,French,0,0
4208,Physics,Business,Algebra,Aero Engineering,Spanish,Social Science,0,0
4209,French,History,Machine Learning,Astro Engineering,Physics,Optimization,0,0
4210,Optimization,Aero Engineering,Chinese,History,Biology,Spanish,0,0
4211,Chinese,Biology,Optimization,Political Science,Chorus1,Chorus2,0,1
4212,Business,Chinese,Biology,Physics,Chorus1,Chorus2,0,1
4213,History,Spanish,Astro Engineering,English,Business,Machine Learning,1,0
4214,French,History,English,Algebra,Machine Learning,Aero Engineering,0,0
4215,Optimization,Chemistry,English,Machine Learning,Spanish,History,0,0
4216,Business,Chemistry,Optimization,French,Physics,Algebra,1,0
4217,English,Chinese,History,Physics,French,Political Science,1,0
4218,Social Science,Physics,History,Astro Engineering,Optimization,English,0,0
4219,English,Chinese,Physics,Biology,History,Political Science,0,0
4220,Optimization,Chemistry,History,Business,English,Machine Learning,0,0
4221,Business,English,Biology,Social Science,Political Science,French,1,0
4222,Chinese,Biology,Aero Engineering,Physics,Optimization,Chemistry,0,0
4223,French,Astro Engineering,Chemistry,Political Science,Chorus1,Chorus2,0,1
4224,Aero Engineering,Physics,Social Science,History,Chorus1,Chorus2,0,1
4225,History,Algebra,Optimization,Machine Learning,Biology,Astro Engineering,0,0
4226,English,Political Science,Business,History,Aero Engineering,Machine Learning,0,0
4227,Political Science,Spanish,Chemistry,Algebra,Physics,Chinese,0,0
4228,Social Science,Astro Engineering,Spanish,Business,History,Physics,1,0
4229,History,Chemistry,Astro Engineering,Spanish,Chorus1,Chorus2,0,1
4230,Business,Optimization,Algebra,Astro Engineering,Chemistry,History,0,0
4231,French,Optimization,Aero Engineering,Algebra,Chorus1,Chorus2,0,1
4232,Machine Learning,Business,Algebra,Political Science,History,Social Science,0,0
4233,Social Science,Physics,Chinese,Optimization,Biology,Business,0,0
4234,Chinese,Business,Physics,History,English,French,0,0
4235,Business,History,Political Science,Chemistry,Aero Engineering,English,0,0
4236,Spanish,Algebra,Chemistry,Political Science,Machine Learning,Social Science,0,0
4237,Machine Learning,Political Science,Social Science,Business,Astro Engineering,French,0,0
4238,Aero Engineering,Business,Optimization,Spanish,History,Algebra,0,0
4239,Social Science,Machine Learning,Algebra,English,Chorus1,Chorus2,0,1
4240,French,Algebra,Machine Learning,History,Chorus1,Chorus2,0,1
4241,Spanish,Biology,Political Science,French,Astro Engineering,Machine Learning,0,0
4242,English,Aero Engineering,French,History,Machine Learning,Spanish,1,0
4243,Political Science,Biology,Optimization,English,French,Algebra,0,0
4244,Biology,Algebra,Political Science,Social Science,Astro Engineering,French,0,0
4245,Business,English,Algebra,Machine Learning,Astro Engineering,Chinese,1,0
4246,Optimization,History,Algebra,English,Political Science,Social Science,1,0
4247,Spanish,Social Science,Algebra,Business,Physics,Political Science,1,0
4248,Machine Learning,Physics,History,English,Political Science,Business,1,0
4249,Biology,Optimization,Physics,Chemistry,Chorus1,Chorus2,0,1
4250,Spanish,Algebra,Machine Learning,Physics,History,Chinese,1,0
4251,Business,Physics,Spanish,Aero Engineering,Chorus1,Chorus2,0,1
4252,Social Science,Aero Engineering,Astro Engineering,Political Science,History,Spanish,1,0
4253,History,Spanish,Chemistry,English,Social Science,Aero Engineering,0,0
4254,Chemistry,Aero Engineering,Spanish,Chinese,Algebra,Social Science,0,0
4255,English,Astro Engineering,Chemistry,Optimization,Chorus1,Chorus2,0,1
4256,Social Science,Astro Engineering,Optimization,Algebra,Machine Learning,Chinese,1,0
4257,Physics,Aero Engineering,Optimization,English,Biology,Chemistry,1,0
4258,Optimization,Social Science,History,Machine Learning,Astro Engineering,Physics,0,0
4259,French,Aero Engineering,Chemistry,Physics,Political Science,History,0,0
4260,Chemistry,Algebra,Physics,French,Aero Engineering,Optimization,0,0
4261,Biology,History,Aero Engineering,Business,Spanish,Political Science,1,0
4262,Machine Learning,Spanish,Political Science,Chemistry,English,Chinese,0,0
4263,Astro Engineering,Chemistry,Business,Optimization,Algebra,Biology,1,0
4264,Spanish,English,History,Political Science,Astro Engineering,Social Science,0,0
4265,Biology,Algebra,Social Science,Political Science,English,French,0,0
4266,Physics,Astro Engineering,Machine Learning,English,Chinese,French,1,0
4267,Chemistry,Chinese,Spanish,Biology,Business,Social Science,0,0
4268,Algebra,Social Science,Spanish,Aero Engineering,Political Science,English,0,0
4269,Biology,Optimization,French,Chinese,Machine Learning,Algebra,0,0
4270,English,Political Science,Physics,Algebra,Aero Engineering,Spanish,0,0
4271,Physics,Aero Engineering,Machine Learning,English,Chorus1,Chorus2,0,1
4272,Aero Engineering,Astro Engineering,Business,Optimization,Machine Learning,Chinese,0,0
4273,Political Science,English,Algebra,Astro Engineering,Chemistry,Aero Engineering,0,0
4274,French,Machine Learning,Spanish,Optimization,Physics,English,1,0
4275,Machine Learning,Optimization,Spanish,Aero Engineering,Biology,Political Science,0,0
4276,Spanish,Social Science,Machine Learning,Physics,Chorus1,Chorus2,0,1
4277,Social Science,Spanish,Physics,Chemistry,Astro Engineering,French,0,0
4278,Astro Engineering,French,Chinese,Political Science,History,Spanish,0,0
4279,Optimization,Biology,Machine Learning,Chinese,Chorus1,Chorus2,0,1
4280,English,Political Science,Aero Engineering,Optimization,French,Machine Learning,0,0
4281,Chinese,Business,English,Social Science,Algebra,Political Science,1,0
4282,Astro Engineering,English,Biology,Chinese,Chorus1,Chorus2,0,1
4283,Biology,Astro Engineering,Chemistry,Machine Learning,Optimization,Social Science,0,0
4284,Physics,Business,English,Aero Engineering,Chinese,Chemistry,0,0
4285,Algebra,Aero Engineering,Chemistry,Machine Learning,Chorus1,Chorus2,0,1
4286,Chemistry,Machine Learning,Algebra,History,French,Social Science,0,0
4287,Chinese,Spanish,Business,Biology,French,Political Science,0,0
4288,Chemistry,Algebra,French,Chinese,Optimization,History,0,0
4289,Spanish,Social Science,Business,Aero Engineering,Political Science,History,1,0
4290,English,Optimization,History,Chemistry,Machine Learning,Chinese,0,0
4291,Chemistry,Machine Learning,Algebra,Biology,Business,Spanish,0,0
4292,Political Science,English,French,Machine Learning,Biology,Physics,0,0
4293,Astro Engineering,Social Science,Spanish,History,Physics,Machine Learning,0,0
4294,French,Biology,History,Chinese,Chorus1,Chorus2,0,1
4295,Spanish,Aero Engineering,Algebra,Astro Engineering,French,Machine Learning,0,0
4296,English,Physics,Social Science,Chemistry,Aero Engineering,Biology,0,0
4297,Aero Engineering,Biology,Business,Optimization,French,Astro Engineering,1,0
4298,Algebra,Aero Engineering,Optimization,Spanish,French,Biology,1,0
4299,Astro Engineering,English,Spanish,Physics,History,Optimization,1,0
4300,Biology,French,Spanish,Chinese,Chemistry,Astro Engineering,0,0
4301,Business,Political Science,French,Algebra,Physics,Spanish,0,0
4302,French,Physics,Machine Learning,Astro Engineering,Aero Engineering,Social Science,1,0
4303,History,Optimization,Machine Learning,Spanish,Social Science,Chemistry,1,0
4304,History,Chinese,Astro Engineering,Social Science,Business,Spanish,0,0
4305,Optimization,Chemistry,Machine Learning,Political Science,Biology,Business,0,0
4306,English,Algebra,Aero Engineering,Spanish,Chorus1,Chorus2,0,1
4307,Physics,French,Business,Chinese,Chorus1,Chorus2,0,1
4308,Social Science,Machine Learning,English,French,Biology,Business,1,0
4309,Aero Engineering,Algebra,Social Science,Chinese,Physics,Machine Learning,0,0
4310,Business,Aero Engineering,Machine Learning,French,Biology,Political Science,1,0
4311,Optimization,Political Science,Chinese,History,Astro Engineering,Machine Learning,0,0
4312,Physics,French,Algebra,Spanish,Optimization,Business,0,0
4313,Biology,Chinese,French,Business,Algebra,Physics,0,0
4314,English,History,Chemistry,Spanish,Machine Learning,Chinese,0,0
4315,Biology,Machine Learning,Chemistry,Political Science,Business,Aero Engineering,1,0
4316,Optimization,Algebra,Business,Chinese,English,Political Science,0,0
4317,Algebra,Business,Chinese,Political Science,French,Physics,0,0
4318,History,Business,Machine Learning,Algebra,Aero Engineering,Optimization,0,0
4319,French,English,Physics,History,Chorus1,Chorus2,0,1
4320,English,Algebra,Aero Engineering,Chinese,Chorus1,Chorus2,0,1
4321,Chinese,Aero Engineering,Chemistry,Algebra,Astro Engineering,Political Science,0,0
4322,Machine Learning,History,Social Science,Algebra,Astro Engineering,Physics,1,0
4323,Algebra,Political Science,Physics,Social Science,Chorus1,Chorus2,0,1
4324,Social Science,French,Physics,Astro Engineering,Optimization,Machine Learning,0,0
4325,French,Optimization,Chinese,Spanish,Chorus1,Chorus2,0,1
4326,Biology,Aero Engineering,Algebra,History,Spanish,Social Science,0,0
4327,Social Science,Chinese,Machine Learning,Spanish,Algebra,Political Science,0,0
4328,Optimization,Political Science,Physics,French,Chorus1,Chorus2,0,1
4329,Chemistry,Aero Engineering,Algebra,Astro Engineering,Chinese,Political Science,0,0
4330,Political Science,History,Business,Optimization,Chorus1,Chorus2,0,1
4331,Political Science,History,English,Optimization,Astro Engineering,French,0,0
4332,Astro Engineering,Business,Social Science,French,Biology,Chemistry,0,0
4333,Optimization,Physics,History,French,Social Science,Astro Engineering,0,0
4334,Machine Learning,Biology,Physics,Algebra,Business,Social Science,1,0
4335,Algebra,English,Aero Engineering,Biology,Chorus1,Chorus2,0,1
4336,Machine Learning,French,Social Science,Chinese,English,Algebra,0,0
4337,Machine Learning,Algebra,Astro Engineering,Social Science,Spanish,Business,1,0
4338,Chinese,Chemistry,English,Algebra,Business,Physics,0,0
4339,French,Spanish,Social Science,Biology,Optimization,Physics,0,0
4340,Chinese,Astro Engineering,Physics,Optimization,Aero Engineering,French,1,0
4341,Chinese,English,Astro Engineering,Aero Engineering,Political Science,Machine Learning,0,0
4342,Chemistry,English,Machine Learning,Social Science,Astro Engineering,Physics,0,0
4343,Chemistry,Astro Engineering,English,Biology,French,History,1,0
4344,French,Spanish,Chemistry,Biology,Algebra,Social Science,1,0
4345,Chemistry,Aero Engineering,Business,Machine Learning,Political Science,English,0,0
4346,Business,English,Social Science,French,Algebra,Biology,0,0
4347,English,Chemistry,Chinese,Political Science,Social Science,French,1,0
4348,History,Aero Engineering,English,Physics,Optimization,Chinese,0,0
4349,English,History,Optimization,Machine Learning,Chorus1,Chorus2,0,1
4350,Social Science,Aero Engineering,History,French,Optimization,Spanish,0,0
4351,Spanish,History,French,Machine Learning,Social Science,Business,1,0
4352,Astro Engineering,French,History,English,Chorus1,Chorus2,0,1
4353,English,Algebra,Physics,Business,Astro Engineering,Biology,0,0
4354,Algebra,Business,Machine Learning,Spanish,Political Science,Chemistry,0,0
4355,Chinese,Political Science,Business,Spanish,Physics,Chemistry,1,0
4356,Political Science,French,Astro Engineering,Biology,Optimization,Machine Learning,1,0
4357,French,Social Science,Machine Learning,History,Political Science,Business,0,0
4358,French,Optimization,Biology,Political Science,Spanish,Social Science,0,0
4359,French,English,Astro Engineering,Political Science,Business,Chinese,1,0
4360,History,Business,Social Science,Biology,Chorus1,Chorus2,0,1
4361,Optimization,Astro Engineering,Biology,Business,Chinese,Political Science,0,0
4362,Astro Engineering,Physics,Chinese,Aero Engineering,Chemistry,History,1,0
4363,Algebra,Chinese,Spanish,Optimization,Physics,Political Science,0,0
4364,Social Science,Spanish,Aero Engineering,Biology,Algebra,Physics,1,0
4365,Chinese,Business,Social Science,History,Biology,Machine Learning,1,0
4366,Political Science,Aero Engineering,Biology,History,Business,Optimization,0,0
4367,Political Science,Business,Chemistry,Biology,History,Aero Engineering,1,0
4368,Spanish,English,Business,Chinese,Chorus1,Chorus2,0,1
4369,Aero Engineering,French,Physics,Biology,Machine Learning,Social Science,0,0
4370,Spanish,Biology,Algebra,Business,Astro Engineering,Optimization,0,0
4371,Optimization,Chemistry,Algebra,Physics,Machine Learning,Biology,1,0
4372,Astro Engineering,Physics,Algebra,Optimization,Aero Engineering,History,0,0
4373,Optimization,Spanish,Chinese,Chemistry,Chorus1,Chorus2,0,1
4374,Astro Engineering,Political Science,Chinese,French,Chorus1,Chorus2,0,1
4375,Business,Machine Learning,Political Science,English,Chorus1,Chorus2,0,1
4376,French,Astro Engineering,Aero Engineering,Biology,Chorus1,Chorus2,0,1
4377,Chemistry,Business,Optimization,Astro Engineering,Chorus1,Chorus2,0,1
4378,Chemistry,Physics,Spanish,Algebra,Chorus1,Chorus2,0,1
4379,Algebra,Machine Learning,Political Science,Astro Engineering,Chinese,Social Science,0,0
4380,Algebra,Social Science,Physics,History,Machine Learning,Optimization,0,0
4381,Optimization,Aero Engineering,Chinese,Spanish,Chorus1,Chorus2,0,1
4382,Spanish,Business,Astro Engineering,History,Physics,Aero Engineering,0,0
4383,English,Chinese,Chemistry,Social Science,Business,Physics,0,0
4384,Optimization,Machine Learning,Political Science,French,Biology,Business,0,0
4385,Machine Learning,Astro Engineering,Biology,Business,History,Chemistry,1,0
4386,Machine Learning,Physics,History,French,Optimization,English,0,0
