,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Athlete,Chorus
770,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
771,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0
772,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
773,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
774,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
775,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1
776,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
777,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
778,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0
779,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
780,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
781,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
782,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1
783,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
784,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
785,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
786,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
787,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1
788,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
789,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0
790,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
791,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
792,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1
793,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0
794,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
795,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
796,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
797,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
798,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0
799,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0
800,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
801,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
802,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
803,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
804,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
805,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
806,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
807,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
808,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
809,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
810,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
811,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
812,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
813,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
814,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
815,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
816,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
817,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
818,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
819,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0
820,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
821,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1
822,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
823,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
824,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0
825,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
826,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
827,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
828,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
829,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
830,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
831,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
832,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
833,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
834,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
835,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
836,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
837,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
838,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0
839,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0
840,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
841,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
842,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
843,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
844,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
845,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
846,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
847,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0
848,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
849,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
850,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
851,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
852,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0
853,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
854,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
855,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
856,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
857,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
858,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
859,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
860,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
861,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
862,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
863,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
864,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
865,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0
866,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
867,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
868,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
869,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
870,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
871,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
872,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
873,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
874,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
875,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
876,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0
877,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
878,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1
879,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
880,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
881,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
882,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
883,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
884,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
885,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1
886,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
887,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0
888,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
889,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1
890,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
891,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
892,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
893,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
894,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0
895,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
896,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
897,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
898,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
899,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
900,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
901,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
902,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
903,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0
904,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0
905,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1
906,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
907,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
908,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
909,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
910,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
911,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
912,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
913,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
914,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
915,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
916,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
917,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
918,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0
919,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
920,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
921,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
922,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
923,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
924,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
925,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
926,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
927,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
928,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
929,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
930,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1
931,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
932,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0
933,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
934,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1
935,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
936,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
937,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
938,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
939,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0
940,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
941,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
942,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
943,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1
944,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
945,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
946,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1
947,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0
948,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
949,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1
950,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
951,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1
952,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
953,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
954,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
955,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0
956,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
957,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0
958,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
959,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
960,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
961,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
962,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
963,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
964,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
965,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
966,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
967,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
968,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
969,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
970,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
971,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
972,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0
973,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
974,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
975,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
976,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
977,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
978,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0
979,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
980,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
981,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
982,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
983,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1
984,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0
985,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0
986,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1
987,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
988,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
989,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
990,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
991,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
992,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
993,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0
994,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
995,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0
996,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
997,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
998,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1
999,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
