,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
2260,Chinese,Optimization,History,French,English,Social Science,0,0
2261,French,Machine Learning,Political Science,Business,History,Aero Engineering,0,0
2262,Chemistry,Physics,Business,Political Science,Astro Engineering,French,1,0
2263,Optimization,Spanish,History,Astro Engineering,Business,Machine Learning,0,0
2264,Physics,Algebra,English,French,Astro Engineering,Business,1,0
2265,Biology,French,Chemistry,Optimization,Business,Algebra,1,0
2266,Social Science,Aero Engineering,Algebra,History,Chinese,Physics,0,0
2267,Aero Engineering,History,Physics,Biology,Political Science,Spanish,0,0
2268,Algebra,History,Machine Learning,French,Chinese,Physics,0,0
2269,History,Astro Engineering,French,Political Science,Spanish,Biology,1,0
2270,Machine Learning,Business,Political Science,Aero Engineering,Chorus1,Chorus2,0,1
2271,Physics,Chinese,English,French,Political Science,Optimization,1,0
2272,Chemistry,Physics,Business,Spanish,Chinese,Political Science,1,0
2273,English,Chemistry,History,Chinese,Biology,Optimization,0,0
2274,Social Science,Algebra,Biology,Machine Learning,Spanish,English,0,0
2275,Political Science,Social Science,Astro Engineering,Chinese,Business,Aero Engineering,0,0
2276,Physics,Spanish,Business,Astro Engineering,English,Optimization,1,0
2277,Astro Engineering,Political Science,Chemistry,Biology,Chinese,Algebra,0,0
2278,Aero Engineering,English,French,Social Science,Chorus1,Chorus2,0,1
2279,Algebra,Optimization,History,Business,Physics,Chemistry,1,0
2280,Chemistry,History,Machine Learning,Algebra,Spanish,Physics,0,0
2281,History,Biology,Optimization,French,English,Algebra,0,0
2282,Chemistry,French,Machine Learning,Optimization,Chorus1,Chorus2,0,1
2283,Optimization,Aero Engineering,Chinese,Algebra,Spanish,Biology,0,0
2284,Biology,Political Science,History,Business,Chorus1,Chorus2,0,1
2285,Biology,Physics,Chinese,Chemistry,History,Business,1,0
2286,French,Optimization,Business,Machine Learning,History,Algebra,0,0
2287,Aero Engineering,Political Science,Business,French,English,Social Science,1,0
2288,Biology,Chemistry,Spanish,Astro Engineering,English,Aero Engineering,0,0
2289,Biology,Astro Engineering,Aero Engineering,History,Chemistry,Machine Learning,0,0
2290,Business,Chemistry,Physics,Political Science,Biology,Optimization,0,0
2291,Social Science,Chemistry,Political Science,Biology,Algebra,Aero Engineering,1,0
2292,Algebra,Physics,Optimization,Political Science,History,Astro Engineering,0,0
2293,Social Science,Chinese,Physics,Biology,Spanish,Aero Engineering,0,0
2294,Astro Engineering,Political Science,Machine Learning,Biology,English,Optimization,0,0
2295,Optimization,Social Science,Business,History,Algebra,Astro Engineering,1,0
2296,English,French,Machine Learning,Spanish,Chorus1,Chorus2,0,1
2297,Optimization,Business,Social Science,English,Biology,Algebra,0,0
2298,Biology,Spanish,Algebra,Machine Learning,Astro Engineering,Business,0,0
2299,Aero Engineering,French,English,Biology,Spanish,Astro Engineering,0,0
2300,Machine Learning,Biology,Astro Engineering,Aero Engineering,Chinese,English,0,0
2301,English,French,Social Science,Business,Astro Engineering,Chinese,1,0
2302,History,Chemistry,Spanish,Aero Engineering,Chorus1,Chorus2,0,1
2303,Chinese,Machine Learning,English,Social Science,Algebra,Physics,0,0
2304,Physics,Business,Algebra,History,Optimization,Chinese,0,0
2305,Chinese,Chemistry,Business,Astro Engineering,Algebra,Political Science,0,0
2306,History,Spanish,Business,Algebra,Machine Learning,English,0,0
2307,Social Science,Chemistry,History,English,Astro Engineering,Algebra,0,0
2308,History,Algebra,Biology,Machine Learning,Chorus1,Chorus2,0,1
2309,Optimization,Physics,Machine Learning,Algebra,History,French,0,0
2310,Social Science,Physics,Astro Engineering,Chemistry,Biology,French,0,0
2311,English,Political Science,Optimization,Business,Biology,French,0,0
2312,Aero Engineering,Chinese,Political Science,Physics,Business,Spanish,0,0
2313,Political Science,Chemistry,Biology,Chinese,History,Business,0,0
2314,Social Science,Chemistry,Biology,Political Science,English,Aero Engineering,0,0
2315,Political Science,French,English,Spanish,Business,Biology,0,0
2316,Business,Astro Engineering,Machine Learning,Biology,Chorus1,Chorus2,0,1
2317,Physics,Social Science,Aero Engineering,Optimization,Chinese,Business,0,0
2318,History,Biology,Astro Engineering,English,Machine Learning,French,1,0
2319,English,Social Science,Chemistry,Political Science,Spanish,Aero Engineering,1,0
2320,Political Science,English,Biology,Chemistry,Business,Physics,1,0
2321,Political Science,History,Chinese,Machine Learning,English,French,0,0
2322,Algebra,Political Science,History,French,Spanish,Aero Engineering,0,0
2323,Chemistry,Business,Algebra,History,Chinese,Optimization,0,0
2324,Spanish,Chinese,Chemistry,Physics,Astro Engineering,Optimization,0,0
2325,Machine Learning,Chemistry,French,English,Political Science,Astro Engineering,0,0
2326,History,Optimization,Chinese,Machine Learning,Political Science,Astro Engineering,0,0
2327,Machine Learning,Aero Engineering,English,French,Social Science,History,0,0
2328,Social Science,Aero Engineering,Astro Engineering,Algebra,Biology,Political Science,0,0
2329,Spanish,French,Business,Political Science,Social Science,Aero Engineering,0,0
2330,History,Chinese,Spanish,Physics,Business,French,0,0
2331,Biology,Chinese,Spanish,Physics,Political Science,French,0,0
2332,Spanish,Business,Social Science,Physics,Algebra,French,0,0
2333,Social Science,French,Biology,Political Science,Chinese,Aero Engineering,0,0
2334,Political Science,Physics,Aero Engineering,Algebra,English,Business,1,0
2335,History,French,English,Physics,Spanish,Aero Engineering,0,0
2336,English,Optimization,Chemistry,Physics,Astro Engineering,Biology,0,0
2337,Biology,Algebra,History,English,Chorus1,Chorus2,0,1
2338,History,Aero Engineering,Algebra,Spanish,English,Chinese,0,0
2339,Social Science,French,Aero Engineering,Machine Learning,Chorus1,Chorus2,0,1
2340,History,Spanish,Biology,Political Science,Aero Engineering,Machine Learning,0,0
2341,English,Astro Engineering,Physics,Algebra,Machine Learning,Optimization,0,0
2342,Algebra,French,Political Science,Optimization,Social Science,Chinese,0,0
2343,Biology,Algebra,Astro Engineering,Social Science,Physics,Chemistry,0,0
2344,Chemistry,Political Science,French,Spanish,Physics,Aero Engineering,1,0
2345,Chinese,Astro Engineering,Algebra,Political Science,Biology,English,0,0
2346,History,French,Business,Biology,Social Science,Physics,1,0
2347,French,Business,Optimization,Machine Learning,Physics,English,1,0
2348,French,Chinese,Political Science,Optimization,Social Science,Algebra,1,0
2349,Astro Engineering,Political Science,Spanish,Chinese,Physics,Chemistry,0,0
2350,French,Machine Learning,Political Science,Algebra,History,Social Science,1,0
2351,Machine Learning,French,Physics,Aero Engineering,Algebra,Astro Engineering,0,0
2352,Spanish,Business,Algebra,Chinese,Astro Engineering,Physics,0,0
2353,Business,Biology,English,Algebra,Chorus1,Chorus2,0,1
2354,Optimization,Business,Astro Engineering,Social Science,Political Science,French,0,0
2355,Social Science,Optimization,Aero Engineering,Chemistry,Algebra,Physics,0,0
2356,Optimization,History,Chinese,Chemistry,Chorus1,Chorus2,0,1
2357,Physics,Spanish,Optimization,Algebra,Business,Chemistry,0,0
2358,Biology,Social Science,Spanish,Algebra,Chorus1,Chorus2,0,1
2359,Spanish,Algebra,Aero Engineering,Astro Engineering,Optimization,Machine Learning,0,0
2360,French,Social Science,Machine Learning,Physics,Algebra,English,0,0
2361,Spanish,Algebra,Chemistry,Astro Engineering,Chorus1,Chorus2,0,1
2362,Biology,Aero Engineering,Spanish,Political Science,Optimization,French,1,0
2363,Astro Engineering,Biology,History,Business,Physics,Algebra,1,0
2364,Spanish,Astro Engineering,Business,French,Aero Engineering,Social Science,1,0
2365,Astro Engineering,Chemistry,Business,English,French,Aero Engineering,0,0
2366,Astro Engineering,French,Machine Learning,History,Optimization,Spanish,1,0
2367,French,Machine Learning,Chinese,History,Optimization,Astro Engineering,1,0
2368,Machine Learning,Political Science,Astro Engineering,Biology,Business,English,0,0
2369,Physics,Social Science,Spanish,Biology,Chorus1,Chorus2,0,1
2370,French,Algebra,Chinese,Machine Learning,Astro Engineering,Social Science,1,0
2371,Aero Engineering,Optimization,Biology,History,Chinese,Spanish,0,0
2372,Chemistry,Business,Chinese,Astro Engineering,Spanish,Aero Engineering,0,0
2373,Algebra,Political Science,French,Physics,Optimization,Chinese,1,0
2374,Physics,English,Optimization,Aero Engineering,Business,Machine Learning,1,0
2375,Biology,Social Science,Business,English,History,Political Science,1,0
2376,Optimization,Astro Engineering,Chinese,Biology,Chorus1,Chorus2,0,1
2377,History,Political Science,English,Astro Engineering,Business,Chemistry,0,0
2378,Physics,Business,Spanish,French,Astro Engineering,Machine Learning,0,0
2379,English,Social Science,Chemistry,Spanish,Political Science,Machine Learning,0,0
2380,Astro Engineering,Aero Engineering,Chinese,Machine Learning,Chemistry,Political Science,0,0
2381,Aero Engineering,Machine Learning,Physics,Astro Engineering,Biology,History,1,0
2382,Aero Engineering,Biology,Chemistry,Physics,Political Science,History,0,0
2383,Astro Engineering,Machine Learning,Spanish,Chemistry,Physics,Political Science,1,0
2384,Aero Engineering,History,Physics,Political Science,English,Social Science,0,0
2385,Astro Engineering,Business,Optimization,History,Chorus1,Chorus2,0,1
2386,Machine Learning,Chemistry,Astro Engineering,Chinese,Chorus1,Chorus2,0,1
2387,Optimization,History,Astro Engineering,Business,Chorus1,Chorus2,0,1
2388,Optimization,Machine Learning,Physics,French,History,Political Science,1,0
2389,Astro Engineering,French,Chinese,Political Science,Chorus1,Chorus2,0,1
2390,Chinese,Business,Machine Learning,Biology,English,Political Science,0,0
2391,Social Science,Aero Engineering,Chinese,Chemistry,Algebra,Biology,1,0
2392,Spanish,History,Machine Learning,Social Science,Optimization,Astro Engineering,1,0
2393,Chemistry,Astro Engineering,Physics,Spanish,Biology,English,0,0
2394,Spanish,Algebra,Chinese,Astro Engineering,Optimization,Biology,1,0
2395,Algebra,Business,Astro Engineering,Physics,Chorus1,Chorus2,0,1
2396,Aero Engineering,Chinese,Astro Engineering,Political Science,Physics,French,0,0
2397,Political Science,English,Machine Learning,Optimization,Spanish,Aero Engineering,0,0
2398,Chinese,English,French,Optimization,Machine Learning,Astro Engineering,0,0
2399,Chinese,Biology,Spanish,Political Science,Chemistry,Social Science,1,0
2400,Biology,History,Machine Learning,French,English,Optimization,0,0
2401,Spanish,Chemistry,History,Optimization,Chinese,Astro Engineering,0,0
2402,English,History,Business,Social Science,Political Science,Physics,0,0
2403,Chemistry,Social Science,Business,French,Chorus1,Chorus2,0,1
2404,Optimization,Physics,Astro Engineering,Social Science,Biology,French,0,0
2405,English,Business,Aero Engineering,Astro Engineering,History,Spanish,0,0
2406,Aero Engineering,Optimization,Algebra,Physics,Chinese,Biology,0,0
2407,Physics,Chinese,Astro Engineering,Chemistry,Spanish,English,0,0
2408,Algebra,Biology,Political Science,Social Science,Astro Engineering,Aero Engineering,0,0
2409,History,Astro Engineering,Chinese,Social Science,Algebra,Aero Engineering,1,0
2410,Physics,History,Biology,Political Science,Optimization,Chemistry,0,0
2411,Chemistry,Social Science,Physics,Aero Engineering,Optimization,Biology,1,0
2412,Machine Learning,Spanish,French,History,Social Science,Aero Engineering,0,0
2413,Business,Social Science,Chemistry,Astro Engineering,Aero Engineering,Spanish,0,0
2414,Machine Learning,Algebra,Astro Engineering,Political Science,Business,Optimization,0,0
2415,History,Social Science,Astro Engineering,French,Aero Engineering,Biology,1,0
2416,Chinese,Astro Engineering,Biology,Physics,French,Algebra,0,0
2417,Social Science,Machine Learning,Astro Engineering,Political Science,Algebra,French,0,0
2418,Astro Engineering,Physics,Political Science,Social Science,History,Chinese,0,0
2419,Biology,Spanish,History,Astro Engineering,Chemistry,Aero Engineering,1,0
2420,English,Biology,Spanish,Algebra,Chinese,Aero Engineering,0,0
2421,Social Science,Optimization,Astro Engineering,Physics,Chemistry,Algebra,0,0
2422,Aero Engineering,English,History,Algebra,Physics,Astro Engineering,0,0
2423,Chemistry,Algebra,Physics,Optimization,Chorus1,Chorus2,0,1
2424,French,Chinese,Algebra,History,Optimization,English,0,0
2425,Optimization,History,Chemistry,French,Aero Engineering,Chinese,1,0
2426,French,Business,Astro Engineering,Social Science,Chorus1,Chorus2,0,1
2427,Political Science,History,Social Science,Business,Algebra,Optimization,1,0
2428,Algebra,Aero Engineering,Spanish,Chemistry,Chorus1,Chorus2,0,1
2429,Physics,Algebra,English,Political Science,Optimization,Chinese,0,0
2430,Aero Engineering,Optimization,Chemistry,French,History,Physics,1,0
2431,English,French,Astro Engineering,Physics,Algebra,History,0,0
2432,Aero Engineering,Algebra,Optimization,Astro Engineering,French,Chemistry,0,0
2433,French,Physics,Chinese,Political Science,Chemistry,English,0,0
2434,English,Social Science,Spanish,French,Chinese,Biology,0,0
2435,History,French,Physics,Spanish,Optimization,Astro Engineering,0,0
2436,Algebra,Optimization,Physics,Chemistry,French,Business,1,0
2437,Machine Learning,Spanish,French,Physics,English,Biology,0,0
2438,Spanish,Political Science,Chinese,Aero Engineering,Optimization,Machine Learning,0,0
2439,English,Aero Engineering,Chinese,Machine Learning,Biology,Optimization,0,0
2440,Optimization,English,Machine Learning,Spanish,Business,Algebra,0,0
2441,Physics,History,Spanish,Aero Engineering,Political Science,Chinese,1,0
2442,Astro Engineering,Aero Engineering,Physics,French,Chorus1,Chorus2,0,1
2443,Aero Engineering,English,History,Biology,Chinese,Machine Learning,0,0
2444,French,Optimization,Biology,Social Science,Chorus1,Chorus2,0,1
2445,Spanish,Biology,Business,English,Physics,Chemistry,1,0
2446,Algebra,Biology,French,Machine Learning,Chorus1,Chorus2,0,1
2447,Social Science,English,Political Science,History,Biology,Aero Engineering,1,0
2448,Biology,French,English,Political Science,History,Astro Engineering,0,0
2449,Chemistry,Chinese,Spanish,Aero Engineering,Chorus1,Chorus2,0,1
2450,Social Science,Biology,Algebra,Optimization,History,French,1,0
2451,French,Machine Learning,English,Astro Engineering,Spanish,Business,1,0
2452,Algebra,French,Political Science,Physics,Chinese,Aero Engineering,0,0
2453,French,English,Business,Biology,Chorus1,Chorus2,0,1
2454,Social Science,History,French,Optimization,Physics,Chinese,0,0
2455,Biology,Political Science,Chinese,Chemistry,Spanish,Social Science,0,0
2456,Optimization,Spanish,French,Business,Algebra,English,0,0
2457,Business,English,Physics,Optimization,History,Machine Learning,0,0
2458,Algebra,Physics,French,Chinese,Chorus1,Chorus2,0,1
2459,History,Chemistry,Political Science,Chinese,Business,Biology,0,0
2460,Business,Astro Engineering,Chemistry,Optimization,Biology,Algebra,1,0
2461,Optimization,Physics,Machine Learning,Biology,History,Astro Engineering,0,0
2462,Machine Learning,Business,Biology,Physics,Spanish,Chinese,0,0
2463,Optimization,Political Science,Aero Engineering,Machine Learning,Chemistry,Biology,0,0
2464,Optimization,History,Biology,Aero Engineering,Chemistry,Social Science,0,0
2465,Social Science,French,Political Science,Spanish,Chorus1,Chorus2,0,1
2466,Chemistry,Political Science,Aero Engineering,Biology,Optimization,Physics,0,0
2467,Chemistry,History,Spanish,Chinese,Biology,Social Science,1,0
2468,Biology,Algebra,Astro Engineering,Spanish,French,Optimization,1,0
2469,Physics,Algebra,English,Chemistry,Aero Engineering,Biology,0,0
2470,Social Science,French,Optimization,Astro Engineering,Chorus1,Chorus2,0,1
2471,Algebra,Chemistry,French,Machine Learning,Business,Physics,1,0
2472,Social Science,History,Astro Engineering,Business,Aero Engineering,Chemistry,0,0
2473,Aero Engineering,History,Business,Optimization,Chorus1,Chorus2,0,1
2474,Chemistry,Machine Learning,Optimization,Chinese,Political Science,French,0,0
2475,Spanish,Physics,Algebra,Biology,Business,Machine Learning,0,0
2476,History,Social Science,French,Chinese,Astro Engineering,Political Science,0,0
2477,Aero Engineering,Optimization,History,Spanish,Astro Engineering,Physics,1,0
2478,Chemistry,History,Spanish,Aero Engineering,French,Optimization,0,0
2479,English,Political Science,Aero Engineering,Physics,Optimization,Algebra,1,0
2480,Machine Learning,English,Spanish,Chinese,Social Science,Chemistry,0,0
2481,English,Chinese,Physics,Aero Engineering,Algebra,Chemistry,0,0
2482,Aero Engineering,Social Science,Political Science,Spanish,Chorus1,Chorus2,0,1
2483,Chemistry,History,Business,Machine Learning,Political Science,Aero Engineering,0,0
2484,Business,Machine Learning,Optimization,Chemistry,Spanish,French,0,0
2485,English,Social Science,Chinese,Aero Engineering,Algebra,Optimization,0,0
2486,English,Astro Engineering,Aero Engineering,Biology,Political Science,Algebra,1,0
2487,History,Biology,Social Science,Physics,Chemistry,Machine Learning,0,0
2488,Chinese,Political Science,Optimization,English,Chorus1,Chorus2,0,1
2489,History,English,Aero Engineering,Physics,French,Biology,1,0
2490,Machine Learning,Algebra,Social Science,Optimization,Chinese,Astro Engineering,0,0
2491,Social Science,Astro Engineering,Physics,Algebra,History,English,0,0
2492,Optimization,Chemistry,Chinese,History,Aero Engineering,Physics,0,0
2493,Optimization,Aero Engineering,Social Science,Political Science,Spanish,Chemistry,1,0
2494,Business,Biology,Social Science,Aero Engineering,Astro Engineering,Optimization,0,0
2495,Social Science,Optimization,English,Business,Spanish,Biology,0,0
2496,Biology,Optimization,Social Science,Political Science,Chemistry,Physics,0,0
2497,Chinese,Astro Engineering,Biology,French,History,Aero Engineering,1,0
2498,Biology,Algebra,Aero Engineering,English,History,Political Science,0,0
2499,Social Science,History,Business,English,Optimization,Spanish,0,0
2500,Astro Engineering,Physics,Spanish,Political Science,History,Social Science,0,0
2501,Business,History,Machine Learning,Astro Engineering,Chemistry,Optimization,0,0
2502,English,Spanish,Algebra,Aero Engineering,Political Science,French,0,0
2503,Chemistry,Spanish,French,Aero Engineering,Chinese,Physics,0,0
2504,Algebra,Physics,Political Science,Chemistry,French,Chinese,0,0
2505,Algebra,Chemistry,Astro Engineering,Physics,Chorus1,Chorus2,0,1
2506,Astro Engineering,Algebra,Social Science,English,French,Chinese,0,0
2507,History,English,Aero Engineering,Machine Learning,Physics,Chemistry,0,0
2508,Chinese,Optimization,French,Algebra,Aero Engineering,History,1,0
2509,History,Social Science,Aero Engineering,Chemistry,Chorus1,Chorus2,0,1
2510,Astro Engineering,Algebra,History,Chemistry,Social Science,Political Science,1,0
2511,French,Physics,Chemistry,Machine Learning,Chinese,Algebra,0,0
2512,Astro Engineering,Chinese,English,Spanish,Political Science,Chemistry,1,0
2513,English,Algebra,Chemistry,French,Machine Learning,History,0,0
2514,Machine Learning,Astro Engineering,Aero Engineering,Algebra,Social Science,Spanish,0,0
2515,History,English,Spanish,Optimization,Physics,French,0,0
2516,History,Political Science,Physics,Spanish,Machine Learning,Chinese,0,0
2517,Astro Engineering,Political Science,Biology,English,Machine Learning,Business,0,0
2518,Biology,Business,Spanish,French,Chinese,Optimization,0,0
2519,French,Astro Engineering,Chemistry,Aero Engineering,Algebra,Spanish,0,0
2520,Chemistry,Astro Engineering,Aero Engineering,Physics,Chorus1,Chorus2,0,1
2521,Biology,Aero Engineering,Machine Learning,English,French,Astro Engineering,0,0
2522,Political Science,History,Chemistry,Chinese,Chorus1,Chorus2,0,1
2523,French,Chemistry,Social Science,Algebra,Chorus1,Chorus2,0,1
2524,English,Political Science,Machine Learning,Business,Social Science,French,0,0
2525,Chinese,Algebra,Optimization,Chemistry,Chorus1,Chorus2,0,1
2526,Chemistry,Physics,English,Aero Engineering,Spanish,French,0,0
2527,Social Science,Chinese,Political Science,Optimization,French,Algebra,0,0
2528,Social Science,Algebra,Spanish,Chemistry,History,Chinese,0,0
2529,Algebra,Political Science,Astro Engineering,Aero Engineering,Chinese,Biology,0,0
2530,Social Science,Business,Physics,Spanish,Chorus1,Chorus2,0,1
2531,Machine Learning,Optimization,Social Science,History,Spanish,Biology,0,0
2532,Political Science,French,English,Spanish,Chinese,Chemistry,0,0
2533,Political Science,Spanish,Aero Engineering,Biology,Chorus1,Chorus2,0,1
2534,Social Science,Astro Engineering,History,Political Science,Biology,Chinese,0,0
2535,Physics,Chemistry,History,French,Algebra,Aero Engineering,0,0
2536,Optimization,Astro Engineering,Algebra,Social Science,Political Science,Biology,1,0
2537,Physics,Political Science,Aero Engineering,Chinese,Optimization,English,0,0
2538,Algebra,Business,Biology,Chinese,Machine Learning,Optimization,0,0
2539,Machine Learning,English,French,Business,Chorus1,Chorus2,0,1
2540,Chinese,English,Machine Learning,Physics,History,Chemistry,1,0
2541,Biology,French,Business,Political Science,Chemistry,English,0,0
2542,Optimization,Political Science,Physics,Chemistry,French,History,0,0
2543,History,Chemistry,Spanish,Optimization,Aero Engineering,Astro Engineering,0,0
2544,Business,English,Chemistry,Machine Learning,Chorus1,Chorus2,0,1
2545,Astro Engineering,French,Physics,Optimization,Social Science,Political Science,1,0
2546,French,Political Science,Physics,Optimization,Social Science,Aero Engineering,1,0
2547,Astro Engineering,Chinese,History,Spanish,Social Science,Machine Learning,1,0
2548,Spanish,Optimization,Machine Learning,Physics,Astro Engineering,Business,0,0
2549,English,Machine Learning,Physics,Chinese,Algebra,Astro Engineering,0,0
2550,Biology,Machine Learning,Spanish,English,Chemistry,Astro Engineering,0,0
2551,Chinese,Business,English,Biology,Physics,Chemistry,1,0
2552,Machine Learning,Chemistry,Social Science,Algebra,Political Science,History,0,0
2553,Physics,Aero Engineering,French,Optimization,English,Algebra,0,0
2554,Chemistry,Algebra,Machine Learning,Aero Engineering,Chorus1,Chorus2,0,1
2555,Optimization,Business,Chinese,History,Biology,Political Science,0,0
2556,French,Algebra,Social Science,English,Optimization,Astro Engineering,0,0
2557,Chemistry,Political Science,Machine Learning,History,French,Biology,0,0
2558,French,Biology,Machine Learning,Optimization,History,Physics,1,0
2559,Machine Learning,Social Science,Aero Engineering,Political Science,Chemistry,Astro Engineering,0,0
2560,French,Aero Engineering,Spanish,Business,Chorus1,Chorus2,0,1
2561,Social Science,Spanish,Chinese,French,Chemistry,Business,0,0
2562,History,Social Science,Astro Engineering,Chemistry,Aero Engineering,Physics,1,0
2563,Chemistry,Social Science,Astro Engineering,Spanish,Optimization,English,1,0
2564,Chemistry,History,Astro Engineering,French,Spanish,Optimization,1,0
2565,Business,Spanish,Machine Learning,English,Aero Engineering,Physics,0,0
2566,Biology,English,Social Science,History,Chorus1,Chorus2,0,1
2567,Astro Engineering,Chemistry,History,Spanish,Business,Machine Learning,0,0
2568,Spanish,French,Business,Biology,History,Algebra,0,0
2569,Chemistry,Optimization,Machine Learning,Algebra,English,Physics,0,0
2570,Astro Engineering,Optimization,Spanish,Machine Learning,Chorus1,Chorus2,0,1
2571,Optimization,History,Physics,English,Business,Social Science,0,0
2572,English,Aero Engineering,Astro Engineering,Optimization,French,Biology,1,0
2573,English,Physics,Biology,Business,Optimization,Machine Learning,1,0
2574,Machine Learning,Business,Political Science,Biology,Physics,Astro Engineering,1,0
2575,Chinese,Business,History,Biology,Social Science,Chemistry,0,0
2576,English,Optimization,Algebra,Political Science,Business,Astro Engineering,0,0
2577,Optimization,Machine Learning,History,Business,Biology,Aero Engineering,0,0
2578,Chinese,Chemistry,French,Aero Engineering,Business,Biology,1,0
2579,History,Business,Machine Learning,Astro Engineering,Aero Engineering,Optimization,0,0
2580,Business,French,Biology,Algebra,Physics,Political Science,0,0
2581,English,Biology,Aero Engineering,Machine Learning,Algebra,Chinese,0,0
2582,Social Science,History,Biology,Algebra,Business,Chemistry,0,0
2583,Chinese,Biology,French,Algebra,Political Science,English,0,0
2584,History,Spanish,English,Astro Engineering,French,Chinese,0,0
2585,English,Optimization,Political Science,Physics,Chinese,Aero Engineering,0,0
2586,Social Science,Optimization,Spanish,History,Chinese,Aero Engineering,0,0
2587,Biology,Spanish,Political Science,History,Social Science,Machine Learning,0,0
2588,Social Science,History,Aero Engineering,Business,Biology,Astro Engineering,1,0
2589,Aero Engineering,Astro Engineering,Chinese,Political Science,Physics,Spanish,1,0
2590,Chinese,Algebra,Biology,History,Machine Learning,French,1,0
2591,Machine Learning,Aero Engineering,Biology,English,Social Science,Algebra,1,0
2592,French,Social Science,Chinese,Aero Engineering,Chemistry,Astro Engineering,1,0
2593,Political Science,Astro Engineering,Social Science,Physics,Algebra,Chemistry,0,0
2594,Chemistry,Physics,Social Science,Spanish,Chorus1,Chorus2,0,1
2595,Astro Engineering,Aero Engineering,Physics,Biology,Chemistry,English,0,0
2596,French,Chemistry,History,Physics,Spanish,Biology,1,0
2597,Biology,Optimization,Chinese,Astro Engineering,Physics,English,0,0
2598,English,Aero Engineering,Optimization,Machine Learning,History,Algebra,0,0
2599,Optimization,Chemistry,Algebra,Chinese,Biology,Business,1,0
2600,Astro Engineering,Business,Biology,Spanish,Physics,History,1,0
2601,Machine Learning,History,Social Science,Chinese,Optimization,Biology,0,0
2602,Machine Learning,English,French,Biology,Business,Chemistry,1,0
2603,Biology,French,Astro Engineering,Social Science,Business,Spanish,1,0
2604,Chemistry,History,Optimization,Spanish,Algebra,Social Science,1,0
2605,Optimization,Astro Engineering,Chinese,Physics,Algebra,Machine Learning,1,0
2606,French,Chinese,Astro Engineering,Machine Learning,Spanish,Optimization,1,0
2607,French,Chinese,English,Astro Engineering,Spanish,Political Science,0,0
2608,Chemistry,English,French,Biology,Aero Engineering,Spanish,1,0
2609,Spanish,Social Science,Physics,Chemistry,Astro Engineering,Political Science,0,0
2610,Aero Engineering,Chinese,Spanish,Chemistry,Biology,Optimization,0,0
2611,Social Science,Algebra,Machine Learning,French,Chinese,Chemistry,0,0
2612,Biology,History,Business,Algebra,Chorus1,Chorus2,0,1
2613,English,Social Science,Machine Learning,Business,Optimization,Aero Engineering,0,0
2614,Machine Learning,English,Chemistry,Political Science,Biology,Chinese,1,0
2615,Physics,Astro Engineering,French,Machine Learning,Biology,Business,0,0
2616,Aero Engineering,Physics,History,Astro Engineering,Chorus1,Chorus2,0,1
2617,Astro Engineering,Physics,Machine Learning,Chemistry,History,Biology,0,0
2618,French,Political Science,Physics,Social Science,Chorus1,Chorus2,0,1
2619,Physics,Aero Engineering,Political Science,Optimization,Chinese,French,1,0
2620,Physics,Biology,Chemistry,Algebra,Machine Learning,Chinese,0,0
2621,French,Social Science,Machine Learning,Chinese,Astro Engineering,Aero Engineering,0,0
2622,Spanish,History,Chemistry,French,Chinese,Machine Learning,0,0
2623,Chinese,Astro Engineering,English,Social Science,Spanish,French,0,0
2624,Business,Machine Learning,French,Physics,English,Chinese,0,0
2625,Optimization,Political Science,Algebra,Chemistry,Astro Engineering,Business,0,0
2626,History,Political Science,Aero Engineering,French,Physics,Spanish,1,0
2627,Biology,Algebra,Business,Chemistry,Chorus1,Chorus2,0,1
2628,Machine Learning,French,Algebra,Business,Astro Engineering,Spanish,1,0
2629,Astro Engineering,Aero Engineering,Machine Learning,Chinese,Political Science,English,0,0
2630,Chemistry,Aero Engineering,Social Science,Biology,Business,Physics,0,0
2631,Social Science,Political Science,Chinese,Physics,History,English,0,0
2632,Spanish,Physics,Social Science,Aero Engineering,Machine Learning,Political Science,0,0
2633,Business,Algebra,Biology,Chemistry,Chorus1,Chorus2,0,1
2634,Physics,Chinese,Aero Engineering,Astro Engineering,Biology,Algebra,0,0
2635,Algebra,Optimization,Social Science,History,Aero Engineering,Spanish,0,0
2636,French,Spanish,Astro Engineering,Optimization,Chorus1,Chorus2,0,1
2637,History,Algebra,Biology,Chemistry,Optimization,Business,1,0
2638,History,Biology,Chinese,Physics,Chemistry,Machine Learning,0,0
2639,English,Social Science,Machine Learning,Aero Engineering,Chorus1,Chorus2,0,1
2640,French,History,Political Science,Biology,Social Science,Astro Engineering,1,0
2641,Astro Engineering,Aero Engineering,Biology,Optimization,Political Science,Algebra,0,0
2642,Algebra,Political Science,Machine Learning,History,Business,Optimization,0,0
2643,Machine Learning,English,Chemistry,Political Science,Chorus1,Chorus2,0,1
2644,Physics,Spanish,Political Science,Business,Aero Engineering,History,0,0
2645,Business,Political Science,Chinese,Optimization,History,Social Science,1,0
2646,Political Science,Business,Chemistry,Machine Learning,English,Algebra,0,0
2647,Aero Engineering,Political Science,Biology,French,Physics,Social Science,0,0
2648,Physics,Political Science,English,Astro Engineering,French,Spanish,0,0
