,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
3781,French,Machine Learning,Spanish,Aero Engineering,Chorus1,Chorus2,0,1
3782,Optimization,English,Political Science,Spanish,Biology,Astro Engineering,0,0
3783,Business,Algebra,Chemistry,Astro Engineering,French,History,0,0
3784,Social Science,Political Science,Chemistry,Business,Biology,Chinese,1,0
3785,English,History,Aero Engineering,Biology,Chemistry,Machine Learning,0,0
3786,Chemistry,Optimization,Political Science,Machine Learning,Chinese,History,0,0
3787,English,Chinese,French,Spanish,Chemistry,Algebra,0,0
3788,Physics,Business,Algebra,Spanish,Chorus1,Chorus2,0,1
3789,History,Chemistry,Physics,Political Science,Algebra,Biology,0,0
3790,History,Business,Biology,Aero Engineering,Chorus1,Chorus2,0,1
3791,Machine Learning,Physics,Spanish,Optimization,Biology,Business,0,0
3792,Political Science,Machine Learning,History,Biology,Physics,Aero Engineering,0,0
3793,Optimization,Physics,Machine Learning,Astro Engineering,Chinese,French,0,0
3794,Business,Physics,History,Chemistry,Political Science,Spanish,0,0
3795,Political Science,Chemistry,Social Science,Business,Chorus1,Chorus2,0,1
3796,Business,History,Political Science,Chemistry,Biology,Physics,0,0
3797,Political Science,Chinese,Spanish,English,Algebra,Business,1,0
3798,Physics,Business,Chemistry,Machine Learning,Chorus1,Chorus2,0,1
3799,Biology,History,Astro Engineering,Political Science,Social Science,Chemistry,0,0
3800,Aero Engineering,Optimization,Algebra,Business,Physics,Spanish,0,0
3801,Aero Engineering,Spanish,Optimization,Chinese,Machine Learning,Algebra,0,0
3802,Chinese,Aero Engineering,Machine Learning,Algebra,Chorus1,Chorus2,0,1
3803,Social Science,Spanish,Biology,Political Science,French,Aero Engineering,0,0
3804,Political Science,Chemistry,Spanish,Aero Engineering,English,Astro Engineering,0,0
3805,Biology,History,Spanish,Chinese,Chorus1,Chorus2,0,1
3806,Physics,History,Optimization,French,Chorus1,Chorus2,0,1
3807,Optimization,French,Astro Engineering,History,Machine Learning,Spanish,0,0
3808,Optimization,French,Spanish,Business,Physics,Chinese,0,0
3809,Aero Engineering,History,Business,Algebra,Chemistry,Optimization,1,0
3810,Aero Engineering,Physics,Biology,Political Science,Astro Engineering,Chemistry,0,0
3811,Chinese,Physics,Social Science,Biology,Chorus1,Chorus2,0,1
3812,French,Aero Engineering,Astro Engineering,Social Science,Chorus1,Chorus2,0,1
3813,Political Science,Optimization,Astro Engineering,Biology,History,Algebra,1,0
3814,Optimization,Business,Algebra,Social Science,Chorus1,Chorus2,0,1
3815,Business,French,Spanish,Social Science,Chorus1,Chorus2,0,1
3816,Chemistry,Chinese,Machine Learning,Optimization,Political Science,Spanish,0,0
3817,History,Social Science,Astro Engineering,Political Science,English,Algebra,0,0
3818,Biology,Chemistry,Political Science,Physics,Astro Engineering,History,0,0
3819,Optimization,Spanish,Physics,Social Science,Chorus1,Chorus2,0,1
3820,Business,Social Science,English,French,Chinese,Algebra,0,0
3821,Political Science,Business,Aero Engineering,Astro Engineering,Biology,Machine Learning,0,0
3822,Machine Learning,Social Science,Political Science,Algebra,Spanish,Optimization,1,0
3823,Aero Engineering,Chinese,Spanish,French,Chemistry,Algebra,0,0
3824,History,Machine Learning,French,Aero Engineering,English,Algebra,0,0
3825,Social Science,Algebra,Chinese,Political Science,Astro Engineering,English,0,0
3826,Astro Engineering,Chemistry,Aero Engineering,Political Science,Optimization,Business,0,0
3827,Chinese,Astro Engineering,Business,History,Optimization,Aero Engineering,1,0
3828,Aero Engineering,Astro Engineering,Chemistry,English,Physics,Social Science,0,0
3829,Chinese,Political Science,French,Biology,Algebra,Social Science,0,0
3830,Optimization,Political Science,Business,History,Algebra,Social Science,1,0
3831,Optimization,Chemistry,Astro Engineering,English,French,Social Science,1,0
3832,Aero Engineering,Chinese,Optimization,Business,Chemistry,Machine Learning,0,0
3833,Aero Engineering,Spanish,Algebra,Physics,Biology,Chemistry,0,0
3834,Optimization,Astro Engineering,Biology,History,Physics,Chemistry,0,0
3835,Machine Learning,Optimization,Physics,Business,History,Political Science,0,0
3836,Algebra,Machine Learning,Astro Engineering,English,Spanish,Business,1,0
3837,English,Biology,Algebra,Chinese,Political Science,Spanish,0,0
3838,Chinese,English,Machine Learning,Optimization,Physics,Spanish,1,0
3839,Algebra,French,Astro Engineering,Social Science,Aero Engineering,Political Science,0,0
3840,Biology,Spanish,English,Business,Chinese,Physics,0,0
3841,Aero Engineering,Astro Engineering,Optimization,Chemistry,History,Spanish,1,0
3842,Social Science,Aero Engineering,Machine Learning,Algebra,French,Chinese,0,0
3843,Physics,Optimization,Algebra,History,Spanish,English,0,0
3844,Aero Engineering,Social Science,Biology,English,Optimization,Machine Learning,0,0
3845,Machine Learning,Chemistry,Algebra,Chinese,Optimization,Astro Engineering,1,0
3846,Political Science,English,Social Science,Aero Engineering,French,Business,0,0
3847,Machine Learning,Algebra,History,Chemistry,Aero Engineering,English,0,0
3848,Biology,Physics,Machine Learning,History,Political Science,French,1,0
3849,Physics,Astro Engineering,French,Optimization,Chinese,Business,1,0
3850,English,History,Social Science,Optimization,Chinese,Machine Learning,0,0
3851,Physics,Chinese,Spanish,Social Science,Chemistry,Algebra,0,0
3852,Spanish,Political Science,History,Social Science,English,Chemistry,0,0
3853,Biology,Chemistry,Social Science,Astro Engineering,English,Machine Learning,0,0
3854,Political Science,Machine Learning,Chinese,Aero Engineering,Chorus1,Chorus2,0,1
3855,Astro Engineering,Machine Learning,French,English,Social Science,Spanish,1,0
3856,French,Aero Engineering,History,Chemistry,Biology,Astro Engineering,1,0
3857,English,Biology,Political Science,Machine Learning,Chorus1,Chorus2,0,1
3858,History,Political Science,Algebra,English,Social Science,Optimization,0,0
3859,Social Science,English,Machine Learning,Chemistry,Business,Optimization,0,0
3860,Aero Engineering,Social Science,Spanish,English,Optimization,Political Science,0,0
3861,Algebra,Aero Engineering,Spanish,Astro Engineering,Biology,Optimization,1,0
3862,Social Science,Machine Learning,Aero Engineering,French,History,Political Science,1,0
3863,Physics,Aero Engineering,Biology,Algebra,Chorus1,Chorus2,0,1
3864,Aero Engineering,Spanish,Biology,Physics,Chorus1,Chorus2,0,1
3865,Optimization,Machine Learning,Physics,Political Science,Chemistry,Social Science,1,0
3866,Algebra,French,Business,Optimization,Political Science,Chinese,0,0
3867,Chemistry,Business,Biology,French,Physics,Spanish,0,0
3868,Algebra,Biology,Chemistry,Machine Learning,Physics,Astro Engineering,1,0
3869,Biology,Political Science,Business,Aero Engineering,Optimization,Algebra,0,0
3870,Chemistry,Biology,Algebra,Astro Engineering,Optimization,Physics,0,0
3871,Business,Chinese,Biology,Aero Engineering,English,Astro Engineering,0,0
3872,Astro Engineering,Spanish,English,Aero Engineering,Chorus1,Chorus2,0,1
3873,Chemistry,Astro Engineering,Spanish,Chinese,Chorus1,Chorus2,0,1
3874,Physics,Aero Engineering,Business,Algebra,English,History,0,0
3875,History,French,Political Science,Spanish,Chemistry,English,0,0
3876,Biology,Optimization,Physics,Business,Aero Engineering,History,0,0
3877,Physics,Optimization,Astro Engineering,Biology,French,Business,0,0
3878,Political Science,French,History,Biology,Chinese,Machine Learning,0,0
3879,Algebra,History,Social Science,English,Chemistry,French,0,0
3880,Optimization,Spanish,Biology,Astro Engineering,English,Physics,1,0
3881,Biology,Machine Learning,Political Science,French,Aero Engineering,Business,0,0
3882,Social Science,Algebra,Political Science,French,Business,Biology,1,0
3883,Spanish,Astro Engineering,Machine Learning,Physics,Chorus1,Chorus2,0,1
3884,English,Business,Chinese,Spanish,Astro Engineering,Biology,1,0
3885,Aero Engineering,Algebra,Astro Engineering,English,Optimization,Political Science,0,0
3886,Political Science,Spanish,Chemistry,Optimization,Biology,Business,1,0
3887,Chemistry,Social Science,Machine Learning,Physics,Algebra,Aero Engineering,1,0
3888,Business,Machine Learning,History,Chinese,Spanish,French,0,0
3889,Social Science,French,Astro Engineering,Algebra,Chorus1,Chorus2,0,1
3890,History,Astro Engineering,Chemistry,French,Biology,Chinese,0,0
3891,English,Physics,Political Science,Spanish,Machine Learning,History,0,0
3892,French,Physics,Political Science,Optimization,Business,Spanish,1,0
3893,English,Optimization,Aero Engineering,Astro Engineering,French,Business,0,0
3894,Physics,History,Chinese,English,Business,Algebra,0,0
3895,History,Social Science,Spanish,Optimization,English,Political Science,0,0
3896,Astro Engineering,Spanish,Algebra,French,Chinese,Business,0,0
3897,Political Science,Chemistry,Machine Learning,Spanish,Chorus1,Chorus2,0,1
3898,Social Science,Algebra,Aero Engineering,Chemistry,Biology,French,0,0
3899,Astro Engineering,English,Chemistry,French,Physics,History,0,0
3900,Optimization,Astro Engineering,Spanish,Algebra,English,Aero Engineering,0,0
3901,Machine Learning,Biology,Aero Engineering,Chinese,Chemistry,Optimization,0,0
3902,French,Biology,English,Machine Learning,Social Science,Physics,1,0
3903,Chinese,History,Physics,French,Optimization,Chemistry,0,0
3904,Chinese,Optimization,Political Science,Biology,French,Physics,0,0
3905,English,Social Science,Astro Engineering,Political Science,Business,Aero Engineering,0,0
3906,Physics,French,Machine Learning,Optimization,Social Science,Spanish,0,0
3907,Political Science,Social Science,Physics,Aero Engineering,Chorus1,Chorus2,0,1
3908,Physics,Business,Biology,Machine Learning,History,Social Science,1,0
3909,Machine Learning,Optimization,History,Chinese,Algebra,Physics,1,0
3910,Optimization,Biology,Chemistry,Algebra,Chorus1,Chorus2,0,1
3911,Optimization,English,Social Science,Political Science,Chorus1,Chorus2,0,1
3912,Chinese,French,English,Machine Learning,Astro Engineering,Social Science,0,0
3913,English,Physics,Political Science,Chemistry,Chinese,Biology,1,0
3914,Chinese,History,Aero Engineering,Political Science,Machine Learning,Physics,0,0
3915,Physics,Spanish,Machine Learning,History,Aero Engineering,Chemistry,0,0
3916,Aero Engineering,Political Science,Machine Learning,Algebra,Chorus1,Chorus2,0,1
3917,Political Science,Biology,Physics,Optimization,Aero Engineering,Chemistry,0,0
3918,Social Science,English,Astro Engineering,Optimization,Chorus1,Chorus2,0,1
3919,Political Science,Aero Engineering,Astro Engineering,Business,Chemistry,French,0,0
3920,Social Science,Political Science,Optimization,Machine Learning,Astro Engineering,Business,0,0
3921,Spanish,Biology,Optimization,Chemistry,English,Social Science,1,0
3922,Algebra,Political Science,Biology,Astro Engineering,Chemistry,English,1,0
3923,Astro Engineering,Political Science,Algebra,Biology,English,History,1,0
3924,Biology,Spanish,Aero Engineering,History,Chorus1,Chorus2,0,1
3925,Political Science,Chemistry,Chinese,History,Chorus1,Chorus2,0,1
3926,Spanish,Machine Learning,Business,Biology,Chemistry,History,1,0
3927,Social Science,Political Science,Chemistry,Biology,Business,French,1,0
3928,Chemistry,Business,Biology,Chinese,Political Science,French,1,0
3929,Spanish,History,Biology,Aero Engineering,Chorus1,Chorus2,0,1
3930,Chinese,Social Science,Astro Engineering,French,Optimization,English,0,0
3931,Physics,English,Chinese,History,French,Aero Engineering,1,0
3932,Chemistry,English,Algebra,Machine Learning,Political Science,Social Science,1,0
3933,Optimization,History,Business,Aero Engineering,English,Physics,0,0
3934,Business,Algebra,Spanish,Chinese,Social Science,French,1,0
3935,Social Science,Algebra,Physics,Optimization,Chemistry,Aero Engineering,0,0
3936,Spanish,Chemistry,Algebra,Machine Learning,Business,Social Science,0,0
3937,History,Political Science,Spanish,English,Astro Engineering,French,0,0
3938,Business,Biology,Aero Engineering,Social Science,Spanish,Astro Engineering,0,0
3939,History,Physics,Astro Engineering,French,Chorus1,Chorus2,0,1
3940,Chinese,Physics,Algebra,Biology,Aero Engineering,Machine Learning,0,0
3941,Social Science,Algebra,Astro Engineering,Spanish,Physics,Aero Engineering,0,0
3942,Optimization,Machine Learning,Aero Engineering,Chinese,Algebra,Social Science,0,0
3943,Biology,Political Science,Astro Engineering,Chemistry,Aero Engineering,Social Science,1,0
3944,Chemistry,Spanish,Business,Biology,Chinese,Physics,0,0
3945,Business,English,Spanish,Machine Learning,Chorus1,Chorus2,0,1
3946,History,Biology,English,Aero Engineering,Social Science,Physics,0,0
3947,Chinese,Optimization,Business,Political Science,Social Science,Biology,1,0
3948,Biology,Spanish,French,Astro Engineering,Algebra,Machine Learning,0,0
3949,Chemistry,History,English,Business,Machine Learning,French,0,0
3950,Optimization,Business,Chinese,Physics,Social Science,French,1,0
3951,Optimization,Physics,Chemistry,Algebra,Chorus1,Chorus2,0,1
3952,Political Science,Astro Engineering,History,Chemistry,Chorus1,Chorus2,0,1
3953,Algebra,Chemistry,Physics,Political Science,Biology,Optimization,0,0
3954,Spanish,Chemistry,Political Science,Social Science,Algebra,History,0,0
3955,Machine Learning,Optimization,Chinese,Business,Chorus1,Chorus2,0,1
3956,English,History,Chinese,Optimization,Machine Learning,Physics,0,0
3957,English,Physics,Astro Engineering,Social Science,Aero Engineering,Business,0,0
3958,Optimization,Machine Learning,Political Science,French,Business,English,1,0
3959,Machine Learning,Business,Astro Engineering,English,Physics,Chinese,0,0
3960,Social Science,Chemistry,Political Science,History,Biology,Aero Engineering,0,0
3961,Biology,English,Chinese,Astro Engineering,French,Spanish,1,0
3962,Political Science,Business,Aero Engineering,Optimization,Machine Learning,Chemistry,1,0
3963,Spanish,Social Science,Optimization,Biology,Chorus1,Chorus2,0,1
3964,Social Science,Biology,Business,Astro Engineering,Chorus1,Chorus2,0,1
3965,Biology,Business,Chinese,History,Algebra,Optimization,0,0
3966,Political Science,Optimization,French,Astro Engineering,English,Social Science,0,0
3967,English,Political Science,French,Physics,Algebra,Spanish,0,0
3968,Physics,Optimization,Aero Engineering,French,Business,English,1,0
3969,Biology,Physics,Business,English,Optimization,Social Science,0,0
3970,Business,Chemistry,History,Social Science,Biology,Physics,0,0
3971,Chinese,Social Science,Physics,Aero Engineering,Political Science,Spanish,0,0
3972,French,Chinese,Business,Physics,Political Science,English,1,0
3973,Chinese,Machine Learning,Business,Astro Engineering,History,Aero Engineering,0,0
3974,Optimization,History,Business,Social Science,Spanish,Biology,0,0
3975,Chinese,Machine Learning,Aero Engineering,Business,English,Algebra,0,0
3976,Chemistry,Social Science,English,French,Astro Engineering,Political Science,0,0
3977,French,History,Astro Engineering,Biology,Business,Machine Learning,1,0
3978,Optimization,Algebra,Aero Engineering,Machine Learning,Astro Engineering,English,0,0
3979,Business,Chemistry,Optimization,History,Machine Learning,Spanish,1,0
3980,History,English,Business,Chemistry,French,Machine Learning,0,0
3981,Social Science,English,Spanish,Astro Engineering,History,Aero Engineering,0,0
3982,Optimization,Spanish,Business,History,Social Science,Chinese,0,0
3983,English,Chemistry,French,Astro Engineering,History,Machine Learning,1,0
3984,Optimization,Astro Engineering,Social Science,Biology,Physics,Business,0,0
3985,Biology,Astro Engineering,Aero Engineering,Optimization,French,History,0,0
3986,Spanish,Aero Engineering,Biology,Machine Learning,Business,Political Science,1,0
3987,Machine Learning,Spanish,Chinese,Social Science,Chorus1,Chorus2,0,1
3988,Chinese,French,Physics,Optimization,Astro Engineering,English,0,0
3989,Biology,Chemistry,Astro Engineering,Aero Engineering,Political Science,Machine Learning,0,0
3990,Biology,English,History,Algebra,Chemistry,Aero Engineering,0,0
3991,Business,Algebra,Chinese,Chemistry,French,Optimization,0,0
3992,Machine Learning,Spanish,Chemistry,Algebra,History,English,0,0
3993,Physics,History,Business,English,Chinese,Chemistry,1,0
3994,Physics,Biology,English,Political Science,Social Science,Machine Learning,1,0
3995,Optimization,Business,French,Astro Engineering,Machine Learning,Social Science,1,0
3996,English,Astro Engineering,Machine Learning,Chinese,Business,French,1,0
3997,Political Science,Optimization,Aero Engineering,English,Social Science,Chinese,0,0
3998,Social Science,Algebra,English,Astro Engineering,History,Aero Engineering,0,0
3999,Optimization,Chemistry,Social Science,Algebra,Political Science,History,1,0
4000,Political Science,Spanish,French,Physics,Algebra,History,0,0
4001,Aero Engineering,Social Science,History,Political Science,Chemistry,French,0,0
4002,English,History,Chemistry,French,Business,Social Science,0,0
4003,Optimization,Machine Learning,Business,Chinese,Chorus1,Chorus2,0,1
4004,English,Physics,Optimization,Chinese,Machine Learning,Astro Engineering,1,0
4005,French,Astro Engineering,Spanish,Physics,Aero Engineering,Business,0,0
4006,History,Chinese,Biology,Chemistry,Spanish,Aero Engineering,0,0
4007,Chemistry,Algebra,Optimization,Biology,French,Physics,0,0
4008,Social Science,Chinese,Algebra,Spanish,Business,Aero Engineering,1,0
4009,French,History,Political Science,Astro Engineering,Chinese,Biology,0,0
4010,Algebra,Optimization,English,Spanish,Chemistry,Business,0,0
4011,English,Chemistry,Political Science,Spanish,Business,Biology,0,0
4012,Social Science,Machine Learning,Algebra,Chinese,Chorus1,Chorus2,0,1
4013,English,Physics,Optimization,Algebra,Spanish,Chinese,0,0
4014,Aero Engineering,Chemistry,Social Science,History,Spanish,Chinese,0,0
4015,French,Spanish,Physics,Political Science,Chorus1,Chorus2,0,1
4016,French,Political Science,Spanish,Physics,Chemistry,Chinese,0,0
4017,History,Chinese,Business,Biology,Optimization,Astro Engineering,0,0
4018,Optimization,English,Biology,Chinese,Spanish,Algebra,1,0
4019,Social Science,History,Chinese,Astro Engineering,Political Science,Aero Engineering,1,0
4020,Social Science,Optimization,English,Aero Engineering,Political Science,Chinese,0,0
4021,English,Optimization,Astro Engineering,Aero Engineering,Social Science,Machine Learning,1,0
4022,Business,Social Science,Astro Engineering,Physics,English,Algebra,0,0
4023,Social Science,French,Machine Learning,Political Science,History,Optimization,0,0
4024,Optimization,Biology,Business,Chemistry,Machine Learning,Political Science,1,0
4025,Aero Engineering,Biology,Physics,Optimization,Chorus1,Chorus2,0,1
4026,Astro Engineering,Political Science,French,Spanish,Chorus1,Chorus2,0,1
4027,Political Science,Aero Engineering,Biology,Chemistry,Chinese,History,0,0
4028,French,Political Science,English,Algebra,Business,Spanish,0,0
4029,Optimization,Biology,Political Science,Astro Engineering,Social Science,Aero Engineering,0,0
4030,Aero Engineering,Algebra,English,Optimization,History,Chemistry,1,0
4031,Algebra,Social Science,Machine Learning,French,Spanish,Chemistry,0,0
4032,Astro Engineering,English,History,Biology,Business,Machine Learning,0,0
4033,Political Science,Spanish,English,Astro Engineering,Chorus1,Chorus2,0,1
4034,English,Optimization,French,Spanish,Chinese,Algebra,0,0
4035,Optimization,English,Machine Learning,French,History,Biology,0,0
4036,Chemistry,Spanish,History,Aero Engineering,Biology,French,0,0
4037,Aero Engineering,Political Science,Chemistry,Biology,Astro Engineering,Algebra,1,0
4038,Physics,Spanish,Algebra,Political Science,Optimization,Chemistry,1,0
4039,Chinese,French,Astro Engineering,Biology,Machine Learning,Chemistry,0,0
4040,Political Science,Social Science,French,History,Chorus1,Chorus2,0,1
4041,Biology,Astro Engineering,Spanish,History,Chorus1,Chorus2,0,1
4042,Social Science,Political Science,Physics,Chemistry,Chorus1,Chorus2,0,1
4043,Optimization,Aero Engineering,Spanish,Chinese,Biology,Social Science,0,0
4044,French,Machine Learning,Political Science,Aero Engineering,English,Spanish,1,0
4045,Political Science,Optimization,English,Biology,Chorus1,Chorus2,0,1
4046,Astro Engineering,English,Spanish,Political Science,Chorus1,Chorus2,0,1
4047,Political Science,Aero Engineering,Chinese,Physics,Chorus1,Chorus2,0,1
4048,Political Science,French,Chemistry,Algebra,Chinese,Machine Learning,0,0
4049,French,Political Science,Chemistry,Spanish,Machine Learning,Social Science,1,0
4050,Biology,English,Machine Learning,Algebra,Chorus1,Chorus2,0,1
4051,Chinese,Spanish,Social Science,Physics,Astro Engineering,Optimization,1,0
4052,Social Science,Biology,Political Science,Astro Engineering,Business,Algebra,0,0
4053,Political Science,Aero Engineering,Astro Engineering,Biology,Chorus1,Chorus2,0,1
4054,Chemistry,Political Science,Biology,Optimization,Algebra,Aero Engineering,0,0
4055,Machine Learning,Business,Algebra,Optimization,Chinese,English,0,0
4056,Chemistry,Spanish,History,Astro Engineering,Optimization,Physics,0,0
4057,Aero Engineering,Astro Engineering,Social Science,Algebra,Chorus1,Chorus2,0,1
4058,Algebra,Spanish,History,Social Science,Optimization,English,0,0
4059,Aero Engineering,English,Astro Engineering,Chinese,Spanish,French,0,0
4060,Social Science,Optimization,French,Biology,History,Business,0,0
4061,Machine Learning,Astro Engineering,History,Physics,Chorus1,Chorus2,0,1
4062,Aero Engineering,Algebra,Business,French,Physics,Social Science,0,0
4063,Optimization,English,Aero Engineering,Chinese,Algebra,History,0,0
4064,Business,Aero Engineering,Political Science,Chinese,Chemistry,Spanish,0,0
4065,Physics,French,History,Social Science,Astro Engineering,Chemistry,0,0
4066,Algebra,Astro Engineering,Business,Optimization,Biology,Chinese,1,0
4067,Algebra,Aero Engineering,Optimization,French,Chorus1,Chorus2,0,1
4068,Business,Social Science,Algebra,Optimization,Physics,French,0,0
4069,French,Political Science,Physics,Aero Engineering,English,Machine Learning,0,0
4070,Astro Engineering,Physics,Business,Spanish,Optimization,Aero Engineering,1,0
4071,History,Machine Learning,Social Science,Business,Biology,Political Science,0,0
4072,English,Machine Learning,Social Science,Astro Engineering,Aero Engineering,Business,1,0
4073,English,Chemistry,Political Science,History,Aero Engineering,Spanish,0,0
4074,Optimization,History,Machine Learning,Chemistry,French,Aero Engineering,0,0
4075,Biology,Social Science,Chemistry,Astro Engineering,Physics,Algebra,0,0
4076,Biology,Social Science,Machine Learning,French,Chemistry,Algebra,0,0
4077,Biology,Astro Engineering,English,Chinese,Chorus1,Chorus2,0,1
4078,History,Spanish,Aero Engineering,Physics,Astro Engineering,Chemistry,1,0
4079,French,Machine Learning,History,Physics,English,Business,0,0
4080,Political Science,Chinese,Machine Learning,Astro Engineering,Physics,Social Science,0,0
4081,Astro Engineering,Machine Learning,History,Aero Engineering,Business,Optimization,1,0
4082,Chemistry,History,Astro Engineering,Business,Aero Engineering,Chinese,0,0
4083,Physics,Biology,History,Spanish,English,Astro Engineering,1,0
4084,Social Science,Astro Engineering,Machine Learning,Political Science,French,History,1,0
4085,English,Optimization,Chemistry,Social Science,Spanish,Algebra,1,0
4086,Chemistry,Astro Engineering,Aero Engineering,Political Science,Biology,Business,0,0
4087,Chemistry,Chinese,Machine Learning,Business,Chorus1,Chorus2,0,1
4088,Chinese,Social Science,Biology,Spanish,French,Machine Learning,0,0
4089,Biology,French,Spanish,History,Aero Engineering,Physics,1,0
4090,Biology,Social Science,Astro Engineering,Spanish,History,Physics,0,0
4091,Business,English,Algebra,History,Chorus1,Chorus2,0,1
4092,Physics,Algebra,Chemistry,Biology,Business,Aero Engineering,1,0
4093,Spanish,Social Science,English,Biology,Chemistry,Chinese,1,0
4094,Aero Engineering,Biology,French,History,Chorus1,Chorus2,0,1
4095,Aero Engineering,Business,Physics,History,Chorus1,Chorus2,0,1
4096,Chemistry,Biology,Aero Engineering,Business,Physics,Social Science,1,0
4097,Chinese,English,Physics,Algebra,Social Science,History,0,0
4098,French,Political Science,Physics,Machine Learning,Astro Engineering,Aero Engineering,0,0
4099,History,English,Optimization,Social Science,Business,Algebra,0,0
4100,Spanish,Astro Engineering,Biology,Social Science,Aero Engineering,Algebra,0,0
4101,Political Science,English,History,Aero Engineering,French,Chinese,0,0
4102,Chemistry,Aero Engineering,Physics,French,Optimization,Spanish,0,0
4103,Chinese,History,Machine Learning,Astro Engineering,Biology,French,0,0
4104,History,Business,Political Science,Physics,French,Chemistry,0,0
4105,Biology,Algebra,French,Physics,Political Science,History,0,0
4106,Physics,Aero Engineering,Astro Engineering,English,Biology,French,0,0
4107,Optimization,English,Physics,Chinese,Business,Spanish,0,0
4108,Social Science,Machine Learning,Chinese,Biology,Algebra,Physics,1,0
4109,English,Biology,Machine Learning,Aero Engineering,French,Algebra,0,0
4110,Chinese,Chemistry,Optimization,Physics,Social Science,French,0,0
4111,Political Science,Spanish,Optimization,Algebra,Chemistry,French,1,0
4112,English,Physics,Political Science,French,Chinese,Machine Learning,1,0
4113,Social Science,Business,Physics,Optimization,History,Political Science,1,0
4114,History,Optimization,Chinese,English,Spanish,Political Science,0,0
4115,Aero Engineering,Chemistry,Chinese,Machine Learning,Spanish,Astro Engineering,0,0
4116,Biology,Optimization,English,Physics,Political Science,Machine Learning,0,0
4117,Spanish,French,Political Science,Physics,Chinese,Optimization,0,0
4118,Chinese,French,English,Astro Engineering,Social Science,Machine Learning,0,0
4119,Biology,Chinese,Optimization,Spanish,Business,French,0,0
4120,Machine Learning,History,Spanish,Chemistry,English,Political Science,0,0
4121,Chinese,Political Science,Biology,Physics,Business,History,0,0
4122,Chinese,Optimization,English,Aero Engineering,Machine Learning,French,0,0
4123,English,Spanish,History,Machine Learning,Chorus1,Chorus2,0,1
4124,Spanish,Political Science,History,Social Science,Astro Engineering,Algebra,0,0
4125,Physics,Social Science,Algebra,Chemistry,Biology,Aero Engineering,0,0
4126,History,Optimization,Chemistry,Algebra,Chorus1,Chorus2,0,1
4127,History,Chemistry,Optimization,Machine Learning,Algebra,Chinese,0,0
4128,Astro Engineering,Aero Engineering,Social Science,English,History,Algebra,0,0
4129,Biology,English,Algebra,French,Social Science,Machine Learning,0,0
4130,French,Chinese,Chemistry,Business,History,Physics,0,0
4131,Algebra,Social Science,History,Physics,Machine Learning,Aero Engineering,0,0
4132,English,Aero Engineering,Algebra,Business,Political Science,Chinese,1,0
4133,Optimization,Algebra,Chinese,Chemistry,Biology,English,0,0
4134,Aero Engineering,Machine Learning,Social Science,Physics,History,Chinese,1,0
4135,Chinese,English,Algebra,Optimization,Machine Learning,Chemistry,0,0
4136,Chemistry,Aero Engineering,Business,Chinese,History,Machine Learning,0,0
4137,Physics,Business,Algebra,History,Biology,English,0,0
4138,Chemistry,Aero Engineering,Astro Engineering,Biology,Chinese,Algebra,0,0
4139,Political Science,Astro Engineering,French,Aero Engineering,Optimization,Social Science,1,0
4140,Social Science,English,Machine Learning,History,Physics,French,0,0
4141,French,History,Social Science,Business,Chorus1,Chorus2,0,1
4142,Aero Engineering,Astro Engineering,Political Science,History,English,Physics,1,0
4143,Optimization,Physics,Biology,History,Chorus1,Chorus2,0,1
4144,Political Science,Business,English,Aero Engineering,Physics,Social Science,1,0
4145,History,French,Social Science,Chemistry,Physics,Political Science,0,0
4146,Algebra,Biology,Political Science,Business,Chorus1,Chorus2,0,1
4147,Astro Engineering,Business,History,Algebra,Chorus1,Chorus2,0,1
4148,Algebra,Astro Engineering,History,Spanish,Chinese,Optimization,0,0
4149,Optimization,Aero Engineering,Social Science,English,Chorus1,Chorus2,0,1
4150,Aero Engineering,Biology,Business,Spanish,Machine Learning,Political Science,0,0
4151,Aero Engineering,Business,Biology,Political Science,Chorus1,Chorus2,0,1
4152,Algebra,French,Astro Engineering,Chemistry,History,Biology,0,0
4153,Social Science,Business,Physics,Machine Learning,Optimization,Chemistry,0,0
4154,Chinese,French,Chemistry,Machine Learning,Optimization,Aero Engineering,1,0
4155,Social Science,English,Machine Learning,Biology,Aero Engineering,Chemistry,0,0
4156,English,Political Science,Astro Engineering,Spanish,Aero Engineering,Algebra,0,0
4157,Political Science,Optimization,Machine Learning,Business,Social Science,Physics,0,0
4158,Chemistry,Machine Learning,History,Business,Algebra,Chinese,1,0
4159,Optimization,Astro Engineering,Chemistry,History,Aero Engineering,Machine Learning,0,0
4160,English,Social Science,Astro Engineering,Optimization,Physics,Chemistry,0,0
4161,Physics,Algebra,History,Political Science,Business,Chinese,0,0
4162,Biology,History,Optimization,Spanish,Chorus1,Chorus2,0,1
4163,Chemistry,Biology,English,Machine Learning,Chorus1,Chorus2,0,1
4164,Aero Engineering,Chemistry,French,Political Science,Algebra,Chinese,0,0
4165,Social Science,Chemistry,Machine Learning,French,Business,Algebra,0,0
4166,Chinese,Algebra,Spanish,Social Science,Chorus1,Chorus2,0,1
4167,Business,Physics,Algebra,French,Chorus1,Chorus2,0,1
4168,French,Optimization,History,Algebra,Spanish,Astro Engineering,0,0
4169,Spanish,Chemistry,Political Science,Biology,Chorus1,Chorus2,0,1
